Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
33,0.32,00:58:06:16,2221.6115,1112.6545,472.1185
34,0.33,00:58:06:16,2221.6335,1112.619,472.11300000000006
35,0.34,00:58:06:16,2221.616,1112.642,472.1125
36,0.35,00:58:06:17,2221.6065,1112.6925,472.1025
37,0.36,00:58:06:17,2221.624,1112.683,472.121
38,0.37,00:58:06:17,2221.609,1112.7885,472.13699999999994
39,0.38,00:58:06:17,2221.619,1112.8385,472.126
40,0.39,00:58:06:18,2221.623,1112.881,472.1385
41,0.4,00:58:06:18,2221.6495,1112.9155,472.1305
42,0.41,00:58:06:18,2221.6725,1112.9075,472.1685
43,0.42,00:58:06:18,2221.6955,1112.9505,472.1605
44,0.43,00:58:06:19,2221.7,1112.993,472.1495
45,0.44,00:58:06:19,2221.7255,1113.0439999999999,472.166
46,0.45,00:58:06:19,2221.757,1113.1245,472.151
47,0.46,00:58:06:19,2221.8015,1113.109,472.1835
48,0.47,00:58:06:20,2221.8185,1113.1745,472.151
49,0.48,00:58:06:20,2221.8285,1113.1775,472.15
50,0.49,00:58:06:20,2221.8285,1113.205,472.1625
51,0.5,00:58:06:20,2221.854,1113.2545,472.176
52,0.51,00:58:06:21,2221.938,1113.31,472.079
53,0.52,00:58:06:21,2221.9525,1113.295,472.13599999999997
54,0.53,00:58:06:21,2221.919,1113.3405,472.1155
55,0.54,00:58:06:21,2221.9355,1113.309,472.1405
56,0.55,00:58:06:22,2221.9339999999997,1113.2985,472.1435
57,0.56,00:58:06:22,2221.923,1113.2945,472.1335
58,0.57,00:58:06:22,2221.931,1113.248,472.111
59,0.58,00:58:06:22,2221.9235,1113.224,472.1355
60,0.59,00:58:06:23,2221.92,1113.1975,472.153
61,0.6,00:58:06:23,2221.927,1113.208,472.1925
62,0.61,00:58:06:23,2221.9120000000003,1113.263,472.161
63,0.62,00:58:06:23,2221.8995,1113.2685,472.1855
64,0.63,00:58:06:24,2221.895,1113.281,472.208
65,0.64,00:58:06:24,2221.9125,1113.2755,472.1705
66,0.65,00:58:06:24,2221.9115,1113.2345,472.1565
67,0.66,00:58:06:24,2221.938,1113.24,472.1255
68,0.67,00:58:07:00,2221.9615,1113.2415,472.10699999999997
69,0.68,00:58:07:00,2221.9825,1113.2355,472.1335
70,0.69,00:58:07:00,2222.0460000000003,1113.2545,472.1505
71,0.7,00:58:07:00,2222.0795,1113.29,472.1465
72,0.71,00:58:07:01,2222.1375,1113.3765,472.13699999999994
73,0.72,00:58:07:01,2222.1835,1113.4455,472.1455
74,0.73,00:58:07:01,2222.236,1113.5335,472.145
75,0.74,00:58:07:01,2222.262,1113.6385,472.1265
76,0.75,00:58:07:02,2222.314,1113.725,472.14599999999996
77,0.76,00:58:07:02,2222.3320000000003,1113.828,472.18
78,0.77,00:58:07:02,2222.344,1113.93,472.171
79,0.78,00:58:07:02,2222.342,1114.0385,472.155
80,0.79,00:58:07:03,2222.3360000000002,1114.1235,472.17199999999997
81,0.8,00:58:07:03,2222.328,1114.219,472.14300000000003
82,0.81,00:58:07:03,2222.319,1114.224,472.1585
83,0.82,00:58:07:03,2222.315,1114.244,472.139
84,0.83,00:58:07:04,2222.2985,1114.2255,472.1825
85,0.84,00:58:07:04,2222.2465,1114.328,472.1955
86,0.85,00:58:07:04,2222.2105,1114.2955,472.2615
87,0.86,00:58:07:04,2222.155,1114.2915,472.3125
88,0.87,00:58:07:05,2222.0995,1114.3210000000001,472.3405
89,0.88,00:58:07:05,2222.069,1114.307,472.3615
90,0.89,00:58:07:05,2222.0245,1114.3105,472.35699999999997
91,0.9,00:58:07:05,2221.9895,1114.2105,472.384
92,0.91,00:58:07:06,2221.9495,1114.17,472.3705
93,0.92,00:58:07:06,2221.9065,1114.104,472.43
94,0.93,00:58:07:06,2221.8465,1114.0585,472.4295
95,0.94,00:58:07:06,2221.7775,1114.0439999999999,472.4305
96,0.95,00:58:07:07,2221.743,1113.971,472.45099999999996
97,0.96,00:58:07:07,2221.6985,1113.8275,472.48699999999997
98,0.97,00:58:07:07,2221.645,1113.6965,472.49800000000005
99,0.98,00:58:07:07,2221.5895,1113.5175,472.523
100,0.99,00:58:07:08,2221.5975,1113.2695,472.5105
101,1.0,00:58:07:08,2221.6565,1112.6735,472.48800000000006
102,1.01,00:58:07:08,2221.6175,1112.5385,472.4705
103,1.02,00:58:07:08,2221.616,1112.385,472.4925
104,1.03,00:58:07:09,2221.6005,1112.234,472.4805
105,1.04,00:58:07:09,2221.6035,1112.096,472.473
106,1.05,00:58:07:09,2221.613,1111.9415,472.4935
107,1.06,00:58:07:09,2221.6325,1111.8465,472.4645
108,1.07,00:58:07:10,2221.6865,1111.768,472.4835
109,1.08,00:58:07:10,2221.73,1111.6960000000001,472.45300000000003
110,1.09,00:58:07:10,2221.7929999999997,1111.5945,472.481
111,1.1,00:58:07:10,2221.857,1111.6205,472.4445
112,1.11,00:58:07:11,2221.9095,1111.558,472.45599999999996
113,1.12,00:58:07:11,2221.974,1111.4895,472.44599999999997
114,1.13,00:58:07:11,2222.025,1111.493,472.465
115,1.14,00:58:07:11,2222.0715,1111.508,472.4845
116,1.15,00:58:07:12,2222.1220000000003,1111.526,472.4775
117,1.16,00:58:07:12,2222.1865,1111.5075,472.5035
118,1.17,00:58:07:12,2222.2295,1111.498,472.5145
119,1.18,00:58:07:12,2222.2315,1111.493,472.529
120,1.19,00:58:07:13,2222.265,1111.4575,472.5325
121,1.2,00:58:07:13,2222.2825,1111.3715,472.5495
122,1.21,00:58:07:13,2222.2695,1111.313,472.5345
123,1.22,00:58:07:13,2222.2365,1111.167,472.5105
124,1.23,00:58:07:14,2222.2045,1110.978,472.474
125,1.24,00:58:07:14,2222.185,1110.8515,472.4275
126,1.25,00:58:07:14,2222.179,1110.6960000000001,472.409
127,1.26,00:58:07:14,2222.178,1110.535,472.39599999999996
128,1.27,00:58:07:15,2222.205,1110.345,472.385
129,1.28,00:58:07:15,2222.274,1110.2245,472.3305
130,1.29,00:58:07:15,2222.3215,1109.98,472.31800000000004
131,1.3,00:58:07:15,2222.363,1109.8515,472.3135
132,1.31,00:58:07:16,2222.45,1109.708,472.3335
133,1.32,00:58:07:16,2222.489,1109.5425,472.3735
134,1.33,00:58:07:16,2222.5395,1109.4180000000001,472.4235
135,1.34,00:58:07:16,2222.535,1109.275,472.4135
136,1.35,00:58:07:17,2222.52,1109.085,472.44300000000004
137,1.36,00:58:07:17,2222.529,1109.3325,472.408
138,1.37,00:58:07:17,2222.506,1109.1025,472.3315
139,1.38,00:58:07:17,2222.478,1108.851,472.2665
140,1.39,00:58:07:18,2222.466,1108.5415,472.1965
141,1.4,00:58:07:18,2222.4625,1108.2535,472.1445
142,1.41,00:58:07:18,2222.5005,1108.0155,472.12199999999996
143,1.42,00:58:07:18,2222.5765,1107.8035,472.12800000000004
144,1.43,00:58:07:19,2222.708,1107.6735,472.1275
145,1.44,00:58:07:19,2222.8935,1107.6165,472.13699999999994
146,1.45,00:58:07:19,2222.96,1108.5345,472.1855
147,1.46,00:58:07:19,2223.225,1107.877,472.18699999999995
148,1.47,00:58:07:20,2223.4665,1107.7335,472.2595
149,1.48,00:58:07:20,2223.788,1107.9445,472.295
150,1.49,00:58:07:20,2224.1465,1108.2465,472.3295
151,1.5,00:58:07:20,2224.581,1108.537,472.2785
152,1.51,00:58:07:21,2225.0570000000002,1108.892,472.2845
153,1.52,00:58:07:21,2225.5589999999997,1109.2845,472.3545
154,1.53,00:58:07:21,2226.111,1110.4289999999999,472.436
155,1.54,00:58:07:21,2226.7795,1111.0725,472.57099999999997
156,1.55,00:58:07:22,2227.5695,1110.809,472.36199999999997
157,1.56,00:58:07:22,2228.298,1111.5815,472.3685
158,1.57,00:58:07:22,2229.08,1112.513,472.38699999999994
159,1.58,00:58:07:22,2229.8815,1113.596,472.4095
160,1.59,00:58:07:23,2230.7815,1114.7,472.48800000000006
161,1.6,00:58:07:23,2231.826,1115.8145,472.61699999999996
162,1.61,00:58:07:23,2232.8125,1117.133,472.5795
163,1.62,00:58:07:23,2233.8715,1118.507,472.59
164,1.63,00:58:07:24,2234.9135,1119.8495,472.4745
165,1.64,00:58:07:24,2235.991,1121.2089999999998,472.444
166,1.65,00:58:07:24,2237.0935,1122.468,472.337
167,1.66,00:58:07:24,2238.112,1123.7215,472.3075
168,1.67,00:58:08:00,2239.2,1124.863,472.213
169,1.68,00:58:08:00,2240.202,1125.9,472.1645
170,1.69,00:58:08:00,2241.2475,1126.7935,472.14599999999996
171,1.7,00:58:08:00,2242.196,1127.5839999999998,472.0265
172,1.71,00:58:08:01,2243.085,1128.1425,471.963
173,1.72,00:58:08:01,2243.2905,1129.5115,471.8795
174,1.73,00:58:08:01,2243.7495,1129.9180000000001,471.9195
175,1.74,00:58:08:01,2244.167,1129.984,471.903
176,1.75,00:58:08:02,2244.4305,1129.845,471.94
177,1.76,00:58:08:02,2244.6225,1129.5495,471.9705
178,1.77,00:58:08:02,2244.7535,1129.1395,471.9735
179,1.78,00:58:08:02,2244.7935,1128.654,471.9815
180,1.79,00:58:08:03,2244.7785,1128.057,471.95599999999996
181,1.8,00:58:08:03,2244.7145,1127.359,471.9545
182,1.81,00:58:08:03,2244.7175,1126.583,471.902
183,1.82,00:58:08:03,2244.6285,1125.71,471.9085
184,1.83,00:58:08:04,2244.5585,1124.694,471.88300000000004
185,1.84,00:58:08:04,2244.5835,1123.759,472.04699999999997
186,1.85,00:58:08:04,2244.5389999999998,1122.6875,471.954
187,1.86,00:58:08:04,2244.288,1121.099,471.7295
188,1.87,00:58:08:05,2244.053,1119.8419999999999,471.786
189,1.88,00:58:08:05,2243.703,1118.3795,471.8325
190,1.89,00:58:08:05,2243.2355,1117.076,471.892
191,1.9,00:58:08:05,2242.7055,1115.619,471.793
192,1.91,00:58:08:06,2241.8675,1114.462,471.9145
193,1.92,00:58:08:06,2240.8565,1112.652,471.832
194,1.93,00:58:08:06,2239.697,1111.1755,471.7935
195,1.94,00:58:08:06,2238.356,1109.6225,471.81
196,1.95,00:58:08:07,2236.803,1108.027,471.801
197,1.96,00:58:08:07,2235.3515,1105.0255,471.74699999999996
198,1.97,00:58:08:07,2233.484,1103.0135,471.8885
199,1.98,00:58:08:07,2231.3665,1101.004,472.0775
200,1.99,00:58:08:08,2229.0205,1098.861,472.2835
201,2.0,00:58:08:08,2226.5925,1095.48,472.31699999999995
202,2.01,00:58:08:08,2224.0295,1091.6985,472.1725
203,2.02,00:58:08:08,2220.745,1085.9965,471.9745
204,2.03,00:58:08:09,2217.916,1080.695,471.656
205,2.04,00:58:08:09,2214.9035,1074.6415,471.0535
206,2.05,00:58:08:09,2211.77,1067.6425,470.4925
207,2.06,00:58:08:09,2208.3245,1060.604,470.023
208,2.07,00:58:08:10,2204.381,1053.4080000000001,469.5
209,2.08,00:58:08:10,2199.8565,1046.0605,468.9175
210,2.09,00:58:08:10,2195.5355,1038.677,468.25300000000004
211,2.1,00:58:08:10,2189.6875,1030.9925,468.157
212,2.11,00:58:08:11,2183.1445,1023.3275,468.356
213,2.12,00:58:08:11,2177.0925,1016.181,468.5415
214,2.13,00:58:08:11,2171.3175,1009.5625,468.839
215,2.14,00:58:08:11,2166.09,1003.5545,468.8225
216,2.15,00:58:08:12,2160.2105,997.1645,469.9045
217,2.16,00:58:08:12,2154.732,991.712,470.708
218,2.17,00:58:08:12,2149.2475,986.8305,471.53
219,2.18,00:58:08:12,2143.771,982.1065,472.2565
220,2.19,00:58:08:13,2137.2215,977.6955,472.7605
221,2.2,00:58:08:13,2131.0545,973.3775,472.164
222,2.21,00:58:08:13,2124.9705,969.26,470.9145
223,2.22,00:58:08:13,2118.7795,965.498,470.0045
224,2.23,00:58:08:14,2112.4415,961.762,468.85400000000004
225,2.24,00:58:08:14,2106.5925,958.14,467.6145
226,2.25,00:58:08:14,2100.8655,953.8625,466.31800000000004
227,2.26,00:58:08:14,2094.0405,950.296,464.805
228,2.27,00:58:08:15,2088.0245,946.6195,462.62199999999996
229,2.28,00:58:08:15,2081.415,943.6460000000001,460.32599999999996
230,2.29,00:58:08:15,2075.765,938.8689999999999,457.605
231,2.3,00:58:08:15,2069.7665,934.909,454.6795
232,2.31,00:58:08:16,2063.8245,931.2065,451.583
233,2.32,00:58:08:16,2057.9725,927.7765,448.6625
234,2.33,00:58:08:16,2052.1025,924.809,445.6475
235,2.34,00:58:08:16,2046.5775,922.189,442.4595
236,2.35,00:58:08:17,2040.9720000000002,919.992,439.1965
237,2.36,00:58:08:17,2035.7,918.4745,435.6145
238,2.37,00:58:08:17,2030.6305,917.27,431.7015
239,2.38,00:58:08:17,2025.51,914.4839999999999,427.084
240,2.39,00:58:08:18,2020.514,912.7545,422.50199999999995
241,2.4,00:58:08:18,2015.4560000000001,910.801,417.64300000000003
242,2.41,00:58:08:18,2010.5439999999999,908.6245,412.7005
243,2.42,00:58:08:18,2005.5839999999998,905.9105,408.4985
244,2.43,00:58:08:19,2001.405,901.7195,403.8445
245,2.44,00:58:08:19,1996.68,898.8480000000001,399.6925
246,2.45,00:58:08:19,1991.5770000000002,896.1575,396.06199999999995
247,2.46,00:58:08:19,1987.0115,893.89,392.6585
248,2.47,00:58:08:20,1982.1370000000002,891.5185,389.3815
249,2.48,00:58:08:20,1977.8265,889.68,385.8425
250,2.49,00:58:08:20,1973.84,887.916,381.9555
251,2.5,00:58:08:20,1970.5675,886.1475,377.5245
252,2.51,00:58:08:21,1967.745,884.804,372.6915
253,2.52,00:58:08:21,1965.1075,883.5325,367.8745
254,2.53,00:58:08:21,1959.2125,881.1085,365.66
255,2.54,00:58:08:21,1950.973,877.685,365.3535
256,2.55,00:58:08:22,1946.4589999999998,876.09,363.7165
257,2.56,00:58:08:22,1942.34,874.6505,362.356
258,2.57,00:58:08:22,1938.1155,873.091,361.2285
259,2.58,00:58:08:22,1934.4679999999998,871.5995,359.2575
260,2.59,00:58:08:23,1931.161,870.1255,356.74199999999996
261,2.6,00:58:08:23,1928.9575,869.1675,353.2325
262,2.61,00:58:08:23,1925.6375,868.169,350.5415
263,2.62,00:58:08:23,1923.1525,867.498,347.1575
264,2.63,00:58:08:24,1920.82,866.959,343.791
265,2.64,00:58:08:24,1918.342,866.414,341.0465
266,2.65,00:58:08:24,1916.1465,865.9115,338.4405
267,2.66,00:58:08:24,1914.2555,865.423,336.0915
268,2.67,00:58:09:00,1912.6595,865.039,333.86199999999997
269,2.68,00:58:09:00,1910.4685,864.637,332.485
270,2.69,00:58:09:00,1908.9655,864.4535,330.6005
271,2.7,00:58:09:00,1907.4495,864.405,329.2075
272,2.71,00:58:09:01,1906.029,864.395,327.8275
273,2.72,00:58:09:01,1904.626,864.4715,326.6635
274,2.73,00:58:09:01,1903.6165,864.637,325.572
275,2.74,00:58:09:01,1902.943,864.8775,324.751
276,2.75,00:58:09:02,1902.1885,865.1005,324.4145
277,2.76,00:58:09:02,1901.6760000000002,864.966,324.5935
278,2.77,00:58:09:02,1900.8715,865.102,325.29
279,2.78,00:58:09:02,1900.5265,865.26,326.1785
280,2.79,00:58:09:03,1899.9655,865.454,327.656
281,2.8,00:58:09:03,1900.0295,865.8389999999999,328.9165
282,2.81,00:58:09:03,1899.7775,866.1935,330.6045
283,2.82,00:58:09:03,1900.0515,867.1389999999999,332.04400000000004
284,2.83,00:58:09:04,1900.1865,867.3905,333.4015
285,2.84,00:58:09:04,1900.5655,868.4395,333.9825
286,2.85,00:58:09:04,1903.5379999999998,871.6085,333.411
287,2.86,00:58:09:04,1904.0995,872.8825,334.2825
288,2.87,00:58:09:05,1905.0405,872.9485,336.075
289,2.88,00:58:09:05,1904.024,872.24,338.795
290,2.89,00:58:09:05,1905.2515,872.622,340.72900000000004
291,2.9,00:58:09:05,1906.5855,872.935,342.582
292,2.91,00:58:09:06,1910.4070000000002,874.5345,343.119
293,2.92,00:58:09:06,1916.1915,874.53,341.9495
294,2.93,00:58:09:06,1916.394,874.3755,344.76199999999994
295,2.94,00:58:09:06,1917.7685,874.5110000000001,346.954
296,2.95,00:58:09:07,1919.6385,874.7095,348.8395
297,2.96,00:58:09:07,1921.5205,874.87,350.8095
298,2.97,00:58:09:07,1923.934,875.049,352.4315
299,2.98,00:58:09:07,1925.5285,874.9605,354.6185
300,2.99,00:58:09:08,1927.6685,874.9925,356.19
301,3.0,00:58:09:08,1929.875,875.2305,357.8835
302,3.01,00:58:09:08,1932.0079999999998,875.691,359.744
303,3.02,00:58:09:08,1934.28,876.0125,361.31699999999995
304,3.03,00:58:09:09,1936.4795,876.413,362.9985
305,3.04,00:58:09:09,1938.825,876.825,364.6625
306,3.05,00:58:09:09,1940.8715,877.2215,366.8475
307,3.06,00:58:09:09,1943.4135,877.9665,368.4745
308,3.07,00:58:09:10,1946.4135,878.946,370.0695
309,3.08,00:58:09:10,1949.1185,880.0175,371.733
310,3.09,00:58:09:10,1951.8955,881.312,373.6075
311,3.1,00:58:09:10,1954.705,882.9355,375.295
312,3.11,00:58:09:11,1957.408,884.3565,377.471
313,3.12,00:58:09:11,1960.2679999999998,886.038,379.741
314,3.13,00:58:09:11,1963.144,887.8,382.00199999999995
315,3.14,00:58:09:11,1966.076,889.7539999999999,384.2275
316,3.15,00:58:09:12,1969.09,891.831,386.548
317,3.16,00:58:09:12,1972.3375,894.13,388.89599999999996
318,3.17,00:58:09:12,1975.8295,896.71,391.214
319,3.18,00:58:09:12,1979.2825,899.672,393.7245
320,3.19,00:58:09:13,1983.4389999999999,902.811,395.957
321,3.2,00:58:09:13,1987.4935,906.059,398.4455
322,3.21,00:58:09:13,1991.4360000000001,909.36,401.111
323,3.22,00:58:09:13,1996.0785,912.8185,403.5125
324,3.23,00:58:09:14,1999.7635,915.921,406.7745
325,3.24,00:58:09:14,2003.3395,918.6835,410.5185
326,3.25,00:58:09:14,2006.6395,921.041,414.74800000000005
327,3.26,00:58:09:14,2010.504,923.6455,418.68199999999996
328,3.27,00:58:09:15,2014.2845,925.3510000000001,422.7805
329,3.28,00:58:09:15,2018.7485,928.03,425.759
330,3.29,00:58:09:15,2023.539,930.8375,427.936
331,3.3,00:58:09:15,2027.901,933.3555,430.6165
332,3.31,00:58:09:16,2031.8905,936.0405,433.33
333,3.32,00:58:09:16,2035.6745,938.7355,436.0415
334,3.33,00:58:09:16,2039.2085,941.4775,438.33
335,3.34,00:58:09:16,2042.5175,944.2869999999999,440.404
336,3.35,00:58:09:17,2047.112,947.6,441.191
337,3.36,00:58:09:17,2048.5805,949.8530000000001,443.425
338,3.37,00:58:09:17,2049.7165,952.029,445.2695
339,3.38,00:58:09:17,2050.6079999999997,954.1669999999999,446.6245
340,3.39,00:58:09:18,2051.3445,956.2815,447.2405
341,3.4,00:58:09:18,2052.232,958.9555,447.44
342,3.41,00:58:09:18,2051.677,960.5615,447.473
343,3.42,00:58:09:18,2050.343,961.814,447.11199999999997
344,3.43,00:58:09:19,2048.1645,962.6415,446.459
345,3.44,00:58:09:19,2045.0925,962.942,445.3435
346,3.45,00:58:09:19,2040.9270000000001,962.6465,443.9295
347,3.46,00:58:09:19,2035.3055,961.4315,442.457
348,3.47,00:58:09:20,2029.5495,960.2260000000001,440.0555
349,3.48,00:58:09:20,2023.37,958.716,437.202
350,3.49,00:58:09:20,2016.9705,957.02,433.755
351,3.5,00:58:09:20,2010.737,955.3145,429.5565
352,3.51,00:58:09:21,2004.3965,953.572,425.07300000000004
353,3.52,00:58:09:21,1995.625,951.035,421.551
354,3.53,00:58:09:21,1988.54,949.294,416.707
355,3.54,00:58:09:21,1981.4465,947.7895,411.78
356,3.55,00:58:09:22,1975.076,946.6675,406.441
357,3.56,00:58:09:22,1968.5745,945.6685,401.45300000000003
358,3.57,00:58:09:22,1962.4835,944.9665,396.5365
359,3.58,00:58:09:22,1956.8245,944.4235,391.7605
360,3.59,00:58:09:23,1951.815,943.8330000000001,387.4485
361,3.6,00:58:09:23,1947.3370000000002,943.3760000000001,383.7015
362,3.61,00:58:09:23,1943.5255,942.135,380.939
363,3.62,00:58:09:23,1940.47,941.441,378.55800000000005
364,3.63,00:58:09:24,1938.0710000000001,941.0945,376.6855
365,3.64,00:58:09:24,1936.4585,941.1755,375.43
366,3.65,00:58:09:24,1935.6095,941.758,374.86300000000006
367,3.66,00:58:09:24,1935.5285,942.6315,375.1645
368,3.67,00:58:10:00,1936.2905,944.03,376.309
369,3.68,00:58:10:00,1937.84,945.3635,378.1205
370,3.69,00:58:10:00,1940.129,946.8645,380.634
371,3.7,00:58:10:00,1943.2105,948.5105,383.855
372,3.71,00:58:10:01,1947.217,950.3539999999999,387.5455
373,3.72,00:58:10:01,1953.1529999999998,953.0225,391.13699999999994
374,3.73,00:58:10:01,1958.149,955.0980000000001,396.668
375,3.74,00:58:10:01,1963.8415,957.4730000000001,402.9195
376,3.75,00:58:10:02,1971.255,960.5565,409.1715
377,3.76,00:58:10:02,1978.4565,963.6110000000001,416.2545
378,3.77,00:58:10:02,1986.1470000000002,967.1055,423.3355
379,3.78,00:58:10:02,1994.0975,971.0035,430.301
380,3.79,00:58:10:03,2002.04,975.3185,436.991
381,3.8,00:58:10:03,2010.0305,979.9385,443.959
382,3.81,00:58:10:03,2017.445,984.395,450.88800000000003
383,3.82,00:58:10:03,2024.3229999999999,988.7015,457.61800000000005
384,3.83,00:58:10:04,2030.6105,992.5835,463.958
385,3.84,00:58:10:04,2036.3870000000002,995.7389999999999,469.7335
386,3.85,00:58:10:04,2042.0729999999999,997.7935,474.9865
387,3.86,00:58:10:04,2047.5135,999.0385,479.56199999999995
388,3.87,00:58:10:05,2052.5225,999.953,483.3295
389,3.88,00:58:10:05,2057.3165,1000.9255,486.5545
390,3.89,00:58:10:05,2062.0345,1002.1210000000001,489.327
391,3.9,00:58:10:05,2066.5935,1003.5545,491.7075
392,3.91,00:58:10:06,2070.952,1005.1745,493.8735
393,3.92,00:58:10:06,2074.9705,1006.827,495.798
394,3.93,00:58:10:06,2078.694,1008.3895,497.4415
395,3.94,00:58:10:06,2082.175,1009.7810000000001,498.8415
396,3.95,00:58:10:07,2085.3985,1010.94,499.8455
397,3.96,00:58:10:07,2088.4165,1011.835,500.517
398,3.97,00:58:10:07,2091.114,1012.4555,500.5965
399,3.98,00:58:10:07,2093.442,1012.932,500.079
400,3.99,00:58:10:08,2095.438,1013.3445,499.10900000000004
401,4.0,00:58:10:08,2096.998,1013.66,497.594
402,4.01,00:58:10:08,2098.095,1013.9889999999999,495.8985
403,4.02,00:58:10:08,2098.9635,1014.255,494.01099999999997
404,4.03,00:58:10:09,2099.4665,1014.442,491.8265
405,4.04,00:58:10:09,2099.763,1014.5935,489.50800000000004
406,4.05,00:58:10:09,2099.9295,1014.8175,487.434
407,4.06,00:58:10:09,2099.9385,1015.1095,485.4025
408,4.07,00:58:10:10,2099.907,1015.5695,483.648
409,4.08,00:58:10:10,2099.968,1016.1560000000001,482.126
410,4.09,00:58:10:10,2100.032,1016.831,480.551
411,4.1,00:58:10:10,2100.367,1017.4580000000001,479.2205
412,4.11,00:58:10:11,2100.9305,1017.92,477.921
413,4.12,00:58:10:11,2101.6645,1018.1935,476.69300000000004
414,4.13,00:58:10:11,2102.5985,1018.294,475.57099999999997
415,4.14,00:58:10:11,2103.7545,1018.3305,474.64099999999996
416,4.15,00:58:10:12,2105.154,1018.2819999999999,473.93699999999995
417,4.16,00:58:10:12,2106.8325,1018.1089999999999,473.4165
418,4.17,00:58:10:12,2108.728,1017.8005,473.1185
419,4.18,00:58:10:12,2110.7255,1017.2795,473.0195
420,4.19,00:58:10:13,2112.9005,1016.697,472.9855
421,4.2,00:58:10:13,2115.163,1016.0105,472.967
422,4.21,00:58:10:13,2117.4675,1015.4119999999999,472.83099999999996
423,4.22,00:58:10:13,2120.0015,1015.1845,472.72900000000004
424,4.23,00:58:10:14,2122.49,1014.7310000000001,472.5425
425,4.24,00:58:10:14,2125.0029999999997,1014.3589999999999,472.24199999999996
426,4.25,00:58:10:14,2127.4205,1013.7230000000001,471.9435
427,4.26,00:58:10:14,2129.825,1013.3605,471.6525
428,4.27,00:58:10:15,2132.1225,1013.0189999999999,471.434
429,4.28,00:58:10:15,2134.3179999999998,1012.581,471.3005
430,4.29,00:58:10:15,2136.4305,1012.025,471.3395
431,4.3,00:58:10:15,2138.496,1011.451,471.49300000000005
432,4.31,00:58:10:16,2140.5115,1010.9175,471.764
433,4.32,00:58:10:16,2142.3485,1010.3430000000001,471.9535
434,4.33,00:58:10:16,2143.9745,1009.784,472.1055
435,4.34,00:58:10:16,2145.45,1009.2610000000001,472.208
436,4.35,00:58:10:17,2146.8160000000003,1008.732,472.2715
437,4.36,00:58:10:17,2148.095,1008.1705,472.2925
438,4.37,00:58:10:17,2149.2835,1007.6435,472.346
439,4.38,00:58:10:17,2150.3835,1007.1389999999999,472.4065
440,4.39,00:58:10:18,2151.324,1006.5705,472.4195
441,4.4,00:58:10:18,2152.2025,1006.01,472.37699999999995
442,4.41,00:58:10:18,2153.0605,1005.498,472.3445
443,4.42,00:58:10:18,2153.902,1005.056,472.28
444,4.43,00:58:10:19,2154.7905,1004.722,472.1565
445,4.44,00:58:10:19,2155.6525,1004.4525,472.1095
446,4.45,00:58:10:19,2156.427,1004.159,472.05199999999996
447,4.46,00:58:10:19,2157.3845,1004.225,472.0065
448,4.47,00:58:10:20,2157.709,1003.334,471.98
449,4.48,00:58:10:20,2158.215,1003.0075,471.9325
450,4.49,00:58:10:20,2158.3725,1002.434,471.9025
451,4.5,00:58:10:20,2158.317,1001.8610000000001,471.866
452,4.51,00:58:10:21,2158.031,1001.2865,471.8295
453,4.52,00:58:10:21,2157.5595,1000.6415,471.754
454,4.53,00:58:10:21,2156.9075,1000.058,471.656
