Frame,Time,SMPTE,bar_hip_centre_x,bar_hip_centre_y,bar_hip_centre_z
64,0.63,01:05:13.24:01,239.6108,1012.8082,75.6578
65,0.64,01:05:13.24:02,239.5332,1012.7962,75.6108
66,0.65,01:05:13.24:03,239.472,1012.7885,75.551
67,0.66,01:05:13.24:04,239.393,1012.7819999999999,75.4942
68,0.67,01:05:14.00:00,239.3152,1012.7717,75.4522
69,0.68,01:05:14.00:01,239.2402,1012.7642,75.4077
70,0.69,01:05:14.00:02,239.1815,1012.7478,75.3615
71,0.7,01:05:14.00:03,239.09900000000002,1012.7410000000001,75.3058
72,0.71,01:05:14.01:00,239.0265,1012.7260000000001,75.2785
73,0.72,01:05:14.01:01,238.9332,1012.7095,75.2342
74,0.73,01:05:14.01:02,238.8418,1012.686,75.2072
75,0.74,01:05:14.01:03,238.75099999999998,1012.6722,75.1888
76,0.75,01:05:14.02:00,238.6538,1012.6515,75.1668
77,0.76,01:05:14.02:01,238.5725,1012.6560000000001,75.1372
78,0.77,01:05:14.02:02,238.487,1012.6648,75.1325
79,0.78,01:05:14.02:03,238.4175,1012.6742,75.108
80,0.79,01:05:14.03:00,238.333,1012.6903,75.0983
81,0.8,01:05:14.03:01,238.266,1012.7105,75.1012
82,0.81,01:05:14.03:02,238.2032,1012.7228,75.0955
83,0.82,01:05:14.03:03,238.1362,1012.7339999999999,75.095
84,0.83,01:05:14.04:00,238.0598,1012.75,75.109
85,0.84,01:05:14.04:01,237.995,1012.7578,75.1327
86,0.85,01:05:14.04:02,237.9232,1012.7769999999999,75.1588
87,0.86,01:05:14.04:03,237.8648,1012.7933,75.1668
88,0.87,01:05:14.05:00,237.8025,1012.8243,75.1972
89,0.88,01:05:14.05:01,237.7645,1012.8572,75.2275
90,0.89,01:05:14.05:02,237.7465,1012.9023,75.2722
91,0.9,01:05:14.05:03,237.7625,1012.9425,75.329
92,0.91,01:05:14.06:00,237.8015,1012.9745,75.4022
93,0.92,01:05:14.06:01,237.8555,1012.9978,75.4968
94,0.93,01:05:14.06:02,237.9252,1013.003,75.6043
95,0.94,01:05:14.06:03,238.0058,1013.0058,75.737
96,0.95,01:05:14.07:00,238.0942,1013.0045,75.8712
97,0.96,01:05:14.07:01,238.1748,1013.008,75.9892
98,0.97,01:05:14.07:02,238.2672,1013.0068,76.107
99,0.98,01:05:14.07:03,238.283,1013.0668,76.1422
100,0.99,01:05:14.08:00,238.3162,1013.0772,76.2683
101,1.0,01:05:14.08:01,238.4132,1013.061,76.3585
102,1.01,01:05:14.08:02,238.4985,1013.0325,76.4422
103,1.02,01:05:14.08:03,238.5628,1012.9939999999999,76.54
104,1.03,01:05:14.09:00,238.6272,1012.961,76.6505
105,1.04,01:05:14.09:01,238.562,1012.8888,76.7755
106,1.05,01:05:14.09:02,238.5703,1012.8675,76.8738
107,1.06,01:05:14.09:03,238.5898,1012.8332,76.9405
108,1.07,01:05:14.10:00,238.7257,1012.7755,77.0362
109,1.08,01:05:14.10:01,238.7542,1012.7228,77.105
110,1.09,01:05:14.10:02,239.007,1012.5975,77.0528
111,1.1,01:05:14.10:03,238.7762,1012.7118,77.1912
112,1.11,01:05:14.11:00,238.7995,1012.5715,77.1072
113,1.12,01:05:14.11:01,238.8238,1012.5275,77.1118
114,1.13,01:05:14.11:02,238.84599999999998,1012.495,77.081
115,1.14,01:05:14.11:03,238.834,1012.4635,77.0425
116,1.15,01:05:14.12:00,238.7545,1012.4010000000001,77.043
117,1.16,01:05:14.12:01,238.6328,1012.3365,77.0525
118,1.17,01:05:14.12:02,238.84599999999998,1012.466,76.92399999999999
119,1.18,01:05:14.12:03,238.9075,1012.4502,76.8315
120,1.19,01:05:14.13:00,238.8878,1012.4435,76.7745
121,1.2,01:05:14.13:01,238.8588,1012.432,76.7155
122,1.21,01:05:14.13:02,238.8188,1012.4235,76.6632
123,1.22,01:05:14.13:03,238.7902,1012.3985,76.6115
124,1.23,01:05:14.14:00,238.74400000000003,1012.3745,76.5507
125,1.24,01:05:14.14:01,238.7718,1012.3910000000001,76.4825
126,1.25,01:05:14.14:02,238.6468,1012.3660000000001,76.39699999999999
127,1.26,01:05:14.14:03,238.417,1012.3430000000001,76.2992
128,1.27,01:05:14.15:00,238.3142,1012.2935,76.2402
129,1.28,01:05:14.15:01,238.2292,1012.22,76.2065
130,1.29,01:05:14.15:02,238.8145,1012.2322,76.3225
131,1.3,01:05:14.15:03,238.8523,1012.2245,76.305
132,1.31,01:05:14.16:00,238.9015,1012.207,76.28399999999999
133,1.32,01:05:14.16:01,238.9682,1012.2112,76.2722
134,1.33,01:05:14.16:02,239.0347,1012.2108,76.2452
135,1.34,01:05:14.17:00,239.0968,1012.1965,76.237
136,1.35,01:05:14.17:01,239.3142,1012.2762,76.3315
137,1.36,01:05:14.17:02,239.3712,1012.2678,76.3325
138,1.37,01:05:14.17:03,239.3955,1012.2658,76.3218
139,1.38,01:05:14.18:00,239.3578,1012.2668,76.283
140,1.39,01:05:14.18:01,239.3387,1012.2460000000001,76.2797
141,1.4,01:05:14.18:02,239.3642,1012.2535,76.2638
142,1.41,01:05:14.18:03,239.4168,1012.27,76.2692
143,1.42,01:05:14.19:00,239.6568,1012.2928,76.327
144,1.43,01:05:14.19:01,240.1388,1012.3532,76.39
145,1.44,01:05:14.19:02,240.205,1012.3495,76.3965
146,1.45,01:05:14.19:03,240.268,1012.3542,76.4182
147,1.46,01:05:14.20:00,240.327,1012.3645,76.446
148,1.47,01:05:14.20:01,240.3953,1012.3808,76.4818
149,1.48,01:05:14.20:02,240.2967,1012.4512,76.842
150,1.49,01:05:14.20:03,240.3158,1012.4772,76.8742
151,1.5,01:05:14.21:00,240.358,1012.4788,76.9145
152,1.51,01:05:14.21:01,240.3698,1012.4875,76.9342
153,1.52,01:05:14.21:02,240.4062,1012.4985,76.991
154,1.53,01:05:14.21:03,240.5478,1012.3075,76.7935
155,1.54,01:05:14.22:00,240.59799999999998,1012.3058,76.84
156,1.55,01:05:14.22:01,240.65599999999998,1012.3025,76.9152
157,1.56,01:05:14.22:02,240.6732,1012.3028,76.9332
158,1.57,01:05:14.22:03,240.7112,1012.3092,76.952
159,1.58,01:05:14.23:00,241.0098,1012.2460000000001,76.24
160,1.59,01:05:14.23:01,241.024,1012.22,76.3135
161,1.6,01:05:14.23:02,241.0245,1012.2128,76.407
162,1.61,01:05:14.23:03,241.0248,1012.1982,76.4868
163,1.62,01:05:14.24:00,241.0102,1012.1878,76.561
164,1.63,01:05:14.24:01,240.8315,1011.99,76.1905
165,1.64,01:05:14.24:02,240.6765,1012.1555,76.163
166,1.65,01:05:14.24:03,240.6838,1011.9855,76.4772
167,1.66,01:05:15.00:00,240.6508,1011.967,76.5162
168,1.67,01:05:15.00:01,240.613,1011.9588,76.52600000000001
169,1.68,01:05:15.00:02,240.5672,1011.947,76.5292
170,1.69,01:05:15.00:03,240.5268,1011.9455,76.544
171,1.7,01:05:15.01:00,240.4748,1011.9328,76.5468
172,1.71,01:05:15.01:01,240.4258,1011.9192,76.5445
173,1.72,01:05:15.01:02,240.3665,1011.9108,76.53399999999999
174,1.73,01:05:15.01:03,240.3158,1011.8948,76.5232
175,1.74,01:05:15.02:00,240.2575,1011.8842,76.5088
176,1.75,01:05:15.02:01,240.19799999999998,1011.8760000000001,76.49600000000001
177,1.76,01:05:15.02:02,240.1292,1011.873,76.4692
178,1.77,01:05:15.02:03,240.0698,1011.8762,76.4508
179,1.78,01:05:15.03:00,240.0035,1011.8788,76.4158
180,1.79,01:05:15.03:01,239.9378,1011.8767,76.3895
181,1.8,01:05:15.03:02,239.8735,1011.8785,76.383
182,1.81,01:05:15.03:03,239.8162,1011.8652,76.3772
183,1.82,01:05:15.04:00,239.7452,1011.8542,76.3645
184,1.83,01:05:15.04:01,239.68599999999998,1011.8539999999999,76.33800000000001
185,1.84,01:05:15.04:02,239.61900000000003,1011.8528,76.3355
186,1.85,01:05:15.04:03,239.5553,1011.8338,76.3072
187,1.86,01:05:15.05:00,239.5015,1011.8368,76.2818
188,1.87,01:05:15.05:01,239.377,1011.8380000000001,76.1915
189,1.88,01:05:15.05:02,239.3425,1011.83,76.1817
190,1.89,01:05:15.05:03,239.301,1011.8295,76.1725
191,1.9,01:05:15.06:00,239.2708,1011.8132,76.1627
192,1.91,01:05:15.06:01,239.2388,1011.806,76.1528
193,1.92,01:05:15.06:02,239.22299999999998,1011.816,76.1637
194,1.93,01:05:15.06:03,239.2058,1011.8165,76.1772
195,1.94,01:05:15.07:00,239.1913,1011.8148,76.1965
196,1.95,01:05:15.07:01,239.218,1011.8155,76.2352
197,1.96,01:05:15.07:02,239.248,1011.8222,76.2365
198,1.97,01:05:15.07:03,239.2852,1011.8222,76.2778
199,1.98,01:05:15.08:00,239.3332,1011.821,76.306
200,1.99,01:05:15.08:01,239.40099999999998,1011.8258,76.339
201,2.0,01:05:15.08:02,239.4645,1011.8253,76.3768
202,2.01,01:05:15.08:03,239.5492,1011.8358,76.4235
203,2.02,01:05:15.09:00,239.6272,1011.8462,76.4795
204,2.03,01:05:15.09:01,239.7138,1011.8583,76.5312
205,2.04,01:05:15.09:02,239.8048,1011.8698,76.5977
206,2.05,01:05:15.09:03,239.8895,1011.8828,76.679
207,2.06,01:05:15.10:00,239.9698,1011.8868,76.7462
208,2.07,01:05:15.10:01,240.0825,1011.8908,76.8178
209,2.08,01:05:15.10:02,240.1805,1011.898,76.908
210,2.09,01:05:15.10:03,240.2982,1011.9,77.0068
211,2.1,01:05:15.11:00,240.419,1011.9028,77.079
212,2.11,01:05:15.11:01,240.5712,1012.328,76.4292
213,2.12,01:05:15.11:02,240.6942,1012.3268,76.4795
214,2.13,01:05:15.11:03,240.8318,1012.3392,76.5552
215,2.14,01:05:15.12:00,240.985,1012.3428,76.646
216,2.15,01:05:15.12:01,241.1645,1012.4152,76.4775
217,2.16,01:05:15.12:02,241.2548,1012.0068,77.347
218,2.17,01:05:15.12:03,241.3788,1012.0088,77.4323
219,2.18,01:05:15.13:00,241.5142,1012.0212,77.486
220,2.19,01:05:15.13:01,241.6432,1012.0327,77.5662
221,2.2,01:05:15.13:02,241.7772,1012.0352,77.6265
222,2.21,01:05:15.13:03,241.9128,1012.0372,77.6735
223,2.22,01:05:15.14:00,242.0548,1012.0360000000001,77.7478
224,2.23,01:05:15.14:01,242.1945,1012.0465,77.7935
225,2.24,01:05:15.14:02,242.3325,1012.0535,77.843
226,2.25,01:05:15.14:03,242.4728,1012.0705,77.9115
227,2.26,01:05:15.15:00,242.6902,1012.4678,77.0912
228,2.27,01:05:15.15:01,242.8488,1012.4685,77.1465
229,2.28,01:05:15.15:02,242.9302,1012.105,78.0285
230,2.29,01:05:15.15:03,243.0825,1012.095,78.069
231,2.3,01:05:15.16:00,243.255,1012.11,78.092
232,2.31,01:05:15.16:01,243.4055,1012.1192,78.1092
233,2.32,01:05:15.16:02,243.572,1012.14,78.132
234,2.33,01:05:15.16:03,243.7575,1012.1545,78.1418
235,2.34,01:05:15.17:00,243.9322,1012.1762,78.163
236,2.35,01:05:15.17:01,244.12099999999998,1012.183,78.17399999999999
237,2.36,01:05:15.17:02,244.317,1012.196,78.1932
238,2.37,01:05:15.17:03,244.5772,1012.6,77.3622
239,2.38,01:05:15.18:00,244.7595,1012.6118,77.3968
240,2.39,01:05:15.18:01,244.9448,1012.648,77.3913
241,2.4,01:05:15.18:02,245.1252,1012.6685,77.3998
242,2.41,01:05:15.18:03,245.3182,1012.685,77.4035
243,2.42,01:05:15.19:00,245.4895,1012.7175,77.382
244,2.43,01:05:15.19:01,245.6638,1012.7418,77.3665
245,2.44,01:05:15.19:02,245.833,1012.7542,77.3625
246,2.45,01:05:15.19:03,246.0198,1012.7852,77.3445
247,2.46,01:05:15.20:00,246.1832,1012.8175,77.3378
248,2.47,01:05:15.20:01,246.3398,1012.8322,77.321
249,2.48,01:05:15.20:02,246.4848,1012.8515,77.3382
250,2.49,01:05:15.20:03,246.6898,1012.9358,77.4225
251,2.5,01:05:15.21:00,246.8365,1012.9412,77.3948
252,2.51,01:05:15.21:01,246.9738,1012.9588,77.4
253,2.52,01:05:15.21:02,247.1122,1012.9532,77.4118
254,2.53,01:05:15.21:03,247.2475,1012.9587,77.4035
255,2.54,01:05:15.22:00,247.387,1012.9542,77.4095
256,2.55,01:05:15.22:01,247.543,1012.9682,77.4122
257,2.56,01:05:15.22:02,247.697,1012.9768,77.4182
258,2.57,01:05:15.22:03,247.8543,1012.9830000000001,77.3723
259,2.58,01:05:15.23:00,247.9998,1012.9925,77.3852
260,2.59,01:05:15.23:01,248.1287,1012.9998,77.3915
261,2.6,01:05:15.23:02,248.2642,1012.9855,77.419
262,2.61,01:05:15.23:03,248.4072,1013.0012,77.372
263,2.62,01:05:15.24:00,248.53799999999998,1012.995,77.4042
264,2.63,01:05:15.24:01,248.6795,1012.9922,77.429
265,2.64,01:05:15.24:02,248.817,1012.9922,77.4578
266,2.65,01:05:15.24:03,248.9518,1012.9902,77.438
267,2.66,01:05:16.00:00,249.0982,1012.9808,77.4665
268,2.67,01:05:16.00:01,249.2232,1012.9702,77.483
269,2.68,01:05:16.00:02,249.3455,1012.9615,77.4795
270,2.69,01:05:16.00:03,249.4618,1012.9385,77.531
271,2.7,01:05:16.01:00,249.56799999999998,1012.9335,77.5458
272,2.71,01:05:16.01:01,249.6825,1012.9065,77.5958
273,2.72,01:05:16.01:02,249.765,1012.8748,77.6445
274,2.73,01:05:16.01:03,249.8518,1012.8489999999999,77.664
275,2.74,01:05:16.02:00,249.8205,1012.4995,78.5322
276,2.75,01:05:16.02:01,249.899,1012.4492,78.5625
277,2.76,01:05:16.02:02,249.9938,1012.4058,78.5823
278,2.77,01:05:16.02:03,250.0762,1012.365,78.628
279,2.78,01:05:16.03:00,250.1592,1012.326,78.6792
280,2.79,01:05:16.03:01,250.2292,1012.2678,78.745
281,2.8,01:05:16.03:02,250.308,1012.2155,78.7997
282,2.81,01:05:16.03:03,250.3992,1012.1618,78.8155
283,2.82,01:05:16.04:00,250.4495,1012.137,78.8578
284,2.83,01:05:16.04:01,250.5018,1012.1080000000001,78.8525
285,2.84,01:05:16.04:02,250.554,1012.1115,78.848
286,2.85,01:05:16.04:03,250.5842,1012.1115,78.822
287,2.86,01:05:16.05:00,250.6015,1012.1145,78.8133
288,2.87,01:05:16.05:01,250.6165,1012.0938,78.7642
289,2.88,01:05:16.05:02,250.61599999999999,1012.0795,78.729
290,2.89,01:05:16.05:03,250.5975,1012.0338,78.71300000000001
291,2.9,01:05:16.06:00,250.5765,1012.0112,78.7115
292,2.91,01:05:16.06:01,250.5492,1011.9825,78.693
293,2.92,01:05:16.06:02,250.49599999999998,1011.9528,78.7088
294,2.93,01:05:16.06:03,250.4565,1011.9235,78.742
295,2.94,01:05:16.07:00,250.408,1011.8942,78.736
296,2.95,01:05:16.07:01,250.3523,1011.8718,78.793
297,2.96,01:05:16.07:02,250.3557,1011.867,78.8002
298,2.97,01:05:16.07:03,250.2828,1011.8372,78.8408
299,2.98,01:05:16.08:00,250.1905,1011.7922,78.861
300,2.99,01:05:16.08:01,250.0815,1011.7345,78.882
301,3.0,01:05:16.08:02,249.9697,1011.703,78.92399999999999
302,3.01,01:05:16.08:03,249.8485,1011.6675,78.9505
303,3.02,01:05:16.09:00,249.7125,1011.633,78.992
304,3.03,01:05:16.09:01,249.745,1011.3489999999999,79.1705
305,3.04,01:05:16.09:02,249.6162,1011.3238,79.22
306,3.05,01:05:16.09:03,249.5083,1011.2865,79.2842
307,3.06,01:05:16.10:00,249.3865,1011.2672,79.3058
308,3.07,01:05:16.10:01,249.3072,1011.2338,79.2942
309,3.08,01:05:16.10:02,249.1932,1011.2052,79.369
310,3.09,01:05:16.10:03,249.0622,1011.1878,79.5387
311,3.1,01:05:16.11:00,248.9533,1011.1695,79.5925
312,3.11,01:05:16.11:01,248.8408,1011.1495,79.65
313,3.12,01:05:16.11:02,248.7325,1011.1419999999999,79.6915
314,3.13,01:05:16.11:03,248.6338,1011.165,79.7428
315,3.14,01:05:16.12:00,248.55,1011.1762,79.7815
316,3.15,01:05:16.12:01,248.488,1011.1845,79.82600000000001
317,3.16,01:05:16.12:02,248.328,1011.1525,79.8928
318,3.17,01:05:16.12:03,248.294,1011.1488,79.919
319,3.18,01:05:16.13:00,248.2575,1011.172,79.9682
320,3.19,01:05:16.13:01,248.2368,1011.1682,79.9863
321,3.2,01:05:16.13:02,248.21099999999998,1011.1672,80.0312
322,3.21,01:05:16.13:03,248.1775,1011.1562,80.064
323,3.22,01:05:16.14:00,248.1623,1011.1605,80.0743
324,3.23,01:05:16.14:01,248.13299999999998,1011.154,80.104
325,3.24,01:05:16.14:02,248.112,1011.1498,80.11399999999999
326,3.25,01:05:16.14:03,248.0965,1011.1398,80.1358
327,3.26,01:05:16.15:00,248.06,1011.1338,80.1493
328,3.27,01:05:16.15:01,248.0352,1011.1238,80.1408
329,3.28,01:05:16.15:02,248.0078,1011.0978,80.1528
330,3.29,01:05:16.15:03,247.9695,1011.3148,80.183
331,3.3,01:05:16.16:00,247.9138,1011.304,80.1795
332,3.31,01:05:16.16:01,247.8005,1011.1655,80.046
333,3.32,01:05:16.16:02,247.8512,1011.185,80.0098
334,3.33,01:05:16.16:03,247.8257,1011.1905,79.968
335,3.34,01:05:16.17:00,247.8095,1011.184,79.9225
336,3.35,01:05:16.17:01,247.7702,1011.1755,79.8812
337,3.36,01:05:16.17:02,247.7505,1011.154,79.8168
338,3.37,01:05:16.17:03,247.7438,1011.1592,79.721
339,3.38,01:05:16.18:00,247.7128,1011.1487,79.667
340,3.39,01:05:16.18:01,247.6492,1011.0382,79.5935
341,3.4,01:05:16.18:02,247.62599999999998,1011.029,79.5298
342,3.41,01:05:16.18:03,247.5303,1011.015,79.4782
343,3.42,01:05:16.19:00,247.5178,1011.0158,79.3663
344,3.43,01:05:16.19:01,247.5558,1011.0189999999999,79.0825
345,3.44,01:05:16.19:02,247.5227,1011.0222,79.0122
346,3.45,01:05:16.19:03,247.38099999999997,1011.2585,79.5095
347,3.46,01:05:16.20:00,247.3715,1011.2769999999999,79.42399999999999
348,3.47,01:05:16.20:01,247.4125,1011.2598,79.3495
349,3.48,01:05:16.20:02,247.4258,1011.2768,79.27199999999999
350,3.49,01:05:16.20:03,247.459,1011.2698,79.1782
351,3.5,01:05:16.21:00,247.4185,1011.3660000000001,79.156
352,3.51,01:05:16.21:01,247.4688,1011.365,79.0437
353,3.52,01:05:16.21:02,247.5572,1011.416,78.6862
354,3.53,01:05:16.21:03,247.6738,1011.3998,78.6152
355,3.54,01:05:16.22:00,247.7212,1011.4110000000001,78.4722
356,3.55,01:05:16.22:01,247.7675,1011.4068,78.3073
357,3.56,01:05:16.22:02,247.6628,1011.436,78.1358
358,3.57,01:05:16.22:03,247.6023,1011.4745,77.944
359,3.58,01:05:16.23:00,247.49,1011.5322,77.6975
360,3.59,01:05:16.23:01,247.7208,1011.5095,77.5895
361,3.6,01:05:16.23:02,247.77599999999998,1011.4868,77.3925
362,3.61,01:05:16.23:03,247.9012,1011.4503,77.0912
363,3.62,01:05:16.24:00,247.8072,1011.5042,77.038
364,3.63,01:05:16.24:01,247.8145,1011.518,76.8748
365,3.64,01:05:16.24:02,247.8155,1011.5202,76.6905
366,3.65,01:05:16.24:03,247.861,1011.566,76.5545
367,3.66,01:05:17.00:00,247.7942,1011.5269999999999,76.3925
368,3.67,01:05:17.00:01,247.8137,1011.5668,76.2518
369,3.68,01:05:17.00:02,247.7898,1011.5738,76.0972
370,3.69,01:05:17.00:03,247.7365,1011.5672,75.9572
371,3.7,01:05:17.01:00,247.6917,1011.5568,75.8365
372,3.71,01:05:17.01:01,247.6488,1011.5375,75.7045
373,3.72,01:05:17.01:02,247.5955,1011.5488,75.5845
374,3.73,01:05:17.01:03,247.5315,1011.5497,75.4678
375,3.74,01:05:17.02:00,247.4805,1011.5372,75.3453
376,3.75,01:05:17.02:01,247.4125,1011.5408,75.2358
377,3.76,01:05:17.02:02,247.34,1011.538,75.132
378,3.77,01:05:17.02:03,247.2598,1011.535,75.029
379,3.78,01:05:17.03:00,247.1702,1011.5422,74.956
380,3.79,01:05:17.03:01,247.21200000000002,1011.4789999999999,74.9548
381,3.8,01:05:17.03:02,247.195,1011.442,74.9598
382,3.81,01:05:17.03:03,247.19299999999998,1011.427,75.0338
383,3.82,01:05:17.04:00,246.6098,1011.6508,74.4443
384,3.83,01:05:17.04:01,246.5182,1011.6442,74.3785
385,3.84,01:05:17.04:02,246.4173,1011.6528,74.3328
386,3.85,01:05:17.04:03,246.59599999999998,1011.5695,74.553
387,3.86,01:05:17.05:00,246.4805,1011.5725,74.5105
388,3.87,01:05:17.05:01,246.3648,1011.5575,74.453
389,3.88,01:05:17.05:02,246.2518,1011.5502,74.4128
390,3.89,01:05:17.05:03,246.1418,1011.5668,74.368
391,3.9,01:05:17.06:00,245.893,1011.2205,74.5745
392,3.91,01:05:17.06:01,245.74099999999999,1011.2758,74.4975
393,3.92,01:05:17.06:02,245.6625,1011.413,74.423
394,3.93,01:05:17.06:03,245.5475,1011.4418,74.407
395,3.94,01:05:17.07:00,245.4385,1011.4302,74.406
396,3.95,01:05:17.07:01,245.3303,1011.4355,74.4252
397,3.96,01:05:17.07:02,245.21,1011.4110000000001,74.4438
398,3.97,01:05:17.07:03,245.0962,1011.4018,74.49600000000001
399,3.98,01:05:17.08:00,244.9312,1011.3992,74.5152
400,3.99,01:05:17.08:01,244.8218,1011.3998,74.5477
401,4.0,01:05:17.08:02,244.7168,1011.398,74.60300000000001
402,4.01,01:05:17.08:03,244.6032,1011.3978,74.67399999999999
403,4.02,01:05:17.09:00,244.5165,1011.4115,74.694
404,4.03,01:05:17.09:01,244.43400000000003,1011.4087,74.7692
405,4.04,01:05:17.09:02,244.358,1011.4245,74.8615
406,4.05,01:05:17.09:03,244.2905,1011.4342,74.9502
407,4.06,01:05:17.10:00,244.2463,1011.45,75.0272
408,4.07,01:05:17.10:01,244.1965,1011.4595,75.1363
409,4.08,01:05:17.10:02,244.1562,1011.4730000000001,75.26899999999999
410,4.09,01:05:17.10:03,244.205,1011.7382,74.7872
411,4.1,01:05:17.11:00,244.1915,1011.7552,74.887
412,4.11,01:05:17.11:01,244.1708,1011.7608,75.021
413,4.12,01:05:17.11:02,244.1538,1011.7819999999999,75.1695
414,4.13,01:05:17.11:03,244.1462,1011.8052,75.279
415,4.14,01:05:17.12:00,244.0478,1011.8152,75.3495
416,4.15,01:05:17.12:01,244.042,1011.8202,75.4793
417,4.16,01:05:17.12:02,244.043,1011.8322,75.6228
418,4.17,01:05:17.12:03,244.0468,1011.8328,75.7485
419,4.18,01:05:17.13:00,244.0373,1011.86,75.8672
420,4.19,01:05:17.13:01,244.037,1011.8658,75.9962
421,4.2,01:05:17.13:02,244.0485,1011.8808,76.1515
422,4.21,01:05:17.13:03,244.0688,1011.8765,76.3175
423,4.22,01:05:17.14:00,244.0837,1011.915,76.458
424,4.23,01:05:17.14:01,244.1192,1011.9565,76.5797
425,4.24,01:05:17.14:02,244.2155,1011.9412,76.861
426,4.25,01:05:17.14:03,244.389,1011.8178,77.288
427,4.26,01:05:17.15:00,244.4328,1011.817,77.4863
428,4.27,01:05:17.15:01,244.5055,1011.8298,77.6862
429,4.28,01:05:17.15:02,244.5798,1011.8477,77.8507
430,4.29,01:05:17.15:03,244.6647,1011.8642,78.053
431,4.3,01:05:17.16:00,244.7758,1011.8925,78.2232
432,4.31,01:05:17.16:01,244.8713,1011.8919999999999,78.436
433,4.32,01:05:17.16:02,244.9682,1011.935,78.5898
434,4.33,01:05:17.16:03,245.0582,1011.9555,78.7845
