Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
67,0.66,01:05:13.24:04,270.9225,1326.9979999999998,556.4525
68,0.67,01:05:14.00:00,270.9385,1326.995,556.442
69,0.68,01:05:14.00:01,270.9525,1326.9835,556.434
70,0.69,01:05:14.00:02,270.986,1326.9920000000002,556.4275
71,0.7,01:05:14.00:03,271.004,1327.0079999999998,556.394
72,0.71,01:05:14.01:00,271.0255,1327.0375,556.3845
73,0.72,01:05:14.01:01,271.074,1327.0955,556.345
74,0.73,01:05:14.01:02,271.089,1327.119,556.3405
75,0.74,01:05:14.01:03,271.08799999999997,1327.1570000000002,556.3425
76,0.75,01:05:14.02:00,271.07599999999996,1327.203,556.3365
77,0.76,01:05:14.02:01,271.0395,1327.2479999999998,556.3245
78,0.77,01:05:14.02:02,270.9765,1327.2645,556.3145
79,0.78,01:05:14.02:03,270.894,1327.2525,556.3345
80,0.79,01:05:14.03:00,270.8215,1327.2035,556.316
81,0.8,01:05:14.03:01,270.724,1327.0955,556.2735
82,0.81,01:05:14.03:02,270.624,1326.9275,556.245
83,0.82,01:05:14.03:03,270.5115,1326.6725,556.2275
84,0.83,01:05:14.04:00,270.388,1326.271,556.197
85,0.84,01:05:14.04:01,270.2125,1325.626,556.1675
86,0.85,01:05:14.04:02,270.0015,1324.6785,556.154
87,0.86,01:05:14.04:03,269.7615,1323.3429999999998,556.082
88,0.87,01:05:14.05:00,269.533,1321.555,555.9135
89,0.88,01:05:14.05:01,269.3355,1319.3325,555.701
90,0.89,01:05:14.05:02,269.1585,1316.6775,555.4575
91,0.9,01:05:14.05:03,269.048,1313.72,555.081
92,0.91,01:05:14.06:00,268.9155,1310.353,554.5169999999999
93,0.92,01:05:14.06:01,268.737,1306.536,553.8935
94,0.93,01:05:14.06:02,268.4905,1302.229,553.1265
95,0.94,01:05:14.06:03,267.8775,1297.04,552.6355
96,0.95,01:05:14.07:00,268.2795,1292.694,551.144
97,0.96,01:05:14.07:01,267.8855,1287.0265,550.1245
98,0.97,01:05:14.07:02,267.472,1280.62,548.895
99,0.98,01:05:14.07:03,267.22900000000004,1273.567,547.2180000000001
100,0.99,01:05:14.08:00,266.7275,1266.3305,545.352
101,1.0,01:05:14.08:01,266.3145,1258.7269999999999,543.1565
102,1.01,01:05:14.08:02,265.937,1250.8625,540.638
103,1.02,01:05:14.08:03,265.6605,1242.7185,537.735
104,1.03,01:05:14.09:00,265.401,1234.4075,534.4955
105,1.04,01:05:14.09:01,265.285,1225.787,530.9845
106,1.05,01:05:14.09:02,265.285,1217.067,527.21
107,1.06,01:05:14.09:03,265.2545,1208.2105,523.052
108,1.07,01:05:14.10:00,265.285,1199.48,518.7335
109,1.08,01:05:14.10:01,265.3305,1190.809,514.2245
110,1.09,01:05:14.10:02,265.303,1182.2545,509.5625
111,1.1,01:05:14.10:03,265.1315,1173.787,504.75699999999995
112,1.11,01:05:14.11:00,264.892,1165.4275,499.7815
113,1.12,01:05:14.11:01,264.777,1157.268,494.5955
114,1.13,01:05:14.11:02,264.737,1149.5555,488.9845
115,1.14,01:05:14.11:03,265.1645,1141.8485,483.0
116,1.15,01:05:14.12:00,265.2175,1134.7345,477.504
117,1.16,01:05:14.12:01,265.1475,1127.7169999999999,471.559
118,1.17,01:05:14.12:02,265.1745,1120.9345,465.5245
119,1.18,01:05:14.12:03,265.687,1114.315,459.29400000000004
120,1.19,01:05:14.13:00,265.17900000000003,1108.3145,453.4475
121,1.2,01:05:14.13:01,265.209,1102.6535,447.462
122,1.21,01:05:14.13:02,265.1965,1097.454,441.6665
123,1.22,01:05:14.13:03,265.16900000000004,1092.5615,436.0045
124,1.23,01:05:14.14:00,264.8685,1087.958,430.57199999999995
125,1.24,01:05:14.14:01,264.5255,1083.635,425.2525
126,1.25,01:05:14.14:02,264.313,1079.53,419.9175
127,1.26,01:05:14.14:03,265.113,1075.5925,414.3945
128,1.27,01:05:14.15:00,264.887,1072.29,409.26800000000003
129,1.28,01:05:14.15:01,264.6545,1069.111,404.2715
130,1.29,01:05:14.15:02,264.33299999999997,1066.1385,399.4405
131,1.3,01:05:14.15:03,264.017,1063.2745,394.68199999999996
132,1.31,01:05:14.16:00,263.7105,1060.6215,390.093
133,1.32,01:05:14.16:01,263.383,1058.1395,385.6665
134,1.33,01:05:14.16:02,262.943,1055.7555,381.3285
135,1.34,01:05:14.17:00,262.316,1053.6485,377.2135
136,1.35,01:05:14.17:01,261.5895,1051.7115,373.283
137,1.36,01:05:14.17:02,260.517,1050.085,369.6225
138,1.37,01:05:14.17:03,261.2385,1048.0695,365.7975
139,1.38,01:05:14.18:00,260.8725,1046.5435,362.4255
140,1.39,01:05:14.18:01,260.6635,1045.2730000000001,359.26300000000003
141,1.4,01:05:14.18:02,261.9185,1044.3445,357.064
142,1.41,01:05:14.18:03,261.832,1043.184,354.0235
143,1.42,01:05:14.19:00,261.6085,1042.134,351.1735
144,1.43,01:05:14.19:01,261.4025,1041.214,348.541
145,1.44,01:05:14.19:02,261.155,1040.287,345.93699999999995
146,1.45,01:05:14.19:03,260.9245,1039.387,343.434
147,1.46,01:05:14.20:00,260.704,1038.502,341.13699999999994
148,1.47,01:05:14.20:01,260.4145,1037.71,338.76599999999996
149,1.48,01:05:14.20:02,260.6455,1036.8925,336.31
150,1.49,01:05:14.20:03,260.1395,1036.1680000000001,334.1875
151,1.5,01:05:14.21:00,259.789,1035.483,332.065
152,1.51,01:05:14.21:01,259.38,1034.8665,330.0565
153,1.52,01:05:14.21:02,258.9785,1034.262,328.05199999999996
154,1.53,01:05:14.21:03,258.091,1033.888,326.3425
155,1.54,01:05:14.22:00,257.747,1033.318,324.4585
156,1.55,01:05:14.22:01,257.3235,1032.8505,322.6895
157,1.56,01:05:14.22:02,257.0115,1032.383,320.9925
158,1.57,01:05:14.22:03,256.72700000000003,1031.996,319.3835
159,1.58,01:05:14.23:00,256.462,1031.623,317.8765
160,1.59,01:05:14.23:01,256.33299999999997,1031.2145,316.4395
161,1.6,01:05:14.23:02,256.2745,1030.7595,315.072
162,1.61,01:05:14.23:03,256.1845,1030.3605,313.786
163,1.62,01:05:14.24:00,256.1725,1029.8535,312.555
164,1.63,01:05:14.24:01,256.166,1029.391,311.3465
165,1.64,01:05:14.24:02,256.2395,1029.016,310.1865
166,1.65,01:05:14.24:03,256.20799999999997,1028.6015,309.075
167,1.66,01:05:15.00:00,256.28700000000003,1028.2905,308.0585
168,1.67,01:05:15.00:01,256.44,1028.004,306.9905
169,1.68,01:05:15.00:02,256.4635,1027.7145,306.077
170,1.69,01:05:15.00:03,256.6045,1027.4535,305.20099999999996
171,1.7,01:05:15.01:00,256.7955,1027.1845,304.3155
172,1.71,01:05:15.01:01,256.9955,1026.9365,303.5735
173,1.72,01:05:15.01:02,257.1805,1026.746,302.9555
174,1.73,01:05:15.01:03,257.39599999999996,1026.508,302.341
175,1.74,01:05:15.02:00,257.6865,1026.307,301.751
176,1.75,01:05:15.02:01,257.949,1026.14,301.2355
177,1.76,01:05:15.02:02,258.242,1025.8665,300.8125
178,1.77,01:05:15.02:03,258.539,1025.735,300.349
179,1.78,01:05:15.03:00,258.832,1025.66,299.844
180,1.79,01:05:15.03:01,259.0935,1025.5410000000002,299.3725
181,1.8,01:05:15.03:02,259.382,1025.51,298.9045
182,1.81,01:05:15.03:03,259.7255,1025.4105,298.434
183,1.82,01:05:15.04:00,259.93,1025.3545,298.04200000000003
184,1.83,01:05:15.04:01,260.29,1025.3110000000001,297.57599999999996
185,1.84,01:05:15.04:02,260.58099999999996,1025.2335,297.1845
186,1.85,01:05:15.04:03,260.9905,1025.1415,296.699
187,1.86,01:05:15.05:00,261.282,1025.02,296.3035
188,1.87,01:05:15.05:01,261.5955,1024.928,295.9055
189,1.88,01:05:15.05:02,261.9005,1024.8319999999999,295.465
190,1.89,01:05:15.05:03,262.1745,1024.73,295.068
191,1.9,01:05:15.06:00,262.5035,1024.624,294.5535
192,1.91,01:05:15.06:01,262.7145,1024.5105,294.14
193,1.92,01:05:15.06:02,263.0315,1024.3735,293.624
194,1.93,01:05:15.06:03,263.1725,1024.2545,293.231
195,1.94,01:05:15.07:00,263.503,1024.112,292.7625
196,1.95,01:05:15.07:01,263.7,1023.975,292.3565
197,1.96,01:05:15.07:02,263.966,1023.8375,291.9585
198,1.97,01:05:15.07:03,264.181,1023.738,291.5505
199,1.98,01:05:15.08:00,265.077,1023.789,291.18
200,1.99,01:05:15.08:01,265.1345,1023.7105,290.7645
201,2.0,01:05:15.08:02,265.348,1023.6555,290.36
202,2.01,01:05:15.08:03,265.629,1023.665,289.9605
203,2.02,01:05:15.09:00,265.8575,1023.6669999999999,289.474
204,2.03,01:05:15.09:01,265.998,1023.645,289.052
205,2.04,01:05:15.09:02,265.997,1023.6495,288.58799999999997
206,2.05,01:05:15.09:03,265.9085,1023.5605,288.0965
207,2.06,01:05:15.10:00,266.1065,1023.5880000000001,287.653
208,2.07,01:05:15.10:01,266.317,1023.6205,287.2195
209,2.08,01:05:15.10:02,266.4755,1023.6305,286.847
210,2.09,01:05:15.10:03,266.6165,1023.6105,286.444
211,2.1,01:05:15.11:00,266.7715,1023.5765,286.10200000000003
212,2.11,01:05:15.11:01,266.9505,1023.5415,285.762
213,2.12,01:05:15.11:02,267.1355,1023.492,285.425
214,2.13,01:05:15.11:03,267.353,1023.4205,285.158
215,2.14,01:05:15.12:00,267.587,1023.3265,284.944
216,2.15,01:05:15.12:01,267.8045,1023.2355,284.75
217,2.16,01:05:15.12:02,268.0185,1023.176,284.5795
218,2.17,01:05:15.12:03,268.279,1023.1505,284.397
219,2.18,01:05:15.13:00,268.5605,1023.127,284.2465
220,2.19,01:05:15.13:01,268.8285,1023.128,284.119
221,2.2,01:05:15.13:02,269.1325,1023.1315,283.9935
222,2.21,01:05:15.13:03,269.3715,1023.1565,283.885
223,2.22,01:05:15.14:00,269.5945,1023.1825,283.806
224,2.23,01:05:15.14:01,269.82599999999996,1023.2260000000001,283.7335
225,2.24,01:05:15.14:02,270.0245,1023.2669999999999,283.703
226,2.25,01:05:15.14:03,270.226,1023.2895,283.691
227,2.26,01:05:15.15:00,270.4005,1023.3715,283.699
228,2.27,01:05:15.15:01,270.598,1023.4345,283.719
229,2.28,01:05:15.15:02,270.7375,1023.471,283.744
230,2.29,01:05:15.15:03,270.8925,1023.5210000000001,283.77
231,2.3,01:05:15.16:00,270.995,1023.5555,283.79900000000004
232,2.31,01:05:15.16:01,271.085,1023.5875,283.8285
233,2.32,01:05:15.16:02,271.127,1023.6325,283.842
234,2.33,01:05:15.16:03,271.212,1023.669,283.8195
235,2.34,01:05:15.17:00,271.2195,1023.7005,283.814
236,2.35,01:05:15.17:01,271.2455,1023.7345,283.769
237,2.36,01:05:15.17:02,270.985,1023.7705,283.6695
238,2.37,01:05:15.17:03,270.962,1023.794,283.6185
239,2.38,01:05:15.18:00,270.971,1023.825,283.5735
240,2.39,01:05:15.18:01,270.9375,1023.8510000000001,283.5235
241,2.4,01:05:15.18:02,270.901,1023.8675,283.4675
242,2.41,01:05:15.18:03,270.868,1023.8689999999999,283.41700000000003
243,2.42,01:05:15.19:00,270.8145,1023.872,283.3475
244,2.43,01:05:15.19:01,270.7655,1023.8439999999999,283.2615
245,2.44,01:05:15.19:02,270.684,1023.8235,283.1625
246,2.45,01:05:15.19:03,270.61400000000003,1023.8075,283.0225
247,2.46,01:05:15.20:00,270.525,1023.805,282.8815
248,2.47,01:05:15.20:01,270.4535,1023.798,282.709
249,2.48,01:05:15.20:02,270.3855,1023.804,282.5355
250,2.49,01:05:15.20:03,270.493,1023.9045,282.454
251,2.5,01:05:15.21:00,270.4305,1023.9110000000001,282.311
252,2.51,01:05:15.21:01,270.351,1023.9110000000001,282.188
253,2.52,01:05:15.21:02,270.2615,1023.921,282.0605
254,2.53,01:05:15.21:03,270.1965,1023.923,281.966
255,2.54,01:05:15.22:00,270.133,1023.9245,281.8995
256,2.55,01:05:15.22:01,270.026,1023.925,281.807
257,2.56,01:05:15.22:02,269.8825,1023.9275,281.723
258,2.57,01:05:15.22:03,269.7565,1023.96,281.653
259,2.58,01:05:15.23:00,269.598,1023.9780000000001,281.5825
260,2.59,01:05:15.23:01,269.4645,1023.9985,281.518
261,2.6,01:05:15.23:02,269.295,1024.032,281.4665
262,2.61,01:05:15.23:03,269.118,1024.045,281.4225
263,2.62,01:05:15.24:00,268.993,1024.0685,281.4005
264,2.63,01:05:15.24:01,268.8175,1024.077,281.388
265,2.64,01:05:15.24:02,268.7365,1024.083,281.42400000000004
266,2.65,01:05:15.24:03,268.622,1024.0945,281.4525
267,2.66,01:05:16.00:00,268.4965,1024.0965,281.4985
268,2.67,01:05:16.00:01,268.4115,1024.1065,281.5285
269,2.68,01:05:16.00:02,268.367,1024.1065,281.592
270,2.69,01:05:16.00:03,268.2775,1024.1015,281.624
271,2.7,01:05:16.01:00,268.178,1024.0935,281.6695
272,2.71,01:05:16.01:01,268.1495,1024.101,281.7165
273,2.72,01:05:16.01:02,268.08799999999997,1024.093,281.764
274,2.73,01:05:16.01:03,267.98400000000004,1024.1045,281.803
275,2.74,01:05:16.02:00,267.923,1024.1185,281.8555
276,2.75,01:05:16.02:01,267.862,1024.11,281.8955
277,2.76,01:05:16.02:02,267.7705,1024.116,281.96
278,2.77,01:05:16.02:03,267.7445,1024.117,282.025
279,2.78,01:05:16.03:00,267.6905,1024.1125,282.0875
280,2.79,01:05:16.03:01,267.6785,1024.1019999999999,282.161
281,2.8,01:05:16.03:02,267.6675,1024.1035,282.2405
282,2.81,01:05:16.03:03,267.6325,1024.0819999999999,282.315
283,2.82,01:05:16.04:00,267.6265,1024.0725,282.389
284,2.83,01:05:16.04:01,267.625,1024.076,282.4795
285,2.84,01:05:16.04:02,267.6205,1024.085,282.54400000000004
286,2.85,01:05:16.04:03,267.6165,1024.1195,282.63
287,2.86,01:05:16.05:00,267.5735,1024.1255,282.7195
288,2.87,01:05:16.05:01,267.58099999999996,1024.1765,282.797
289,2.88,01:05:16.05:02,267.5565,1024.224,282.8815
290,2.89,01:05:16.05:03,267.54900000000004,1024.3055,282.952
291,2.9,01:05:16.06:00,267.5555,1024.371,283.0375
292,2.91,01:05:16.06:01,267.4985,1024.402,283.094
293,2.92,01:05:16.06:02,267.4735,1024.4265,283.126
294,2.93,01:05:16.06:03,267.3765,1024.4515,283.1725
295,2.94,01:05:16.07:00,267.2785,1024.4545,283.2195
296,2.95,01:05:16.07:01,267.1655,1024.4605,283.2715
297,2.96,01:05:16.07:02,267.043,1024.4460000000001,283.325
298,2.97,01:05:16.07:03,266.923,1024.4360000000001,283.394
299,2.98,01:05:16.08:00,266.7725,1024.4315,283.466
300,2.99,01:05:16.08:01,266.613,1024.374,283.5435
301,3.0,01:05:16.08:02,266.4195,1024.353,283.612
302,3.01,01:05:16.08:03,266.293,1024.3405,283.6805
303,3.02,01:05:16.09:00,266.0905,1024.313,283.7365
304,3.03,01:05:16.09:01,265.94,1024.3095,283.8075
305,3.04,01:05:16.09:02,265.7205,1024.3205,283.8585
306,3.05,01:05:16.09:03,265.5325,1024.313,283.89599999999996
307,3.06,01:05:16.10:00,265.27,1024.2535,283.887
308,3.07,01:05:16.10:01,265.059,1024.233,283.9265
309,3.08,01:05:16.10:02,264.7845,1024.171,283.9425
310,3.09,01:05:16.10:03,264.564,1024.13,283.9615
311,3.1,01:05:16.11:00,264.2995,1024.1055,283.9935
312,3.11,01:05:16.11:01,263.9845,1024.0625,284.0285
313,3.12,01:05:16.11:02,263.666,1024.026,284.103
314,3.13,01:05:16.11:03,263.3605,1023.9825,284.1825
315,3.14,01:05:16.12:00,263.019,1023.9455,284.2545
316,3.15,01:05:16.12:01,262.6655,1023.895,284.35400000000004
317,3.16,01:05:16.12:02,262.309,1023.857,284.4835
318,3.17,01:05:16.12:03,262.0535,1023.7985,284.6335
319,3.18,01:05:16.13:00,261.7115,1023.7439999999999,284.8085
320,3.19,01:05:16.13:01,261.291,1023.686,285.036
321,3.2,01:05:16.13:02,260.9565,1023.6075,285.3295
322,3.21,01:05:16.13:03,260.762,1023.5665,285.6545
323,3.22,01:05:16.14:00,260.5325,1023.4810000000001,285.995
324,3.23,01:05:16.14:01,260.2065,1023.3489999999999,286.3585
325,3.24,01:05:16.14:02,260.0185,1023.2510000000001,286.823
326,3.25,01:05:16.14:03,259.9925,1023.1635,287.301
327,3.26,01:05:16.15:00,260.055,1023.1,287.7345
328,3.27,01:05:16.15:01,260.2565,1023.0210000000001,288.2925
329,3.28,01:05:16.15:02,260.381,1022.9155,288.8255
330,3.29,01:05:16.15:03,260.72900000000004,1022.822,289.3975
331,3.3,01:05:16.16:00,261.186,1022.7615,289.96299999999997
332,3.31,01:05:16.16:01,262.6405,1022.9905,290.4925
333,3.32,01:05:16.16:02,263.3285,1022.677,291.3905
334,3.33,01:05:16.16:03,263.617,1022.7175,291.9665
335,3.34,01:05:16.17:00,263.875,1022.592,292.7145
336,3.35,01:05:16.17:01,264.121,1022.5169999999999,293.5295
337,3.36,01:05:16.17:02,264.42400000000004,1022.449,294.466
338,3.37,01:05:16.17:03,264.7105,1022.426,295.4425
339,3.38,01:05:16.18:00,265.1315,1022.4785,296.541
340,3.39,01:05:16.18:01,265.637,1022.5995,297.7345
341,3.4,01:05:16.18:02,265.922,1022.775,298.994
342,3.41,01:05:16.18:03,266.0145,1022.977,300.45599999999996
343,3.42,01:05:16.19:00,266.0285,1023.215,302.001
344,3.43,01:05:16.19:01,265.9395,1023.567,303.6735
345,3.44,01:05:16.19:02,265.5655,1023.9585,305.5825
346,3.45,01:05:16.19:03,263.07,1023.8485,307.4915
347,3.46,01:05:16.20:00,261.988,1024.228,309.767
348,3.47,01:05:16.20:01,260.9135,1024.756,312.3545
349,3.48,01:05:16.20:02,259.7465,1025.362,315.14799999999997
350,3.49,01:05:16.20:03,258.402,1026.015,318.164
351,3.5,01:05:16.21:00,258.1285,1026.8765,320.86
352,3.51,01:05:16.21:01,256.33,1027.8205,324.323
353,3.52,01:05:16.21:02,253.8325,1029.0415,328.316
354,3.53,01:05:16.21:03,251.6805,1030.218,332.22
355,3.54,01:05:16.22:00,249.33599999999998,1031.6115,336.3595
356,3.55,01:05:16.22:01,246.8805,1033.1245,340.6025
357,3.56,01:05:16.22:02,244.3025,1034.8405,344.9745
358,3.57,01:05:16.22:03,240.58900000000003,1036.738,349.69800000000004
359,3.58,01:05:16.23:00,238.5765,1038.8295,354.134
360,3.59,01:05:16.23:01,235.957,1041.0245,358.74199999999996
361,3.6,01:05:16.23:02,232.83700000000002,1043.3965,363.209
362,3.61,01:05:16.23:03,229.8735,1045.8785,367.931
363,3.62,01:05:16.24:00,226.8895,1048.491,372.6295
364,3.63,01:05:16.24:01,223.90599999999998,1051.1025,377.33
365,3.64,01:05:16.24:02,220.899,1053.9435,381.9255
366,3.65,01:05:16.24:03,217.8975,1056.8410000000001,386.509
367,3.66,01:05:17.00:00,214.942,1059.915,390.92
368,3.67,01:05:17.00:01,212.075,1062.97,395.265
369,3.68,01:05:17.00:02,209.2865,1066.2765,399.55400000000003
370,3.69,01:05:17.00:03,206.6175,1069.3765,403.6655
371,3.7,01:05:17.01:00,203.942,1072.522,407.6435
372,3.71,01:05:17.01:01,201.395,1075.6715,411.5125
373,3.72,01:05:17.01:02,198.952,1078.836,415.3785
374,3.73,01:05:17.01:03,196.75900000000001,1082.009,419.0015
375,3.74,01:05:17.02:00,194.562,1085.1019999999999,422.4645
376,3.75,01:05:17.02:01,192.6715,1088.253,425.923
377,3.76,01:05:17.02:02,190.5815,1091.4260000000002,429.338
378,3.77,01:05:17.02:03,188.5825,1094.58,432.6475
379,3.78,01:05:17.03:00,186.7585,1097.7735,435.8755
380,3.79,01:05:17.03:01,184.96900000000002,1101.012,439.0255
381,3.8,01:05:17.03:02,183.202,1104.2395,442.1735
382,3.81,01:05:17.03:03,181.4405,1107.4985,445.2165
383,3.82,01:05:17.04:00,179.729,1110.7495,448.2235
384,3.83,01:05:17.04:01,178.146,1113.888,451.161
385,3.84,01:05:17.04:02,176.7435,1116.222,453.8315
386,3.85,01:05:17.04:03,175.2175,1119.3405,456.64599999999996
387,3.86,01:05:17.05:00,173.628,1122.4405,459.345
388,3.87,01:05:17.05:01,172.16299999999998,1125.5445,462.004
389,3.88,01:05:17.05:02,170.75400000000002,1128.6465,464.6155
390,3.89,01:05:17.05:03,169.363,1131.8010000000002,467.1515
391,3.9,01:05:17.06:00,168.00400000000002,1134.9385,469.6805
392,3.91,01:05:17.06:01,166.8345,1137.822,472.2545
393,3.92,01:05:17.06:02,165.518,1140.8385,474.717
394,3.93,01:05:17.06:03,164.205,1144.005,477.0615
395,3.94,01:05:17.07:00,162.9085,1147.239,479.2605
396,3.95,01:05:17.07:01,161.445,1150.3855,481.5155
397,3.96,01:05:17.07:02,160.279,1153.3005,483.6835
398,3.97,01:05:17.07:03,159.11,1156.3475,485.7205
399,3.98,01:05:17.08:00,157.90200000000002,1159.39,487.74699999999996
400,3.99,01:05:17.08:01,156.7545,1162.381,489.68699999999995
401,4.0,01:05:17.08:02,155.7825,1164.988,491.8365
402,4.01,01:05:17.08:03,154.64600000000002,1167.9065,493.72900000000004
403,4.02,01:05:17.09:00,153.5715,1170.891,495.4175
404,4.03,01:05:17.09:01,152.504,1173.9235,497.12
405,4.04,01:05:17.09:02,151.506,1176.9,498.8095
406,4.05,01:05:17.09:03,150.5745,1179.8305,500.42400000000004
407,4.06,01:05:17.10:00,149.651,1182.765,502.061
408,4.07,01:05:17.10:01,148.8285,1185.633,503.5815
409,4.08,01:05:17.10:02,147.9985,1188.444,505.13699999999994
410,4.09,01:05:17.10:03,147.299,1191.181,506.569
411,4.1,01:05:17.11:00,146.531,1193.993,508.1115
412,4.11,01:05:17.11:01,145.953,1196.691,509.4675
413,4.12,01:05:17.11:02,145.431,1199.3025,510.839
414,4.13,01:05:17.11:03,144.8595,1201.8855,512.1845
415,4.14,01:05:17.12:00,144.3365,1204.4215,513.531
416,4.15,01:05:17.12:01,143.866,1206.8980000000001,514.8035
417,4.16,01:05:17.12:02,143.4605,1209.3305,516.072
418,4.17,01:05:17.12:03,143.155,1211.6505,517.271
419,4.18,01:05:17.13:00,142.8475,1213.8825,518.4925
420,4.19,01:05:17.13:01,142.6405,1216.0910000000001,519.56
421,4.2,01:05:17.13:02,142.4475,1218.211,520.686
422,4.21,01:05:17.13:03,142.296,1220.3225,521.7769999999999
423,4.22,01:05:17.14:00,142.1505,1222.3785,522.8085
424,4.23,01:05:17.14:01,142.0375,1224.3085,523.744
425,4.24,01:05:17.14:02,141.963,1226.1645,524.7075
426,4.25,01:05:17.14:03,141.903,1228.0225,525.6195
427,4.26,01:05:17.15:00,141.845,1229.8575,526.465
428,4.27,01:05:17.15:01,141.7225,1231.5545,527.4045
429,4.28,01:05:17.15:02,141.7095,1233.3139999999999,528.0915
430,4.29,01:05:17.15:03,141.599,1234.9485,528.97
431,4.3,01:05:17.16:00,141.5245,1236.586,529.8065
432,4.31,01:05:17.16:01,141.533,1238.265,530.4145
433,4.32,01:05:17.16:02,141.4675,1239.7805,531.2525
434,4.33,01:05:17.16:03,141.469,1241.3115,532.044
435,4.34,01:05:17.17:00,141.4705,1242.8375,532.7705
436,4.35,01:05:17.17:01,141.514,1244.3025,533.508
437,4.36,01:05:17.17:02,141.6125,1245.643,534.207
438,4.37,01:05:17.17:03,141.686,1247.0215,534.871
439,4.38,01:05:17.18:00,141.81,1248.247,535.508
