Frame,Time,SMPTE,bar_left_foot_x,bar_left_foot_y,bar_left_foot_z
84,0.83,00:51:33:09,-1603.126,676.6897,35.3393
85,0.84,00:51:33:09,-1603.1337,676.6937,35.33
86,0.85,00:51:33:09,-1603.112,676.6917,35.3563
87,0.86,00:51:33:09,-1603.145,676.6883,35.335
88,0.87,00:51:33:10,-1603.1313,676.694,35.3037
89,0.88,00:51:33:10,-1603.1317,676.7037,35.2973
90,0.89,00:51:33:10,-1603.1253,676.697,35.312
91,0.9,00:51:33:10,-1603.1429999999998,676.6933,35.32
92,0.91,00:51:33:11,-1603.139,676.6943,35.3143
93,0.92,00:51:33:11,-1603.1329999999998,676.7053,35.33
94,0.93,00:51:33:11,-1603.1223,676.6887,35.314
95,0.94,00:51:33:11,-1603.1177,676.6903,35.3303
96,0.95,00:51:33:12,-1603.111,676.6877,35.3207
97,0.96,00:51:33:12,-1603.1473,676.69,35.3133
98,0.97,00:51:33:12,-1603.1293,676.6987,35.321
99,0.98,00:51:33:12,-1603.1170000000002,676.695,35.319
100,0.99,00:51:33:13,-1603.141,676.6833,35.321999999999996
101,1.0,00:51:33:13,-1603.1233,676.68,35.3403
102,1.01,00:51:33:13,-1603.1223,676.697,35.3177
103,1.02,00:51:33:13,-1603.1143,676.7047,35.3117
104,1.03,00:51:33:14,-1603.1270000000002,676.7007,35.332
105,1.04,00:51:33:14,-1603.1233,676.6967,35.3153
106,1.05,00:51:33:14,-1603.1223,676.686,35.313
107,1.06,00:51:33:14,-1603.1387,676.7033,35.3043
108,1.07,00:51:33:15,-1603.1337,676.6957,35.3183
109,1.08,00:51:33:15,-1603.1273,676.6753,35.3157
110,1.09,00:51:33:15,-1603.1407,676.6933,35.3287
111,1.1,00:51:33:15,-1603.1343,676.689,35.336
112,1.11,00:51:33:16,-1603.14,676.6933,35.324
113,1.12,00:51:33:16,-1603.1287,676.6977,35.3427
114,1.13,00:51:33:16,-1603.134,676.6827,35.3347
115,1.14,00:51:33:16,-1603.1133,676.6803,35.3337
116,1.15,00:51:33:17,-1603.1317,676.6833,35.3203
117,1.16,00:51:33:17,-1603.1327,676.6857,35.3123
118,1.17,00:51:33:17,-1603.1517,676.6913,35.3103
119,1.18,00:51:33:17,-1603.1313,676.679,35.3237
120,1.19,00:51:33:18,-1603.1307,676.6933,35.3443
121,1.2,00:51:33:18,-1603.1303,676.7077,35.328
122,1.21,00:51:33:18,-1603.134,676.6857,35.330999999999996
123,1.22,00:51:33:18,-1603.1323,676.6887,35.3377
124,1.23,00:51:33:19,-1603.1387,676.7073,35.3223
125,1.24,00:51:33:19,-1603.1347,676.6847,35.3393
126,1.25,00:51:33:19,-1603.1257,676.6977,35.343
127,1.26,00:51:33:19,-1603.135,676.6893,35.3277
128,1.27,00:51:33:20,-1603.1413,676.697,35.3377
129,1.28,00:51:33:20,-1603.1363,676.684,35.332
130,1.29,00:51:33:20,-1603.1347,676.6797,35.345
131,1.3,00:51:33:20,-1603.1303,676.6883,35.3453
132,1.31,00:51:33:21,-1603.138,676.6977,35.335
133,1.32,00:51:33:21,-1603.1207,676.6783,35.3387
134,1.33,00:51:33:21,-1603.1433,676.6857,35.3423
135,1.34,00:51:33:21,-1603.136,676.684,35.3447
136,1.35,00:51:33:22,-1603.1370000000002,676.664,35.3223
137,1.36,00:51:33:22,-1603.139,676.69,35.3233
138,1.37,00:51:33:22,-1603.1457,676.6933,35.3403
139,1.38,00:51:33:22,-1603.138,676.6807,35.353
140,1.39,00:51:33:23,-1603.1403,676.691,35.349000000000004
141,1.4,00:51:33:23,-1603.1587,676.68,35.338
142,1.41,00:51:33:23,-1603.1493,676.685,35.3283
143,1.42,00:51:33:23,-1603.1533,676.686,35.3377
144,1.43,00:51:33:24,-1603.1383,676.6937,35.333
145,1.44,00:51:33:24,-1603.1623,676.6893,35.3143
146,1.45,00:51:33:24,-1603.1523,676.6773,35.3263
147,1.46,00:51:33:24,-1603.1547,676.677,35.3117
148,1.47,00:51:34:00,-1603.14,676.6933,35.3167
149,1.48,00:51:34:00,-1603.1693,676.6823,35.3387
150,1.49,00:51:34:00,-1603.1577,676.674,35.3353
151,1.5,00:51:34:00,-1603.1629999999998,676.6933,35.3413
152,1.51,00:51:34:01,-1603.131,676.6913,35.3487
153,1.52,00:51:34:01,-1603.1563,676.6937,35.3217
154,1.53,00:51:34:01,-1603.1383,676.684,35.3373
155,1.54,00:51:34:01,-1603.1457,676.6887,35.3277
156,1.55,00:51:34:02,-1603.1529999999998,676.6887,35.3337
157,1.56,00:51:34:02,-1603.1553,676.6877,35.3337
158,1.57,00:51:34:02,-1603.129,676.6797,35.3437
159,1.58,00:51:34:02,-1603.135,676.697,35.3333
160,1.59,00:51:34:03,-1603.1437,676.6813,35.351
161,1.6,00:51:34:03,-1603.1783,676.6797,35.329
162,1.61,00:51:34:03,-1603.1529999999998,676.6817,35.3317
163,1.62,00:51:34:03,-1603.1483,676.676,35.3417
164,1.63,00:51:34:04,-1603.1713,676.7013,35.330999999999996
165,1.64,00:51:34:04,-1603.161,676.6897,35.3417
166,1.65,00:51:34:04,-1603.1533,676.6843,35.3533
167,1.66,00:51:34:04,-1603.1517,676.6853,35.339
168,1.67,00:51:34:05,-1603.1589999999999,676.6793,35.3327
169,1.68,00:51:34:05,-1603.1527,676.681,35.3547
170,1.69,00:51:34:05,-1603.136,676.6887,35.355
171,1.7,00:51:34:05,-1603.1373,676.6823,35.371
172,1.71,00:51:34:06,-1603.1467,676.6857,35.3507
173,1.72,00:51:34:06,-1603.1393,676.685,35.3387
174,1.73,00:51:34:06,-1603.1343,676.683,35.329
175,1.74,00:51:34:06,-1603.1543,676.693,35.3413
176,1.75,00:51:34:07,-1603.1533,676.6887,35.3467
177,1.76,00:51:34:07,-1603.1647,676.687,35.3527
178,1.77,00:51:34:07,-1603.152,676.6797,35.356
179,1.78,00:51:34:07,-1603.1437,676.6667,35.3667
180,1.79,00:51:34:08,-1603.1629999999998,676.7087,35.3227
181,1.8,00:51:34:08,-1603.155,676.681,35.3303
182,1.81,00:51:34:08,-1603.1607,676.6953,35.3367
183,1.82,00:51:34:08,-1603.1517,676.67,35.3507
184,1.83,00:51:34:09,-1603.1527,676.671,35.3413
185,1.84,00:51:34:09,-1603.15,676.6717,35.3427
186,1.85,00:51:34:09,-1603.1413,676.6667,35.3553
187,1.86,00:51:34:09,-1603.1329999999998,676.688,35.3657
188,1.87,00:51:34:10,-1603.1407,676.6673,35.3567
189,1.88,00:51:34:10,-1603.154,676.6717,35.359
190,1.89,00:51:34:10,-1603.1577,676.681,35.3413
191,1.9,00:51:34:10,-1603.1577,676.689,35.3283
192,1.91,00:51:34:11,-1603.1417,676.673,35.3477
193,1.92,00:51:34:11,-1603.1529999999998,676.654,35.358000000000004
194,1.93,00:51:34:11,-1603.1367,676.674,35.3483
195,1.94,00:51:34:11,-1603.1483,676.6737,35.3453
196,1.95,00:51:34:12,-1603.1617,676.6777,35.3327
197,1.96,00:51:34:12,-1603.1487,676.6563,35.338
198,1.97,00:51:34:12,-1603.1587,676.681,35.3343
199,1.98,00:51:34:12,-1603.1363,676.679,35.335
200,1.99,00:51:34:13,-1603.162,676.6703,35.344
201,2.0,00:51:34:13,-1603.1547,676.6727,35.3333
202,2.01,00:51:34:13,-1603.155,676.6593,35.3403
203,2.02,00:51:34:13,-1603.1357,676.6793,35.342
204,2.03,00:51:34:14,-1603.1447,676.6823,35.3393
205,2.04,00:51:34:14,-1603.1497,676.6837,35.3363
206,2.05,00:51:34:14,-1603.151,676.67,35.3447
207,2.06,00:51:34:14,-1603.139,676.6663,35.328
208,2.07,00:51:34:15,-1603.1373,676.6773,35.321
209,2.08,00:51:34:15,-1603.1467,676.664,35.3447
210,2.09,00:51:34:15,-1603.1397,676.6707,35.3327
211,2.1,00:51:34:15,-1603.1529999999998,676.6843,35.3283
212,2.11,00:51:34:16,-1603.1547,676.6757,35.3207
213,2.12,00:51:34:16,-1603.1537,676.6767,35.3263
214,2.13,00:51:34:16,-1603.1470000000002,676.6757,35.3223
215,2.14,00:51:34:16,-1603.1533,676.6853,35.3117
216,2.15,00:51:34:17,-1603.1383,676.6887,35.345
217,2.16,00:51:34:17,-1603.1363,676.668,35.355
218,2.17,00:51:34:17,-1603.1529999999998,676.6807,35.328
219,2.18,00:51:34:17,-1603.1307,676.672,35.341
220,2.19,00:51:34:18,-1603.14,676.674,35.3343
221,2.2,00:51:34:18,-1603.146,676.6907,35.3033
222,2.21,00:51:34:18,-1603.1570000000002,676.6883,35.324
223,2.22,00:51:34:18,-1603.1283,676.6547,35.357
224,2.23,00:51:34:19,-1603.1583,676.68,35.321999999999996
225,2.24,00:51:34:19,-1603.149,676.6757,35.330999999999996
226,2.25,00:51:34:19,-1603.1423,676.6803,35.3347
227,2.26,00:51:34:19,-1603.1493,676.6767,35.315
228,2.27,00:51:34:20,-1603.152,676.677,35.3207
229,2.28,00:51:34:20,-1603.1597,676.677,35.304
230,2.29,00:51:34:20,-1603.1447,676.6703,35.321
231,2.3,00:51:34:20,-1603.1297,676.6673,35.3403
232,2.31,00:51:34:21,-1603.1337,676.672,35.3293
233,2.32,00:51:34:21,-1603.145,676.6697,35.339
234,2.33,00:51:34:21,-1603.1397,676.672,35.3247
235,2.34,00:51:34:21,-1603.1477,676.664,35.317
236,2.35,00:51:34:22,-1603.1353,676.6513,35.3313
237,2.36,00:51:34:22,-1603.1337,676.6677,35.3403
238,2.37,00:51:34:22,-1603.155,676.682,35.3193
239,2.38,00:51:34:22,-1603.1337,676.673,35.3157
240,2.39,00:51:34:23,-1603.1437,676.679,35.3283
241,2.4,00:51:34:23,-1603.1343,676.6777,35.336999999999996
242,2.41,00:51:34:23,-1603.124,676.658,35.338
243,2.42,00:51:34:23,-1603.132,676.666,35.321999999999996
244,2.43,00:51:34:24,-1603.122,676.6637,35.3277
245,2.44,00:51:34:24,-1603.1537,676.6867,35.3077
246,2.45,00:51:34:24,-1603.1429999999998,676.6733,35.3173
247,2.46,00:51:34:24,-1603.1277,676.664,35.3303
248,2.47,00:51:35:00,-1603.1567,676.6683,35.3177
249,2.48,00:51:35:00,-1603.145,676.6797,35.3117
250,2.49,00:51:35:00,-1603.1493,676.6619999999999,35.3263
251,2.5,00:51:35:00,-1603.1303,676.6593,35.335
252,2.51,00:51:35:01,-1603.1367,676.6723,35.3213
253,2.52,00:51:35:01,-1603.1429999999998,676.665,35.3327
254,2.53,00:51:35:01,-1603.148,676.6573,35.328
255,2.54,00:51:35:01,-1603.138,676.6633,35.311
256,2.55,00:51:35:02,-1603.1347,676.6687,35.336999999999996
257,2.56,00:51:35:02,-1603.1273,676.6727,35.3347
258,2.57,00:51:35:02,-1603.1367,676.6803,35.3287
259,2.58,00:51:35:02,-1603.116,676.679,35.3403
260,2.59,00:51:35:03,-1603.129,676.683,35.3173
261,2.6,00:51:35:03,-1603.128,676.6543,35.3513
262,2.61,00:51:35:03,-1603.1417,676.6663,35.333
263,2.62,00:51:35:03,-1603.1277,676.6663,35.33
264,2.63,00:51:35:04,-1603.1417,676.6737,35.33
265,2.64,00:51:35:04,-1603.131,676.6733,35.3323
266,2.65,00:51:35:04,-1603.13,676.6687,35.325
267,2.66,00:51:35:04,-1603.1270000000002,676.6817,35.3373
268,2.67,00:51:35:05,-1603.132,676.6773,35.3353
269,2.68,00:51:35:05,-1603.1233,676.6637,35.3293
270,2.69,00:51:35:05,-1603.1217,676.6807,35.332
271,2.7,00:51:35:05,-1603.1297,676.6863,35.325
272,2.71,00:51:35:06,-1603.0907,676.658,35.3447
273,2.72,00:51:35:06,-1603.1067,676.6897,35.334
274,2.73,00:51:35:06,-1603.118,676.6837,35.3363
275,2.74,00:51:35:06,-1603.0839999999998,676.6653,35.338
276,2.75,00:51:35:07,-1603.0927,676.6747,35.3543
277,2.76,00:51:35:07,-1603.1097,676.6833,35.3487
278,2.77,00:51:35:07,-1603.0867,676.6637,35.3457
279,2.78,00:51:35:07,-1603.1023,676.6793,35.3277
280,2.79,00:51:35:08,-1603.095,676.687,35.335
281,2.8,00:51:35:08,-1603.1123,676.6703,35.3433
282,2.81,00:51:35:08,-1603.1097,676.6883,35.3363
283,2.82,00:51:35:08,-1603.1133,676.691,35.330999999999996
284,2.83,00:51:35:09,-1603.116,676.673,35.3453
285,2.84,00:51:35:09,-1603.1073,676.6587,35.3527
286,2.85,00:51:35:09,-1603.111,676.6657,35.345
287,2.86,00:51:35:09,-1603.109,676.6737,35.3313
288,2.87,00:51:35:10,-1603.1167,676.6733,35.338
289,2.88,00:51:35:10,-1603.106,676.6657,35.327
290,2.89,00:51:35:10,-1603.1227,676.6803,35.318000000000005
291,2.9,00:51:35:10,-1603.092,676.6797,35.334
292,2.91,00:51:35:11,-1603.1047,676.654,35.3293
293,2.92,00:51:35:11,-1603.119,676.6617,35.3313
294,2.93,00:51:35:11,-1603.1093,676.6560000000001,35.3333
295,2.94,00:51:35:11,-1603.1163,676.6783,35.323
296,2.95,00:51:35:12,-1603.1053,676.659,35.321999999999996
297,2.96,00:51:35:12,-1603.1047,676.6787,35.299
298,2.97,00:51:35:12,-1603.1207,676.671,35.313
299,2.98,00:51:35:12,-1603.128,676.6707,35.3223
300,2.99,00:51:35:13,-1603.1217,676.6613,35.309
301,3.0,00:51:35:13,-1603.136,676.6547,35.329
302,3.01,00:51:35:13,-1603.1317,676.6617,35.3417
303,3.02,00:51:35:13,-1603.1457,676.6433,35.317
304,3.03,00:51:35:14,-1603.1477,676.6627,35.315
305,3.04,00:51:35:14,-1603.149,676.655,35.319
306,3.05,00:51:35:14,-1603.165,676.6637,35.303000000000004
307,3.06,00:51:35:14,-1603.1533,676.6603,35.311
308,3.07,00:51:35:15,-1603.164,676.6533,35.3043
309,3.08,00:51:35:15,-1603.1723,676.655,35.2997
310,3.09,00:51:35:15,-1603.1647,676.6547,35.3023
311,3.1,00:51:35:15,-1603.1570000000002,676.6477,35.3077
312,3.11,00:51:35:16,-1603.1663,676.6507,35.3033
313,3.12,00:51:35:16,-1603.1779999999999,676.655,35.2893
314,3.13,00:51:35:16,-1603.1773,676.6633,35.2807
315,3.14,00:51:35:16,-1603.1870000000001,676.6793,35.3057
316,3.15,00:51:35:17,-1603.207,676.701,35.284
317,3.16,00:51:35:17,-1603.1970000000001,676.6677,35.3223
318,3.17,00:51:35:17,-1603.1747,676.6717,35.314
319,3.18,00:51:35:17,-1603.1843,676.6817,35.3187
320,3.19,00:51:35:18,-1603.1837,676.6873,35.3043
321,3.2,00:51:35:18,-1603.1763,676.6987,35.3077
322,3.21,00:51:35:18,-1603.201,676.6813,35.3113
323,3.22,00:51:35:18,-1603.1537,676.6897,35.297
324,3.23,00:51:35:19,-1603.175,676.6877,35.3173
325,3.24,00:51:35:19,-1603.17,676.6857,35.308
326,3.25,00:51:35:19,-1603.1603,676.6987,35.3187
327,3.26,00:51:35:19,-1603.1657,676.6867,35.3197
328,3.27,00:51:35:20,-1603.154,676.7067,35.3127
329,3.28,00:51:35:20,-1603.1803,676.7239999999999,35.2857
330,3.29,00:51:35:20,-1603.183,676.7180000000001,35.2953
331,3.3,00:51:35:20,-1603.164,676.702,35.2747
332,3.31,00:51:35:21,-1603.15,676.6893,35.2947
333,3.32,00:51:35:21,-1603.1727,676.6897,35.3053
334,3.33,00:51:35:21,-1603.1707,676.6973,35.2993
335,3.34,00:51:35:21,-1603.1529999999998,676.6977,35.3027
336,3.35,00:51:35:22,-1603.165,676.688,35.2907
337,3.36,00:51:35:22,-1603.1807,676.6863,35.2967
338,3.37,00:51:35:22,-1603.1733,676.6569999999999,35.2963
339,3.38,00:51:35:22,-1603.1607,676.6603,35.316
340,3.39,00:51:35:23,-1603.1693,676.6547,35.3093
341,3.4,00:51:35:23,-1603.183,676.6613,35.2893
342,3.41,00:51:35:23,-1603.1889999999999,676.6419999999999,35.2903
343,3.42,00:51:35:23,-1603.195,676.6573,35.273
344,3.43,00:51:35:24,-1603.185,676.6353,35.282
345,3.44,00:51:35:24,-1603.2060000000001,676.625,35.2793
346,3.45,00:51:35:24,-1603.1973,676.6187,35.274
347,3.46,00:51:35:24,-1603.2183,676.615,35.258
348,3.47,00:51:36:00,-1603.223,676.6217,35.2363
349,3.48,00:51:36:00,-1603.251,676.5889999999999,35.2507
350,3.49,00:51:36:00,-1603.2417,676.5767,35.2563
351,3.5,00:51:36:00,-1603.2403,676.569,35.268
352,3.51,00:51:36:01,-1603.2347,676.572,35.266999999999996
353,3.52,00:51:36:01,-1603.2433,676.5803,35.251
354,3.53,00:51:36:01,-1603.224,676.5593,35.2603
355,3.54,00:51:36:01,-1603.2507,676.5867,35.236
356,3.55,00:51:36:02,-1603.246,676.5657,35.2447
357,3.56,00:51:36:02,-1603.2313,676.5547,35.2423
358,3.57,00:51:36:02,-1603.2220000000002,676.5527,35.2627
359,3.58,00:51:36:02,-1603.2420000000002,676.5613,35.25
360,3.59,00:51:36:03,-1603.2153,676.5633,35.2387
361,3.6,00:51:36:03,-1603.237,676.556,35.246
362,3.61,00:51:36:03,-1603.2283,676.5757,35.2487
363,3.62,00:51:36:03,-1603.2403,676.5677,35.2473
364,3.63,00:51:36:04,-1603.2347,676.5613,35.2567
365,3.64,00:51:36:04,-1603.2263,676.5763,35.2237
366,3.65,00:51:36:04,-1603.2073,676.5753,35.2567
367,3.66,00:51:36:04,-1603.2277,676.5783,35.2283
368,3.67,00:51:36:05,-1603.2177,676.578,35.243
369,3.68,00:51:36:05,-1603.2337,676.591,35.2373
370,3.69,00:51:36:05,-1603.2063,676.596,35.2417
371,3.7,00:51:36:05,-1603.2163,676.597,35.243
372,3.71,00:51:36:06,-1603.2243,676.6043,35.2293
373,3.72,00:51:36:06,-1603.2403,676.6047,35.2207
374,3.73,00:51:36:06,-1603.249,676.6033,35.232
375,3.74,00:51:36:06,-1603.2363,676.6007,35.2267
376,3.75,00:51:36:07,-1603.2320000000002,676.5989999999999,35.227
377,3.76,00:51:36:07,-1603.243,676.5937,35.2193
378,3.77,00:51:36:07,-1603.2357,676.6007,35.2053
379,3.78,00:51:36:07,-1603.237,676.5939999999999,35.236
380,3.79,00:51:36:08,-1603.25,676.5873,35.2207
381,3.8,00:51:36:08,-1603.253,676.6,35.2353
382,3.81,00:51:36:08,-1603.2447,676.6037,35.223
383,3.82,00:51:36:08,-1603.2387,676.6147,35.2173
384,3.83,00:51:36:09,-1603.231,676.6067,35.227
385,3.84,00:51:36:09,-1603.2527,676.6197,35.2187
386,3.85,00:51:36:09,-1603.2507,676.6110000000001,35.211999999999996
387,3.86,00:51:36:09,-1603.265,676.64,35.2127
388,3.87,00:51:36:10,-1603.2363,676.6167,35.236999999999995
389,3.88,00:51:36:10,-1603.235,676.6427,35.224000000000004
390,3.89,00:51:36:10,-1603.235,676.623,35.248000000000005
391,3.9,00:51:36:10,-1603.2537,676.617,35.2387
392,3.91,00:51:36:11,-1603.249,676.6333,35.2517
393,3.92,00:51:36:11,-1603.2593,676.6317,35.2413
394,3.93,00:51:36:11,-1603.261,676.643,35.2377
395,3.94,00:51:36:11,-1603.2687,676.635,35.2353
396,3.95,00:51:36:12,-1603.27,676.6487,35.229
397,3.96,00:51:36:12,-1603.2677,676.6407,35.2387
398,3.97,00:51:36:12,-1603.2713,676.6327,35.218
399,3.98,00:51:36:12,-1603.259,676.6077,35.244
400,3.99,00:51:36:13,-1603.2903,676.6337,35.2373
401,4.0,00:51:36:13,-1603.269,676.6307,35.257
402,4.01,00:51:36:13,-1603.2847,676.6193,35.2393
403,4.02,00:51:36:13,-1603.2827,676.6137,35.2363
404,4.03,00:51:36:14,-1603.267,676.627,35.2433
405,4.04,00:51:36:14,-1603.2683,676.6107,35.2347
406,4.05,00:51:36:14,-1603.264,676.6163,35.243
407,4.06,00:51:36:14,-1603.2697,676.6187,35.247
408,4.07,00:51:36:15,-1603.2583,676.6127,35.2497
409,4.08,00:51:36:15,-1603.273,676.633,35.2497
410,4.09,00:51:36:15,-1603.2620000000002,676.6393,35.2393
411,4.1,00:51:36:15,-1603.275,676.632,35.2277
412,4.11,00:51:36:16,-1603.2567,676.6003,35.2443
413,4.12,00:51:36:16,-1603.265,676.6117,35.2423
414,4.13,00:51:36:16,-1603.26,676.6003,35.2387
415,4.14,00:51:36:16,-1603.2763,676.632,35.2377
416,4.15,00:51:36:17,-1603.276,676.6317,35.2353
417,4.16,00:51:36:17,-1603.2420000000002,676.6063,35.246
418,4.17,00:51:36:17,-1603.2603,676.6193,35.2237
419,4.18,00:51:36:17,-1603.2557,676.5983,35.235
420,4.19,00:51:36:18,-1603.254,676.62,35.2343
421,4.2,00:51:36:18,-1603.2567,676.6339999999999,35.2203
422,4.21,00:51:36:18,-1603.2453,676.617,35.2463
423,4.22,00:51:36:18,-1603.2487,676.6047,35.2287
424,4.23,00:51:36:19,-1603.237,676.6030000000001,35.2353
425,4.24,00:51:36:19,-1603.2407,676.61,35.2407
426,4.25,00:51:36:19,-1603.2503,676.6413,35.2117
427,4.26,00:51:36:19,-1603.256,676.6307,35.2113
428,4.27,00:51:36:20,-1603.2537,676.6160000000001,35.213
429,4.28,00:51:36:20,-1603.2420000000002,676.6147,35.23
430,4.29,00:51:36:20,-1603.2583,676.6097,35.2283
431,4.3,00:51:36:20,-1603.2583,676.6160000000001,35.2253
432,4.31,00:51:36:21,-1603.2627,676.6107,35.2217
433,4.32,00:51:36:21,-1603.2620000000002,676.615,35.2117
434,4.33,00:51:36:21,-1603.2707,676.6127,35.196
435,4.34,00:51:36:21,-1603.2533,676.6133,35.1953
436,4.35,00:51:36:22,-1603.2647,676.6013,35.1973
437,4.36,00:51:36:22,-1603.2593,676.5957,35.201
438,4.37,00:51:36:22,-1603.293,676.5989999999999,35.1853
439,4.38,00:51:36:22,-1603.2757,676.5903,35.1923
440,4.39,00:51:36:23,-1603.2957,676.5973,35.1823
441,4.4,00:51:36:23,-1603.2903,676.5833,35.1717
442,4.41,00:51:36:23,-1603.293,676.5943,35.1797
443,4.42,00:51:36:23,-1603.2953,676.5980000000001,35.177
444,4.43,00:51:36:24,-1603.2853,676.581,35.174
445,4.44,00:51:36:24,-1603.289,676.5763,35.176
446,4.45,00:51:36:24,-1603.2879999999998,676.5953,35.1773
447,4.46,00:51:36:24,-1603.2767,676.5913,35.1827
448,4.47,00:51:37:00,-1603.2693,676.5943,35.1797
449,4.48,00:51:37:00,-1603.2953,676.569,35.165
450,4.49,00:51:37:00,-1603.296,676.59,35.150999999999996
451,4.5,00:51:37:00,-1603.2837,676.5773,35.147
452,4.51,00:51:37:01,-1603.275,676.5830000000001,35.1697
453,4.52,00:51:37:01,-1603.2937,676.5673,35.1607
