Frame,Time,SMPTE,bar_hip_centre_x,bar_hip_centre_y,bar_hip_centre_z
168,1.67,00:54:25:17,-1881.7708,947.6083,905.8362
169,1.68,00:54:25:17,-1881.8783,947.6525,905.8598
170,1.69,00:54:25:17,-1882.0043,947.6845,905.845
171,1.7,00:54:25:18,-1882.1382,947.6515,905.8275
172,1.71,00:54:25:18,-1882.2568,947.7052,905.8395
173,1.72,00:54:25:18,-1882.3752,947.747,905.8482
174,1.73,00:54:25:18,-1882.4643,947.7758,905.8502
175,1.74,00:54:25:19,-1882.5902,947.815,905.8560000000001
176,1.75,00:54:25:19,-1882.6875,947.841,905.8430000000001
177,1.76,00:54:25:19,-1882.7998,947.84,905.837
178,1.77,00:54:25:19,-1882.8968,947.8955,905.8528
179,1.78,00:54:25:20,-1883.0098,947.9503,905.8435
180,1.79,00:54:25:20,-1883.1142,948.012,905.8433
181,1.8,00:54:25:20,-1883.2195,948.0265,905.8445
182,1.81,00:54:25:20,-1883.3270000000002,948.0955,905.8315
183,1.82,00:54:25:21,-1883.424,948.128,905.8135
184,1.83,00:54:25:21,-1883.5345,948.1885,905.831
185,1.84,00:54:25:21,-1883.6172,948.2202,905.823
186,1.85,00:54:25:21,-1883.7228,948.294,905.8348
187,1.86,00:54:25:22,-1883.8065,948.3315,905.8207
188,1.87,00:54:25:22,-1883.886,948.3798,905.8162
189,1.88,00:54:25:22,-1883.9992,948.398,905.8275
190,1.89,00:54:25:22,-1884.1065,948.4858,905.8412
191,1.9,00:54:25:23,-1884.2035,948.4988,905.8335
192,1.91,00:54:25:23,-1884.277,948.5528,905.8382
193,1.92,00:54:25:23,-1884.3792,948.5918,905.8092
194,1.93,00:54:25:23,-1884.473,948.655,905.8128
195,1.94,00:54:25:24,-1884.5639999999999,948.696,905.8175
196,1.95,00:54:25:24,-1884.6582,948.7432,905.8380000000001
197,1.96,00:54:25:24,-1884.7538,948.7378,905.8442
198,1.97,00:54:25:24,-1884.8498,948.7092,905.8428
199,1.98,00:54:26:00,-1884.9535,948.7589999999999,905.837
200,1.99,00:54:26:00,-1885.0382,948.8185,905.8565
201,2.0,00:54:26:00,-1885.112,948.8728,905.8592
202,2.01,00:54:26:00,-1885.2168,948.948,905.8922
203,2.02,00:54:26:01,-1885.2952,949.0032,905.8969999999999
204,2.03,00:54:26:01,-1885.3765,949.0698,905.9088
205,2.04,00:54:26:01,-1885.4838,949.1248,905.9145
206,2.05,00:54:26:01,-1885.578,949.1725,905.8839999999999
207,2.06,00:54:26:02,-1885.6715,949.2115,905.8939999999999
208,2.07,00:54:26:02,-1885.8058,949.2325,905.8968
209,2.08,00:54:26:02,-1885.9058,949.2717,905.9065
210,2.09,00:54:26:02,-1886.0638,949.2122,905.9372
211,2.1,00:54:26:03,-1886.2097,949.0319999999999,906.038
212,2.11,00:54:26:03,-1886.3822,948.7868,906.0678
213,2.12,00:54:26:03,-1886.4779999999998,948.9225,906.1239999999999
214,2.13,00:54:26:03,-1886.6262,948.7788,906.1522
215,2.14,00:54:26:04,-1886.8139999999999,948.448,906.1742
216,2.15,00:54:26:04,-1886.8148,948.5928,906.2675
217,2.16,00:54:26:04,-1886.9568,948.45,906.2678
218,2.17,00:54:26:04,-1887.086,948.306,906.2775
219,2.18,00:54:26:05,-1886.5735,947.8489999999999,906.4012
220,2.19,00:54:26:05,-1886.625,947.8685,906.3922
221,2.2,00:54:26:05,-1886.7352,947.9422,906.3775
222,2.21,00:54:26:05,-1886.8818,948.0558,906.362
223,2.22,00:54:26:06,-1887.1068,948.1962,906.3387
224,2.23,00:54:26:06,-1887.2608,948.3623,906.3302
225,2.24,00:54:26:06,-1887.3295,948.5172,906.3148
226,2.25,00:54:26:06,-1887.3923,948.628,906.3108
227,2.26,00:54:26:07,-1887.451,948.7639999999999,906.3098
228,2.27,00:54:26:07,-1887.5198,949.028,906.3065
229,2.28,00:54:26:07,-1887.5838,949.1872,906.3389999999999
230,2.29,00:54:26:07,-1887.6442,949.3533,906.363
231,2.3,00:54:26:08,-1887.7052,949.5112,906.3542
232,2.31,00:54:26:08,-1887.9007,949.6,906.3282
233,2.32,00:54:26:08,-1887.9588,949.7568,906.3405
234,2.33,00:54:26:08,-1888.0032,949.9069999999999,906.3748
235,2.34,00:54:26:09,-1888.0838,949.9422,906.3995
236,2.35,00:54:26:09,-1888.1589999999999,950.0935,906.3948
237,2.36,00:54:26:09,-1888.2025,950.232,906.443
238,2.37,00:54:26:09,-1888.195,950.5495,906.4862
239,2.38,00:54:26:10,-1888.2472,950.7239999999999,906.555
240,2.39,00:54:26:10,-1888.4742,950.5298,906.6060000000001
241,2.4,00:54:26:10,-1888.496,950.6468,906.7058
242,2.41,00:54:26:10,-1888.5315,950.8278,906.7552
243,2.42,00:54:26:11,-1888.3908,949.8873,906.6732
244,2.43,00:54:26:11,-1888.4272,950.173,906.7122
245,2.44,00:54:26:11,-1888.4775,950.5302,906.7402
246,2.45,00:54:26:11,-1888.5245,950.8789999999999,906.7755
247,2.46,00:54:26:12,-1888.5055,951.278,906.7255
248,2.47,00:54:26:12,-1888.5008,951.6295,906.7338
249,2.48,00:54:26:12,-1888.517,951.9432,906.8112
250,2.49,00:54:26:12,-1888.5762,952.4145,906.7819999999999
251,2.5,00:54:26:13,-1888.5792,952.6418,906.8330000000001
252,2.51,00:54:26:13,-1888.5588,952.8848,906.8865
253,2.52,00:54:26:13,-1888.5282,953.0838,906.9242
254,2.53,00:54:26:13,-1888.4877,953.2395,906.9595
255,2.54,00:54:26:14,-1888.454,953.37,906.9860000000001
256,2.55,00:54:26:14,-1888.3955,953.4832,907.0098
257,2.56,00:54:26:14,-1888.3535,953.5603,907.0462
258,2.57,00:54:26:14,-1888.2865,953.6335,907.0838
259,2.58,00:54:26:15,-1888.2128,953.6847,907.1
260,2.59,00:54:26:15,-1888.1675,953.7918,906.8738
261,2.6,00:54:26:15,-1888.162,953.6308,906.995
262,2.61,00:54:26:15,-1888.1205,953.5478,907.132
263,2.62,00:54:26:16,-1888.0020000000002,953.5732,907.1628
264,2.63,00:54:26:16,-1887.8642,953.5968,907.1838
265,2.64,00:54:26:16,-1887.727,953.6618,907.2805
266,2.65,00:54:26:16,-1887.5810000000001,953.7102,907.3255
267,2.66,00:54:26:17,-1887.4408,953.745,907.3635
268,2.67,00:54:26:17,-1887.3220000000001,953.7325,907.377
269,2.68,00:54:26:17,-1887.1942,953.6922,907.4088
270,2.69,00:54:26:17,-1887.0639999999999,953.6955,907.4372
271,2.7,00:54:26:18,-1886.9622,953.6669999999999,907.453
272,2.71,00:54:26:18,-1886.8529999999998,953.6285,907.4795
273,2.72,00:54:26:18,-1886.7498,953.5858,907.498
274,2.73,00:54:26:18,-1886.6555,953.5438,907.5145
275,2.74,00:54:26:19,-1886.5645,953.5010000000001,907.5360000000001
276,2.75,00:54:26:19,-1886.4935,953.4335,907.549
277,2.76,00:54:26:19,-1886.4058,953.3878,907.5468
278,2.77,00:54:26:19,-1886.3339999999998,953.3248,907.573
279,2.78,00:54:26:20,-1886.2402,953.279,907.5815
280,2.79,00:54:26:20,-1886.1502,953.2392,907.5825
281,2.8,00:54:26:20,-1886.1235,953.2005,907.6172
282,2.81,00:54:26:20,-1886.015,953.1425,907.5372
283,2.82,00:54:26:21,-1885.9988,953.1210000000001,907.5830000000001
284,2.83,00:54:26:21,-1885.9435,953.0773,907.6195
285,2.84,00:54:26:21,-1885.9045,953.0405,907.6255
286,2.85,00:54:26:21,-1885.8570000000002,952.9725,907.6282
287,2.86,00:54:26:22,-1885.8270000000002,952.9228,907.645
288,2.87,00:54:26:22,-1885.7888,952.9,907.6460000000001
289,2.88,00:54:26:22,-1885.7448,952.8268,907.6492
290,2.89,00:54:26:22,-1885.6978,952.7817,907.6518
291,2.9,00:54:26:23,-1885.6529999999998,952.7432,907.6645
292,2.91,00:54:26:23,-1885.6129999999998,952.707,907.6642
293,2.92,00:54:26:23,-1885.5739999999998,952.6812,907.6708
294,2.93,00:54:26:23,-1885.5342,952.6295,907.665
295,2.94,00:54:26:24,-1885.4958,952.5942,907.672
296,2.95,00:54:26:24,-1885.4335,952.5305,907.6895
297,2.96,00:54:26:24,-1885.3915,952.4982,907.674
298,2.97,00:54:26:24,-1885.3265,952.4355,907.6878
299,2.98,00:54:27:00,-1885.269,952.383,907.6855
300,2.99,00:54:27:00,-1885.2022,952.3389999999999,907.7003
301,3.0,00:54:27:00,-1885.144,952.2885,907.7378
302,3.01,00:54:27:00,-1885.086,952.2292,907.7280000000001
303,3.02,00:54:27:01,-1885.0195,952.1768,907.748
304,3.03,00:54:27:01,-1884.95,952.123,907.7578
305,3.04,00:54:27:01,-1884.8978,952.0618,907.7602
306,3.05,00:54:27:01,-1884.8502,952.0092,907.7745
307,3.06,00:54:27:02,-1884.7902,951.9565,907.7552
308,3.07,00:54:27:02,-1884.7475,951.9138,907.7752
309,3.08,00:54:27:02,-1884.704,951.8468,907.7669999999999
310,3.09,00:54:27:02,-1884.6628,951.7857,907.7822
311,3.1,00:54:27:03,-1884.625,951.732,907.7825
312,3.11,00:54:27:03,-1884.5792,951.6825,907.7855
313,3.12,00:54:27:03,-1884.5535,951.6188,907.7819999999999
314,3.13,00:54:27:03,-1884.5362,951.5702,907.8012
315,3.14,00:54:27:04,-1884.5235,951.5258,907.7982
316,3.15,00:54:27:04,-1884.5002,951.471,907.7882
317,3.16,00:54:27:04,-1884.5015,951.4305,907.7848
318,3.17,00:54:27:04,-1884.5002,951.3622,907.7952
319,3.18,00:54:27:05,-1884.513,951.3212,907.7855
320,3.19,00:54:27:05,-1884.5428,951.2848,907.7878
321,3.2,00:54:27:05,-1884.5525,951.2442,907.7895
322,3.21,00:54:27:05,-1884.5885,951.2212,907.7778
323,3.22,00:54:27:06,-1884.6322,951.1692,907.7888
324,3.23,00:54:27:06,-1884.6555,951.1475,907.7938
325,3.24,00:54:27:06,-1884.715,951.0965,907.7945
326,3.25,00:54:27:06,-1884.7555,951.0615,907.7815
327,3.26,00:54:27:07,-1884.8055,951.051,907.7748
328,3.27,00:54:27:07,-1884.8465,951.0352,907.7675
329,3.28,00:54:27:07,-1884.9048,950.9955,907.7582
330,3.29,00:54:27:07,-1884.969,950.9768,907.7460000000001
331,3.3,00:54:27:08,-1885.0215,950.9802,907.725
332,3.31,00:54:27:08,-1885.0765,950.9552,907.7242
333,3.32,00:54:27:08,-1885.13,950.9255,907.7058
334,3.33,00:54:27:08,-1885.1908,950.9105,907.7185
335,3.34,00:54:27:09,-1885.244,950.8922,907.7182
336,3.35,00:54:27:09,-1885.307,950.8628,907.7045
337,3.36,00:54:27:09,-1885.3575,950.8325,907.6928
338,3.37,00:54:27:09,-1885.4252,950.8118,907.6828
339,3.38,00:54:27:10,-1885.4792,950.7705,907.686
340,3.39,00:54:27:10,-1885.5418,950.7458,907.6858
341,3.4,00:54:27:10,-1885.6108,950.7318,907.6722
342,3.41,00:54:27:10,-1885.6642,950.7108,907.6732
343,3.42,00:54:27:11,-1885.7182,950.6698,907.6562
344,3.43,00:54:27:11,-1885.7865,950.6372,907.6505
345,3.44,00:54:27:11,-1885.852,950.6065,907.6382
346,3.45,00:54:27:11,-1885.8945,950.5762,907.6378
347,3.46,00:54:27:12,-1885.9618,950.5445,907.6258
348,3.47,00:54:27:12,-1886.001,950.5155,907.6202
349,3.48,00:54:27:12,-1886.0477,950.5092,907.6372
350,3.49,00:54:27:12,-1886.0908,950.4908,907.6322
351,3.5,00:54:27:13,-1886.1295,950.4698,907.6262
352,3.51,00:54:27:13,-1886.1689999999999,950.4348,907.6310000000001
353,3.52,00:54:27:13,-1886.19,950.4345,907.617
354,3.53,00:54:27:13,-1886.2222,950.3978,907.6163
355,3.54,00:54:27:14,-1886.2368,950.3935,907.6118
356,3.55,00:54:27:14,-1886.2685,950.3672,907.6132
357,3.56,00:54:27:14,-1886.2939999999999,950.3560000000001,907.6238
358,3.57,00:54:27:14,-1886.3032,950.3375,907.622
359,3.58,00:54:27:15,-1886.3252,950.321,907.6105
360,3.59,00:54:27:15,-1886.352,950.311,907.6275
361,3.6,00:54:27:15,-1886.3595,950.3042,907.5985
362,3.61,00:54:27:15,-1886.3775,950.308,907.5855
363,3.62,00:54:27:16,-1886.3798,950.3275,907.5665
364,3.63,00:54:27:16,-1886.3865,950.346,907.5648
365,3.64,00:54:27:16,-1886.3852,950.3488,907.551
366,3.65,00:54:27:16,-1886.3848,950.3408,907.546
367,3.66,00:54:27:17,-1886.3832,950.3472,907.5392
368,3.67,00:54:27:17,-1886.38,950.336,907.5312
369,3.68,00:54:27:17,-1886.3570000000002,950.3315,907.5275
370,3.69,00:54:27:17,-1886.344,950.3205,907.5285
371,3.7,00:54:27:18,-1886.3529999999998,950.3007,907.5165
372,3.71,00:54:27:18,-1886.3458,950.3032,907.5075
373,3.72,00:54:27:18,-1886.3538,950.2895,907.4875
374,3.73,00:54:27:18,-1886.3495,950.2742,907.4772
375,3.74,00:54:27:19,-1886.3428,950.2738,907.4802
376,3.75,00:54:27:19,-1886.3338,950.2669999999999,907.455
377,3.76,00:54:27:19,-1886.361,950.2632,907.4565
378,3.77,00:54:27:19,-1886.3568,950.2635,907.445
379,3.78,00:54:27:20,-1886.3775,950.2368,907.443
380,3.79,00:54:27:20,-1886.3870000000002,950.2245,907.4312
381,3.8,00:54:27:20,-1886.4252,950.2048,907.4252
382,3.81,00:54:27:20,-1886.444,950.1798,907.4268
383,3.82,00:54:27:21,-1886.4718,950.1605,907.421
384,3.83,00:54:27:21,-1886.511,950.1155,907.4082
385,3.84,00:54:27:21,-1886.5542,950.0802,907.3998
386,3.85,00:54:27:21,-1886.5878,950.0398,907.3915
387,3.86,00:54:27:22,-1886.644,950.0010000000001,907.3928
388,3.87,00:54:27:22,-1886.6685,949.9718,907.3910000000001
389,3.88,00:54:27:22,-1886.6958,949.914,907.4072
390,3.89,00:54:27:22,-1886.7332,949.8645,907.3948
391,3.9,00:54:27:23,-1886.7968,949.8162,907.4008
392,3.91,00:54:27:23,-1886.8325,949.7718,907.4012
393,3.92,00:54:27:23,-1886.8832,949.7375,907.4122
394,3.93,00:54:27:23,-1886.9258,949.6858,907.4128
395,3.94,00:54:27:24,-1886.9728,949.6325,907.4128
396,3.95,00:54:27:24,-1887.0148,949.5938,907.4155
397,3.96,00:54:27:24,-1887.0695,949.559,907.4132
398,3.97,00:54:27:24,-1887.1098,949.5089999999999,907.4235
399,3.98,00:54:28:00,-1887.1392,949.4632,907.4192
400,3.99,00:54:28:00,-1887.1845,949.432,907.4115
401,4.0,00:54:28:00,-1887.2205,949.4122,907.4078
402,4.01,00:54:28:00,-1887.2635,949.383,907.4142
403,4.02,00:54:28:01,-1887.3332,949.3489999999999,907.4028
404,4.03,00:54:28:01,-1887.3742,949.3285,907.4052
405,4.04,00:54:28:01,-1887.4129999999998,949.3165,907.4252
406,4.05,00:54:28:01,-1887.4688,949.2972,907.4015
407,4.06,00:54:28:02,-1887.4967,949.301,907.4112
408,4.07,00:54:28:02,-1887.5615,949.29,907.4019999999999
409,4.08,00:54:28:02,-1887.5985,949.308,907.4019999999999
410,4.09,00:54:28:02,-1887.6597,949.3075,907.4010000000001
411,4.1,00:54:28:03,-1887.7008,949.32,907.3878
412,4.11,00:54:28:03,-1887.7372,949.3318,907.3919999999999
413,4.12,00:54:28:03,-1887.7808,949.3510000000001,907.3688
414,4.13,00:54:28:03,-1887.8255,949.3582,907.373
415,4.14,00:54:28:04,-1887.8558,949.3822,907.3695
416,4.15,00:54:28:04,-1887.9045,949.3898,907.3635
417,4.16,00:54:28:04,-1887.9432,949.4122,907.3665
418,4.17,00:54:28:04,-1887.9822,949.4175,907.3638
419,4.18,00:54:28:05,-1888.0358,949.4288,907.3372
420,4.19,00:54:28:05,-1888.0858,949.4402,907.3480000000001
421,4.2,00:54:28:05,-1888.1315,949.4535,907.3392
422,4.21,00:54:28:05,-1888.1605,949.4582,907.3442
423,4.22,00:54:28:06,-1888.2108,949.46,907.3312
424,4.23,00:54:28:06,-1888.2672,949.467,907.3135
425,4.24,00:54:28:06,-1888.306,949.4839999999999,907.3185
426,4.25,00:54:28:06,-1888.36,949.4758,907.3045
427,4.26,00:54:28:07,-1888.4152,949.4858,907.2865
428,4.27,00:54:28:07,-1888.4755,949.4708,907.2812
429,4.28,00:54:28:07,-1888.5339999999999,949.4715,907.2712
430,4.29,00:54:28:07,-1888.5720000000001,949.4758,907.2645
431,4.3,00:54:28:08,-1888.6085,949.4635,907.2560000000001
432,4.31,00:54:28:08,-1888.6525,949.4583,907.2422
433,4.32,00:54:28:08,-1888.69,949.4060000000001,907.2239999999999
434,4.33,00:54:28:08,-1888.75,949.395,907.2237
435,4.34,00:54:28:09,-1888.8022,949.36,907.2222
436,4.35,00:54:28:09,-1888.8378,949.2932,907.2312
437,4.36,00:54:28:09,-1888.9012,949.26,907.2275
438,4.37,00:54:28:09,-1888.9328,949.211,907.2328
439,4.38,00:54:28:10,-1888.9638,949.1535,907.2348
440,4.39,00:54:28:10,-1889.03,949.0889999999999,907.2168
441,4.4,00:54:28:10,-1889.0752,949.0148,907.2022
442,4.41,00:54:28:10,-1889.0822,948.9548,907.195
443,4.42,00:54:28:11,-1889.116,948.8858,907.1852
