Frame,Time,SMPTE,bar_right_knee_x,bar_right_knee_y,bar_right_knee_z
235,2.34,00:50:58.15:03,706.3845,418.2595,357.18199999999996
236,2.35,00:50:58.16:00,706.442,418.2585,357.25199999999995
237,2.36,00:50:58.16:01,706.475,418.274,357.295
238,2.37,00:50:58.16:02,706.5255,418.2705,357.3425
239,2.38,00:50:58.16:03,706.5715,418.2765,357.365
240,2.39,00:50:58.17:00,706.6,418.27,357.3725
241,2.4,00:50:58.17:01,706.6389999999999,418.2775,357.3895
242,2.41,00:50:58.17:02,706.681,418.277,357.3825
243,2.42,00:50:58.17:03,706.72,418.284,357.39099999999996
244,2.43,00:50:58.18:00,706.7645,418.289,357.3875
245,2.44,00:50:58.18:01,706.7819999999999,418.2875,357.397
246,2.45,00:50:58.18:02,706.8195,418.295,357.4215
247,2.46,00:50:58.18:03,706.8315,418.2985,357.43300000000005
248,2.47,00:50:58.19:00,706.8595,418.3065,357.4535
249,2.48,00:50:58.19:01,706.8745,418.3125,357.49300000000005
250,2.49,00:50:58.19:02,706.8925,418.32599999999996,357.51099999999997
251,2.5,00:50:58.19:03,706.9255,418.3115,357.536
252,2.51,00:50:58.20:00,706.9465,418.30800000000005,357.5515
253,2.52,00:50:58.20:01,706.9625,418.3,357.55699999999996
254,2.53,00:50:58.20:02,706.99,418.2905,357.56800000000004
255,2.54,00:50:58.20:03,707.0105,418.285,357.559
256,2.55,00:50:58.21:00,707.0360000000001,418.264,357.574
257,2.56,00:50:58.21:01,707.063,418.2665,357.6015
258,2.57,00:50:58.21:02,707.0915,418.2515,357.62199999999996
259,2.58,00:50:58.21:03,707.1080000000001,418.2495,357.658
260,2.59,00:50:58.22:00,707.133,418.2605,357.6695
261,2.6,00:50:58.22:01,707.1619999999999,418.2675,357.6705
262,2.61,00:50:58.22:02,707.1745,418.284,357.651
263,2.62,00:50:58.22:03,707.1825,418.2995,357.6375
264,2.63,00:50:58.23:00,707.1905,418.3045,357.652
265,2.64,00:50:58.23:01,707.2015,418.2935,357.667
266,2.65,00:50:58.23:02,707.198,418.2995,357.7025
267,2.66,00:50:58.23:03,707.2015,418.29699999999997,357.7165
268,2.67,00:50:58.24:00,707.2180000000001,418.28,357.7475
269,2.68,00:50:58.24:01,707.232,418.292,357.765
270,2.69,00:50:58.24:02,707.258,418.25699999999995,357.7865
271,2.7,00:50:58.24:03,707.2695,418.2545,357.7995
272,2.71,00:50:59.00:00,707.2915,418.2465,357.80400000000003
273,2.72,00:50:59.00:01,707.3045,418.233,357.7915
274,2.73,00:50:59.00:02,707.3405,418.2425,357.8285
275,2.74,00:50:59.00:03,707.355,418.2495,357.8275
276,2.75,00:50:59.01:00,707.382,418.25,357.848
277,2.76,00:50:59.01:01,707.3955,418.26199999999994,357.8725
278,2.77,00:50:59.01:02,707.4145,418.2595,357.907
279,2.78,00:50:59.01:03,707.4275,418.264,357.9205
280,2.79,00:50:59.02:00,707.423,418.26199999999994,357.931
281,2.8,00:50:59.02:01,707.429,418.24699999999996,357.958
282,2.81,00:50:59.02:02,707.429,418.24199999999996,357.9805
283,2.82,00:50:59.02:03,707.4169999999999,418.231,358.0045
284,2.83,00:50:59.03:00,707.427,418.226,358.04
285,2.84,00:50:59.03:01,707.42,418.211,358.087
286,2.85,00:50:59.03:02,707.4205,418.217,358.1225
287,2.86,00:50:59.03:03,707.432,418.2165,358.1585
288,2.87,00:50:59.04:00,707.449,418.207,358.1885
289,2.88,00:50:59.04:01,707.4580000000001,418.2045,358.211
290,2.89,00:50:59.04:02,707.466,418.19,358.23699999999997
291,2.9,00:50:59.04:03,707.4835,418.17699999999996,358.2325
292,2.91,00:50:59.05:00,707.492,418.17400000000004,358.24800000000005
293,2.92,00:50:59.05:01,707.488,418.181,358.2505
294,2.93,00:50:59.05:02,707.4989999999999,418.185,358.2715
295,2.94,00:50:59.05:03,707.4885,418.1895,358.28
296,2.95,00:50:59.06:00,707.4905,418.2,358.27
297,2.96,00:50:59.06:01,707.4905,418.1905,358.2775
298,2.97,00:50:59.06:02,707.4830000000001,418.19599999999997,358.26099999999997
299,2.98,00:50:59.06:03,707.4785,418.19300000000004,358.2445
300,2.99,00:50:59.07:00,707.4689999999999,418.1985,358.24800000000005
301,3.0,00:50:59.07:01,707.4760000000001,418.18300000000005,358.23400000000004
302,3.01,00:50:59.07:02,707.4795,418.18300000000005,358.2195
303,3.02,00:50:59.07:03,707.4675,418.18,358.2295
304,3.03,00:50:59.08:00,707.4755,418.19300000000004,358.24800000000005
305,3.04,00:50:59.08:01,707.454,418.1935,358.2545
306,3.05,00:50:59.08:02,707.444,418.1945,358.2915
307,3.06,00:50:59.08:03,707.423,418.2005,358.3355
308,3.07,00:50:59.09:00,707.393,418.20099999999996,358.385
309,3.08,00:50:59.09:01,707.3765,418.20300000000003,358.44800000000004
310,3.09,00:50:59.09:02,707.332,418.1885,358.5155
311,3.1,00:50:59.09:03,707.304,418.1885,358.582
312,3.11,00:50:59.10:00,707.26,418.2005,358.63300000000004
313,3.12,00:50:59.10:01,707.212,418.1975,358.681
314,3.13,00:50:59.10:02,707.1695,418.186,358.7495
315,3.14,00:50:59.10:03,707.1245,418.19800000000004,358.80800000000005
316,3.15,00:50:59.11:00,707.0855,418.185,358.8965
317,3.16,00:50:59.11:01,707.051,418.19,358.9515
318,3.17,00:50:59.11:02,707.0235,418.1695,359.029
319,3.18,00:50:59.11:03,706.9975,418.1595,359.083
320,3.19,00:50:59.12:00,706.9889999999999,418.16900000000004,359.1235
321,3.2,00:50:59.12:01,706.9825,418.1685,359.171
322,3.21,00:50:59.12:02,706.9675,418.1675,359.2015
323,3.22,00:50:59.12:03,706.949,418.163,359.2605
324,3.23,00:50:59.13:00,706.9325,418.1775,359.3165
325,3.24,00:50:59.13:01,706.938,418.171,359.38199999999995
326,3.25,00:50:59.13:02,706.945,418.17900000000003,359.4625
327,3.26,00:50:59.13:03,706.9375,418.185,359.532
328,3.27,00:50:59.14:00,706.9355,418.1845,359.601
329,3.28,00:50:59.14:01,706.9505,418.19300000000004,359.6475
330,3.29,00:50:59.14:02,706.953,418.1925,359.6745
331,3.3,00:50:59.14:03,706.9505,418.1825,359.69199999999995
332,3.31,00:50:59.15:00,706.961,418.1735,359.7035
333,3.32,00:50:59.15:01,706.9695,418.158,359.7235
334,3.33,00:50:59.15:02,706.9860000000001,418.1505,359.75
335,3.34,00:50:59.15:03,706.992,418.1385,359.7665
336,3.35,00:50:59.16:00,706.9810000000001,418.149,359.7805
337,3.36,00:50:59.16:01,706.975,418.139,359.801
338,3.37,00:50:59.16:02,706.966,418.134,359.81300000000005
339,3.38,00:50:59.16:03,706.9565,418.11699999999996,359.835
340,3.39,00:50:59.17:00,706.959,418.1105,359.848
341,3.4,00:50:59.17:01,706.9655,418.094,359.8605
342,3.41,00:50:59.17:02,706.9595,418.095,359.8485
343,3.42,00:50:59.17:03,706.956,418.096,359.8485
344,3.43,00:50:59.18:00,706.9525,418.08,359.8125
345,3.44,00:50:59.18:01,706.954,418.07099999999997,359.7955
346,3.45,00:50:59.18:02,706.952,418.0585,359.78
347,3.46,00:50:59.18:03,706.9445,418.051,359.76
348,3.47,00:50:59.19:00,706.941,418.041,359.7575
349,3.48,00:50:59.19:01,706.9375,418.02099999999996,359.74300000000005
350,3.49,00:50:59.19:02,706.9435,418.006,359.7625
351,3.5,00:50:59.19:03,706.9630000000001,417.9635,359.796
352,3.51,00:50:59.20:00,706.9815,417.964,359.793
353,3.52,00:50:59.20:01,707.0045,417.98199999999997,359.7765
354,3.53,00:50:59.20:02,707.0205,417.9805,359.7765
355,3.54,00:50:59.20:03,707.03,417.967,359.7605
356,3.55,00:50:59.21:00,707.028,417.9555,359.7245
357,3.56,00:50:59.21:01,707.0225,417.962,359.681
358,3.57,00:50:59.21:02,707.0225,417.9515,359.6415
359,3.58,00:50:59.21:03,707.023,417.964,359.61300000000006
360,3.59,00:50:59.22:00,707.0169999999999,417.9595,359.5625
361,3.6,00:50:59.22:01,707.0110000000001,417.959,359.54400000000004
362,3.61,00:50:59.22:02,707.0175,417.9495,359.519
363,3.62,00:50:59.22:03,707.0065,417.918,359.504
364,3.63,00:50:59.23:00,707.0055,417.892,359.5135
365,3.64,00:50:59.23:01,706.995,417.86699999999996,359.523
366,3.65,00:50:59.23:02,706.9865,417.8445,359.5425
367,3.66,00:50:59.23:03,706.9935,417.8315,359.565
368,3.67,00:50:59.24:00,707.012,417.824,359.5635
369,3.68,00:50:59.24:01,707.0139999999999,417.8275,359.5495
370,3.69,00:50:59.24:02,707.0239999999999,417.834,359.53
371,3.7,00:50:59.24:03,707.035,417.8435,359.4795
372,3.71,00:51:00.00:00,707.0239999999999,417.8515,359.4095
373,3.72,00:51:00.00:01,707.0355,417.8665,359.34
374,3.73,00:51:00.00:02,707.04,417.8735,359.2895
375,3.74,00:51:00.00:03,707.062,417.8835,359.231
376,3.75,00:51:00.01:00,707.073,417.8805,359.186
377,3.76,00:51:00.01:01,707.0939999999999,417.879,359.1525
378,3.77,00:51:00.01:02,707.112,417.8685,359.1245
379,3.78,00:51:00.01:03,707.137,417.8695,359.0845
380,3.79,00:51:00.02:00,707.1619999999999,417.8695,359.066
381,3.8,00:51:00.02:01,707.212,417.855,359.0525
382,3.81,00:51:00.02:02,707.253,417.87300000000005,359.0545
383,3.82,00:51:00.02:03,707.323,417.892,359.0305
384,3.83,00:51:00.03:00,707.3810000000001,417.9145,359.0035
385,3.84,00:51:00.03:01,707.413,417.92900000000003,358.973
386,3.85,00:51:00.03:02,707.4295,417.9545,358.923
387,3.86,00:51:00.03:03,707.44,417.9795,358.88199999999995
388,3.87,00:51:00.04:00,707.475,417.99800000000005,358.837
389,3.88,00:51:00.04:01,707.487,418.0125,358.774
390,3.89,00:51:00.04:02,707.4985,418.0315,358.712
391,3.9,00:51:00.04:03,707.505,418.055,358.6085
392,3.91,00:51:00.05:00,707.5165,418.0735,358.5235
393,3.92,00:51:00.05:01,707.5305,418.0705,358.42900000000003
394,3.93,00:51:00.05:02,707.5405,418.0885,358.35
395,3.94,00:51:00.05:03,707.552,418.0755,358.2925
396,3.95,00:51:00.06:00,707.554,418.0875,358.256
397,3.96,00:51:00.06:01,707.574,418.0695,358.2305
398,3.97,00:51:00.06:02,707.571,418.0875,358.1795
399,3.98,00:51:00.06:03,707.5835,418.1025,358.1585
400,3.99,00:51:00.07:00,707.587,418.1355,358.1195
401,4.0,00:51:00.07:01,707.612,418.157,358.0495
402,4.01,00:51:00.07:02,707.7665,418.1555,358.005
403,4.02,00:51:00.07:03,707.797,418.17199999999997,357.9105
404,4.03,00:51:00.08:00,707.81,418.186,357.80300000000005
405,4.04,00:51:00.08:01,707.8225,418.2015,357.6555
406,4.05,00:51:00.08:02,707.828,418.19300000000004,357.52099999999996
407,4.06,00:51:00.08:03,707.8515,418.19800000000004,357.3695
408,4.07,00:51:00.09:00,707.8639999999999,418.208,357.2035
409,4.08,00:51:00.09:01,707.883,418.213,357.05699999999996
410,4.09,00:51:00.09:02,707.887,418.2315,356.8895
411,4.1,00:51:00.09:03,707.867,418.23,356.708
412,4.11,00:51:00.10:00,707.8705,418.24199999999996,356.5565
413,4.12,00:51:00.10:01,707.857,418.225,356.392
414,4.13,00:51:00.10:02,707.852,418.23199999999997,356.23
415,4.14,00:51:00.10:03,707.8330000000001,418.23,356.0605
416,4.15,00:51:00.11:00,707.827,418.2335,355.9085
417,4.16,00:51:00.11:01,707.81,418.2325,355.7675
418,4.17,00:51:00.11:02,707.8095,418.2335,355.6385
419,4.18,00:51:00.11:03,707.81,418.2155,355.5045
420,4.19,00:51:00.12:00,707.812,418.2155,355.3725
421,4.2,00:51:00.12:01,707.8255,418.217,355.2495
422,4.21,00:51:00.12:02,707.8215,418.2195,355.12199999999996
423,4.22,00:51:00.12:03,707.8305,418.2195,354.999
424,4.23,00:51:00.13:00,707.8480000000001,418.222,354.8855
425,4.24,00:51:00.13:01,707.8745,418.208,354.7615
426,4.25,00:51:00.13:02,707.919,418.211,354.6505
427,4.26,00:51:00.13:03,707.934,418.2135,354.5195
428,4.27,00:51:00.14:00,707.995,418.2275,354.4175
429,4.28,00:51:00.14:01,708.0205,418.2325,354.2945
430,4.29,00:51:00.14:02,708.0655,418.2505,354.1895
431,4.3,00:51:00.14:03,708.128,418.26300000000003,354.097
432,4.31,00:51:00.15:00,708.191,418.275,354.0125
433,4.32,00:51:00.15:01,708.2410000000001,418.295,353.9145
434,4.33,00:51:00.15:02,708.3165,418.30699999999996,353.8325
435,4.34,00:51:00.15:03,708.365,418.3235,353.722
436,4.35,00:51:00.16:00,708.428,418.336,353.644
437,4.36,00:51:00.16:01,708.4760000000001,418.338,353.55
438,4.37,00:51:00.16:02,708.5325,418.3495,353.48900000000003
439,4.38,00:51:00.16:03,708.582,418.3685,353.4175
440,4.39,00:51:00.17:00,708.645,418.375,353.37300000000005
441,4.4,00:51:00.17:01,708.6955,418.3925,353.30199999999996
442,4.41,00:51:00.17:02,708.7555,418.42199999999997,353.2435
443,4.42,00:51:00.17:03,708.8135,418.434,353.1685
