Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
182,1.81,00:50:58.02:02,524.8935,411.5115,368.584
183,1.82,00:50:58.02:03,524.8535,411.49800000000005,368.589
184,1.83,00:50:58.03:00,524.793,411.501,368.6025
185,1.84,00:50:58.03:01,524.739,411.5095,368.6205
186,1.85,00:50:58.03:02,524.6569999999999,411.5255,368.6315
187,1.86,00:50:58.03:03,524.605,411.535,368.6535
188,1.87,00:50:58.04:00,524.5445,411.5295,368.6935
189,1.88,00:50:58.04:01,524.4955,411.535,368.74
190,1.89,00:50:58.04:02,524.443,411.524,368.772
191,1.9,00:50:58.04:03,524.3915,411.5055,368.792
192,1.91,00:50:58.05:00,524.335,411.499,368.8345
193,1.92,00:50:58.05:01,524.2685,411.486,368.858
194,1.93,00:50:58.05:02,524.224,411.4545,368.9165
195,1.94,00:50:58.05:03,524.1855,411.44699999999995,368.9375
196,1.95,00:50:58.06:00,524.1555,411.4425,368.955
197,1.96,00:50:58.06:01,524.1485,411.4435,368.961
198,1.97,00:50:58.06:02,524.1395,411.4545,368.986
199,1.98,00:50:58.06:03,524.125,411.459,369.0015
200,1.99,00:50:58.07:00,524.126,411.4625,369.001
201,2.0,00:50:58.07:01,524.1045,411.4985,368.98699999999997
202,2.01,00:50:58.07:02,524.125,411.4905,369.017
203,2.02,00:50:58.07:03,524.1295,411.4955,369.056
204,2.03,00:50:58.08:00,524.153,411.501,369.0795
205,2.04,00:50:58.08:01,524.1575,411.5075,369.0985
206,2.05,00:50:58.08:02,524.179,411.4815,369.1225
207,2.06,00:50:58.08:03,524.175,411.49699999999996,369.1125
208,2.07,00:50:58.09:00,524.1935,411.4855,369.129
209,2.08,00:50:58.09:01,524.2130000000001,411.4815,369.1155
210,2.09,00:50:58.09:02,524.222,411.4825,369.11300000000006
211,2.1,00:50:58.09:03,524.2515,411.481,369.14099999999996
212,2.11,00:50:58.10:00,524.2715,411.4705,369.13699999999994
213,2.12,00:50:58.10:01,524.3005,411.48900000000003,369.1625
214,2.13,00:50:58.10:02,524.3335,411.5,369.2245
215,2.14,00:50:58.10:03,524.368,411.51199999999994,369.2605
216,2.15,00:50:58.11:00,524.4055,411.48900000000003,369.3065
217,2.16,00:50:58.11:01,524.448,411.52099999999996,369.3435
218,2.17,00:50:58.11:02,524.4815,411.526,369.37
219,2.18,00:50:58.11:03,524.52,411.5195,369.3985
220,2.19,00:50:58.12:00,524.5565,411.524,369.4205
221,2.2,00:50:58.12:01,524.5935,411.5255,369.445
222,2.21,00:50:58.12:02,524.616,411.5155,369.465
223,2.22,00:50:58.12:03,524.665,411.526,369.5155
224,2.23,00:50:58.13:00,524.6965,411.5105,369.51800000000003
225,2.24,00:50:58.13:01,524.7345,411.5225,369.551
226,2.25,00:50:58.13:02,524.7825,411.51199999999994,369.606
227,2.26,00:50:58.13:03,524.7975,411.50800000000004,369.66
228,2.27,00:50:58.14:00,524.8275,411.5115,369.73199999999997
229,2.28,00:50:58.14:01,524.855,411.509,369.7815
230,2.29,00:50:58.14:02,524.8775,411.515,369.82800000000003
231,2.3,00:50:58.14:03,524.9085,411.525,369.9045
232,2.31,00:50:58.15:00,524.9580000000001,411.5325,369.94699999999995
233,2.32,00:50:58.15:01,524.989,411.519,369.98699999999997
234,2.33,00:50:58.15:02,525.0275,411.526,370.05
235,2.34,00:50:58.15:03,525.08,411.51,370.0725
236,2.35,00:50:58.16:00,525.138,411.4985,370.1225
237,2.36,00:50:58.16:01,525.1759999999999,411.4965,370.1485
238,2.37,00:50:58.16:02,525.23,411.48800000000006,370.1655
239,2.38,00:50:58.16:03,525.275,411.4755,370.184
240,2.39,00:50:58.17:00,525.3125,411.471,370.211
241,2.4,00:50:58.17:01,525.3645,411.47,370.2295
242,2.41,00:50:58.17:02,525.4025,411.472,370.22900000000004
243,2.42,00:50:58.17:03,525.427,411.472,370.221
244,2.43,00:50:58.18:00,525.465,411.4785,370.244
245,2.44,00:50:58.18:01,525.4925,411.4775,370.2505
246,2.45,00:50:58.18:02,525.5085,411.4795,370.244
247,2.46,00:50:58.18:03,525.5505,411.4935,370.2865
248,2.47,00:50:58.19:00,525.576,411.4945,370.287
249,2.48,00:50:58.19:01,525.604,411.5095,370.3135
250,2.49,00:50:58.19:02,525.6355,411.51099999999997,370.3115
251,2.5,00:50:58.19:03,525.655,411.51599999999996,370.3055
252,2.51,00:50:58.20:00,525.691,411.5075,370.3025
253,2.52,00:50:58.20:01,525.7125,411.495,370.3095
254,2.53,00:50:58.20:02,525.7305,411.501,370.3125
255,2.54,00:50:58.20:03,525.7505,411.4995,370.31300000000005
256,2.55,00:50:58.21:00,525.7605,411.5075,370.311
257,2.56,00:50:58.21:01,525.783,411.5005,370.346
258,2.57,00:50:58.21:02,525.795,411.4975,370.3585
259,2.58,00:50:58.21:03,525.817,411.4945,370.3745
260,2.59,00:50:58.22:00,525.8375,411.5165,370.385
261,2.6,00:50:58.22:01,525.877,411.526,370.39300000000003
262,2.61,00:50:58.22:02,525.9065,411.5365,370.3895
263,2.62,00:50:58.22:03,525.923,411.5465,370.4165
264,2.63,00:50:58.23:00,525.931,411.5375,370.406
265,2.64,00:50:58.23:01,525.9525,411.5455,370.4125
266,2.65,00:50:58.23:02,525.9730000000001,411.5435,370.444
267,2.66,00:50:58.23:03,525.981,411.551,370.434
268,2.67,00:50:58.24:00,525.967,411.56199999999995,370.4605
269,2.68,00:50:58.24:01,525.9865,411.55199999999996,370.48
270,2.69,00:50:58.24:02,525.9865,411.5325,370.464
271,2.7,00:50:58.24:03,525.994,411.523,370.459
272,2.71,00:50:59.00:00,526.005,411.5275,370.468
273,2.72,00:50:59.00:01,526.013,411.5245,370.47900000000004
274,2.73,00:50:59.00:02,526.019,411.5295,370.4665
275,2.74,00:50:59.00:03,526.008,411.542,370.473
276,2.75,00:50:59.01:00,526.0195,411.5525,370.476
277,2.76,00:50:59.01:01,526.026,411.566,370.4865
278,2.77,00:50:59.01:02,526.04,411.565,370.4875
279,2.78,00:50:59.01:03,526.048,411.55699999999996,370.48699999999997
280,2.79,00:50:59.02:00,526.0485,411.555,370.5015
281,2.8,00:50:59.02:01,526.066,411.565,370.509
282,2.81,00:50:59.02:02,526.058,411.55199999999996,370.524
283,2.82,00:50:59.02:03,526.0735,411.545,370.5525
284,2.83,00:50:59.03:00,526.0740000000001,411.537,370.5545
285,2.84,00:50:59.03:01,526.082,411.505,370.6295
286,2.85,00:50:59.03:02,526.0805,411.5435,370.61300000000006
287,2.86,00:50:59.03:03,526.0825,411.5545,370.6385
288,2.87,00:50:59.04:00,526.096,411.5365,370.6855
289,2.88,00:50:59.04:01,526.0985,411.533,370.6865
290,2.89,00:50:59.04:02,526.11,411.5015,370.755
291,2.9,00:50:59.04:03,526.1135,411.4935,370.7635
292,2.91,00:50:59.05:00,526.126,411.49300000000005,370.78
293,2.92,00:50:59.05:01,526.143,411.499,370.80199999999996
294,2.93,00:50:59.05:02,526.146,411.5035,370.8
295,2.94,00:50:59.05:03,526.1365,411.51599999999996,370.7895
296,2.95,00:50:59.06:00,526.149,411.51599999999996,370.789
297,2.96,00:50:59.06:01,526.1585,411.51,370.789
298,2.97,00:50:59.06:02,526.1659999999999,411.515,370.78
299,2.98,00:50:59.06:03,526.1659999999999,411.5185,370.75800000000004
300,2.99,00:50:59.07:00,526.178,411.5145,370.745
301,3.0,00:50:59.07:01,526.175,411.5055,370.7145
302,3.01,00:50:59.07:02,526.1635,411.4945,370.6765
303,3.02,00:50:59.07:03,526.1425,411.495,370.6645
304,3.03,00:50:59.08:00,526.1375,411.5275,370.5975
305,3.04,00:50:59.08:01,526.1205,411.532,370.605
306,3.05,00:50:59.08:02,526.0945,411.534,370.5895
307,3.06,00:50:59.08:03,526.082,411.5525,370.5935
308,3.07,00:50:59.09:00,526.067,411.5505,370.6125
309,3.08,00:50:59.09:01,526.0495,411.5545,370.591
310,3.09,00:50:59.09:02,526.0425,411.5575,370.582
311,3.1,00:50:59.09:03,526.0225,411.565,370.5905
312,3.11,00:50:59.10:00,526.004,411.5715,370.59
313,3.12,00:50:59.10:01,525.987,411.5555,370.58099999999996
314,3.13,00:50:59.10:02,525.9605,411.565,370.585
315,3.14,00:50:59.10:03,525.924,411.561,370.61400000000003
316,3.15,00:50:59.11:00,525.8995,411.5655,370.6415
317,3.16,00:50:59.11:01,525.862,411.555,370.6745
318,3.17,00:50:59.11:02,525.8505,411.5565,370.7155
319,3.18,00:50:59.11:03,525.84,411.539,370.74699999999996
320,3.19,00:50:59.12:00,525.8045,411.533,370.75300000000004
321,3.2,00:50:59.12:01,525.81,411.5435,370.775
322,3.21,00:50:59.12:02,525.8035,411.5435,370.798
323,3.22,00:50:59.12:03,525.8075,411.5455,370.852
324,3.23,00:50:59.13:00,525.816,411.5365,370.903
325,3.24,00:50:59.13:01,525.8125,411.54900000000004,370.9575
326,3.25,00:50:59.13:02,525.8135,411.5335,371.0335
327,3.26,00:50:59.13:03,525.8105,411.534,371.083
328,3.27,00:50:59.14:00,525.8265,411.5435,371.12199999999996
329,3.28,00:50:59.14:01,525.85,411.5335,371.166
330,3.29,00:50:59.14:02,525.864,411.52,371.213
331,3.3,00:50:59.14:03,525.888,411.5145,371.2585
332,3.31,00:50:59.15:00,525.9015,411.50300000000004,371.3265
333,3.32,00:50:59.15:01,525.925,411.4715,371.392
334,3.33,00:50:59.15:02,525.9355,411.472,371.475
335,3.34,00:50:59.15:03,525.9375,411.4745,371.5695
336,3.35,00:50:59.16:00,525.9395,411.481,371.6725
337,3.36,00:50:59.16:01,525.9325,411.483,371.7515
338,3.37,00:50:59.16:02,525.9295,411.4945,371.849
339,3.38,00:50:59.16:03,525.944,411.468,371.98800000000006
340,3.39,00:50:59.17:00,525.9455,411.478,372.056
341,3.4,00:50:59.17:01,525.9635,411.4975,372.164
342,3.41,00:50:59.17:02,525.966,411.5185,372.25
343,3.42,00:50:59.17:03,525.9635,411.5285,372.3305
344,3.43,00:50:59.18:00,525.977,411.5425,372.4265
345,3.44,00:50:59.18:01,525.9985,411.5285,372.5285
346,3.45,00:50:59.18:02,526.025,411.495,372.6185
347,3.46,00:50:59.18:03,526.0485,411.494,372.727
348,3.47,00:50:59.19:00,526.0575,411.48,372.827
349,3.48,00:50:59.19:01,526.0790000000001,411.4915,372.92699999999996
350,3.49,00:50:59.19:02,526.0830000000001,411.4835,372.9795
351,3.5,00:50:59.19:03,526.109,411.4965,373.0565
352,3.51,00:50:59.20:00,526.1315,411.483,373.11300000000006
353,3.52,00:50:59.20:01,526.164,411.50199999999995,373.18800000000005
354,3.53,00:50:59.20:02,526.198,411.51199999999994,373.2785
355,3.54,00:50:59.20:03,526.2175,411.5285,373.36300000000006
356,3.55,00:50:59.21:00,526.263,411.524,373.47900000000004
357,3.56,00:50:59.21:01,526.2715,411.5235,373.5515
358,3.57,00:50:59.21:02,526.305,411.535,373.6355
359,3.58,00:50:59.21:03,526.327,411.532,373.73
360,3.59,00:50:59.22:00,526.346,411.5235,373.816
361,3.6,00:50:59.22:01,526.3655,411.5155,373.9245
362,3.61,00:50:59.22:02,526.3855,411.4965,373.9955
363,3.62,00:50:59.22:03,526.3845,411.475,374.092
364,3.63,00:50:59.23:00,526.376,411.461,374.14599999999996
365,3.64,00:50:59.23:01,526.3905,411.4685,374.19800000000004
366,3.65,00:50:59.23:02,526.3795,411.464,374.2015
367,3.66,00:50:59.23:03,526.3895,411.4665,374.2195
368,3.67,00:50:59.24:00,526.4035,411.473,374.213
369,3.68,00:50:59.24:01,526.431,411.4825,374.1935
370,3.69,00:50:59.24:02,526.448,411.4575,374.153
371,3.7,00:50:59.24:03,526.4755,411.466,374.1265
372,3.71,00:51:00.00:00,526.4885,411.475,374.05699999999996
373,3.72,00:51:00.00:01,526.5075,411.476,373.98800000000006
374,3.73,00:51:00.00:02,526.5325,411.4775,373.88599999999997
375,3.74,00:51:00.00:03,526.545,411.483,373.7875
376,3.75,00:51:00.01:00,526.5685,411.478,373.69199999999995
377,3.76,00:51:00.01:01,526.5925,411.45,373.5985
378,3.77,00:51:00.01:02,526.6055,411.435,373.50800000000004
379,3.78,00:51:00.01:03,526.6285,411.4035,373.412
380,3.79,00:51:00.02:00,526.639,411.39300000000003,373.341
381,3.8,00:51:00.02:01,526.6709999999999,411.385,373.2555
382,3.81,00:51:00.02:02,526.6695,411.38599999999997,373.155
383,3.82,00:51:00.02:03,526.698,411.3945,373.0535
384,3.83,00:51:00.03:00,526.7065,411.4095,372.925
385,3.84,00:51:00.03:01,526.7235,411.41,372.80199999999996
386,3.85,00:51:00.03:02,526.732,411.414,372.681
387,3.86,00:51:00.03:03,526.7205,411.4175,372.5355
388,3.87,00:51:00.04:00,526.7395,411.4345,372.3685
389,3.88,00:51:00.04:01,526.741,411.421,372.2235
390,3.89,00:51:00.04:02,526.746,411.416,372.05800000000005
391,3.9,00:51:00.04:03,526.736,411.42199999999997,371.879
392,3.91,00:51:00.05:00,526.743,411.4095,371.6985
393,3.92,00:51:00.05:01,526.734,411.431,371.4765
394,3.93,00:51:00.05:02,526.724,411.42400000000004,371.289
395,3.94,00:51:00.05:03,526.754,411.4065,371.1115
396,3.95,00:51:00.06:00,526.736,411.3805,370.913
397,3.96,00:51:00.06:01,526.741,411.35900000000004,370.756
398,3.97,00:51:00.06:02,526.7345,411.353,370.56199999999995
399,3.98,00:51:00.06:03,526.7280000000001,411.3525,370.411
400,3.99,00:51:00.07:00,526.74,411.343,370.2205
401,4.0,00:51:00.07:01,526.7435,411.3515,370.0275
402,4.01,00:51:00.07:02,526.7535,411.3515,369.8275
403,4.02,00:51:00.07:03,526.7595,411.3375,369.6025
404,4.03,00:51:00.08:00,526.7655,411.349,369.35
405,4.04,00:51:00.08:01,526.7685,411.3435,369.06800000000004
406,4.05,00:51:00.08:02,526.7705,411.3245,368.8145
407,4.06,00:51:00.08:03,526.7575,411.3355,368.55800000000005
408,4.07,00:51:00.09:00,526.757,411.3355,368.3355
409,4.08,00:51:00.09:01,526.7535,411.34,368.1105
410,4.09,00:51:00.09:02,526.746,411.3365,367.92699999999996
411,4.1,00:51:00.09:03,526.731,411.3495,367.7135
412,4.11,00:51:00.10:00,526.716,411.36,367.5095
413,4.12,00:51:00.10:01,526.7055,411.3555,367.32
414,4.13,00:51:00.10:02,526.6845,411.3515,367.1165
415,4.14,00:51:00.10:03,526.673,411.343,366.9145
416,4.15,00:51:00.11:00,526.6675,411.347,366.7525
417,4.16,00:51:00.11:01,526.6465,411.3605,366.56699999999995
418,4.17,00:51:00.11:02,526.6365,411.36199999999997,366.409
419,4.18,00:51:00.11:03,526.6215,411.376,366.2455
420,4.19,00:51:00.12:00,526.615,411.366,366.10900000000004
421,4.2,00:51:00.12:01,526.618,411.381,365.9605
422,4.21,00:51:00.12:02,526.635,411.3705,365.8165
423,4.22,00:51:00.12:03,526.64,411.361,365.6865
424,4.23,00:51:00.13:00,526.656,411.3605,365.5325
425,4.24,00:51:00.13:01,526.681,411.3455,365.4035
426,4.25,00:51:00.13:02,526.701,411.3415,365.2715
427,4.26,00:51:00.13:03,526.724,411.3515,365.13599999999997
428,4.27,00:51:00.14:00,526.7625,411.3675,365.031
429,4.28,00:51:00.14:01,526.8015,411.365,364.92900000000003
430,4.29,00:51:00.14:02,526.8265,411.39099999999996,364.8105
431,4.3,00:51:00.14:03,526.8635,411.402,364.7115
432,4.31,00:51:00.15:00,526.9155,411.4075,364.6385
433,4.32,00:51:00.15:01,526.975,411.4075,364.545
434,4.33,00:51:00.15:02,527.0115,411.4045,364.4565
435,4.34,00:51:00.15:03,527.0515,411.412,364.36199999999997
436,4.35,00:51:00.16:00,527.1055,411.4205,364.3095
437,4.36,00:51:00.16:01,527.1535,411.44300000000004,364.214
438,4.37,00:51:00.16:02,527.1985,411.4405,364.18300000000005
439,4.38,00:51:00.16:03,527.2465,411.44,364.145
440,4.39,00:51:00.17:00,527.2795,411.4455,364.1315
441,4.4,00:51:00.17:01,527.322,411.4605,364.0985
442,4.41,00:51:00.17:02,527.375,411.486,364.0895
443,4.42,00:51:00.17:03,527.4325,411.494,364.046
444,4.43,00:51:00.18:00,527.477,411.5095,364.04699999999997
445,4.44,00:51:00.18:01,527.549,411.5195,364.041
446,4.45,00:51:00.18:02,527.595,411.531,364.023
447,4.46,00:51:00.18:03,527.651,411.5415,364.02099999999996
448,4.47,00:51:00.19:00,527.6995,411.5445,364.029
449,4.48,00:51:00.19:01,527.7245,411.55400000000003,364.029
450,4.49,00:51:00.19:02,527.763,411.57300000000004,364.0555
451,4.5,00:51:00.19:03,527.7905,411.586,364.0695
