Frame,Time,SMPTE,bar_right_hip_x,bar_right_hip_y,bar_right_hip_z
40,0.39,01:28:37:24,85.5265,1467.66,1016.2235
41,0.4,01:28:37:24,85.4975,1467.6825,1016.235
42,0.41,01:28:37:24,85.4905,1467.7005,1016.227
43,0.42,01:28:37:24,85.49,1467.729,1016.198
44,0.43,01:28:38:00,85.4705,1467.7565,1016.1835
45,0.44,01:28:38:00,85.449,1467.789,1016.1575
46,0.45,01:28:38:00,85.4335,1467.8185,1016.1245
47,0.46,01:28:38:00,85.4255,1467.859,1016.0989999999999
48,0.47,01:28:38:01,85.4065,1467.8915,1016.0855
49,0.48,01:28:38:01,85.3945,1467.9125,1016.0635
50,0.49,01:28:38:01,85.389,1467.94,1016.0319999999999
51,0.5,01:28:38:01,85.3835,1467.9620000000002,1016.0455
52,0.51,01:28:38:02,85.3755,1467.9645,1016.0465
53,0.52,01:28:38:02,85.37700000000001,1467.9820000000002,1016.045
54,0.53,01:28:38:02,85.375,1467.9565,1016.028
55,0.54,01:28:38:02,85.365,1467.9245,1016.0219999999999
56,0.55,01:28:38:03,85.3695,1467.8795,1015.9975
57,0.56,01:28:38:03,85.375,1467.8285,1015.9745
58,0.57,01:28:38:03,85.3945,1467.77,1015.9425
59,0.58,01:28:38:03,85.40100000000001,1467.707,1015.9110000000001
60,0.59,01:28:38:04,85.4135,1467.645,1015.878
61,0.6,01:28:38:04,85.4125,1467.5905,1015.827
62,0.61,01:28:38:04,85.4325,1467.515,1015.7985
63,0.62,01:28:38:04,85.44,1467.4535,1015.788
64,0.63,01:28:38:05,85.4655,1467.4085,1015.7715
65,0.64,01:28:38:05,85.4695,1467.342,1015.7675
66,0.65,01:28:38:05,85.48899999999999,1467.305,1015.755
67,0.66,01:28:38:05,85.508,1467.2595,1015.7460000000001
68,0.67,01:28:38:06,85.5235,1467.225,1015.7289999999999
69,0.68,01:28:38:06,85.524,1467.1885,1015.7285
70,0.69,01:28:38:06,85.54700000000001,1467.1535,1015.6875
71,0.7,01:28:38:06,85.54299999999999,1467.128,1015.671
72,0.71,01:28:38:07,85.5385,1467.104,1015.66
73,0.72,01:28:38:07,85.5535,1467.078,1015.6425
74,0.73,01:28:38:07,85.561,1467.059,1015.6205
75,0.74,01:28:38:07,85.5645,1467.0335,1015.602
76,0.75,01:28:38:08,85.555,1467.004,1015.6010000000001
77,0.76,01:28:38:08,85.5695,1466.9795,1015.5755
78,0.77,01:28:38:08,85.573,1466.9625,1015.5765
79,0.78,01:28:38:08,85.575,1466.918,1015.5735
80,0.79,01:28:38:09,85.59100000000001,1466.89,1015.561
81,0.8,01:28:38:09,85.561,1466.9365,1015.534
82,0.81,01:28:38:09,85.605,1466.8065,1015.5325
83,0.82,01:28:38:09,85.59200000000001,1466.789,1015.528
84,0.83,01:28:38:10,85.5965,1466.754,1015.505
85,0.84,01:28:38:10,85.598,1466.736,1015.4895
86,0.85,01:28:38:10,85.6155,1466.7179999999998,1015.485
87,0.86,01:28:38:10,85.6125,1466.7085,1015.4860000000001
88,0.87,01:28:38:11,85.619,1466.7005,1015.4875
89,0.88,01:28:38:11,85.6235,1466.7035,1015.4860000000001
90,0.89,01:28:38:11,85.62799999999999,1466.6985,1015.4860000000001
91,0.9,01:28:38:11,85.6435,1466.6979999999999,1015.465
92,0.91,01:28:38:12,85.6405,1466.694,1015.4739999999999
93,0.92,01:28:38:12,85.6515,1466.7015,1015.47
94,0.93,01:28:38:12,85.646,1466.7095,1015.4605
95,0.94,01:28:38:12,85.647,1466.7020000000002,1015.4625
96,0.95,01:28:38:13,85.65100000000001,1466.7055,1015.451
97,0.96,01:28:38:13,85.6515,1466.6975,1015.4565
98,0.97,01:28:38:13,85.63799999999999,1466.6925,1015.4475
99,0.98,01:28:38:13,85.6455,1466.6960000000001,1015.44
100,0.99,01:28:38:14,85.6435,1466.703,1015.4305
101,1.0,01:28:38:14,85.65299999999999,1466.7025,1015.4195
102,1.01,01:28:38:14,85.646,1466.7105,1015.4165
103,1.02,01:28:38:14,85.6435,1466.727,1015.421
104,1.03,01:28:38:15,85.6375,1466.7275,1015.413
105,1.04,01:28:38:15,85.65100000000001,1466.7355,1015.415
106,1.05,01:28:38:15,85.6395,1466.7479999999998,1015.422
107,1.06,01:28:38:15,85.6545,1466.7579999999998,1015.4205
108,1.07,01:28:38:16,85.6565,1466.736,1015.4235
109,1.08,01:28:38:16,85.6585,1466.7279999999998,1015.43
110,1.09,01:28:38:16,85.6635,1466.737,1015.4335
111,1.1,01:28:38:16,85.656,1466.7135,1015.4215
112,1.11,01:28:38:17,85.68,1466.6915,1015.418
113,1.12,01:28:38:17,85.6765,1466.6685,1015.4285
114,1.13,01:28:38:17,85.6715,1466.639,1015.415
115,1.14,01:28:38:17,85.66799999999999,1466.609,1015.422
116,1.15,01:28:38:18,85.679,1466.5665,1015.422
117,1.16,01:28:38:18,85.666,1466.5255,1015.4135
118,1.17,01:28:38:18,85.691,1466.4935,1015.427
119,1.18,01:28:38:18,85.6965,1466.43,1015.436
120,1.19,01:28:38:19,85.71,1466.405,1015.448
121,1.2,01:28:38:19,85.7225,1466.3705,1015.4485
122,1.21,01:28:38:19,85.7135,1466.336,1015.4615
123,1.22,01:28:38:19,85.73200000000001,1466.3139999999999,1015.4689999999999
124,1.23,01:28:38:20,85.7435,1466.297,1015.472
125,1.24,01:28:38:20,85.7345,1466.2820000000002,1015.5035
126,1.25,01:28:38:20,85.73,1466.267,1015.5205
127,1.26,01:28:38:20,85.7205,1466.265,1015.5115
128,1.27,01:28:38:21,85.70200000000001,1466.2545,1015.5319999999999
129,1.28,01:28:38:21,85.7075,1466.2485,1015.541
130,1.29,01:28:38:21,85.6885,1466.2615,1015.553
131,1.3,01:28:38:21,85.671,1466.264,1015.5695
132,1.31,01:28:38:22,85.67200000000001,1466.277,1015.575
133,1.32,01:28:38:22,85.6485,1466.2895,1015.585
134,1.33,01:28:38:22,85.6475,1466.3029999999999,1015.6015
135,1.34,01:28:38:22,85.64299999999999,1466.3065,1015.6045
136,1.35,01:28:38:23,85.6385,1466.3085,1015.6075
137,1.36,01:28:38:23,85.6195,1466.3065,1015.613
138,1.37,01:28:38:23,85.6245,1466.3025,1015.6205
139,1.38,01:28:38:23,85.60700000000001,1466.2965,1015.627
140,1.39,01:28:38:24,85.617,1466.289,1015.63
141,1.4,01:28:38:24,85.603,1466.2779999999998,1015.6435
142,1.41,01:28:38:24,85.6075,1466.254,1015.648
143,1.42,01:28:38:24,85.613,1466.2385,1015.6655
144,1.43,01:28:39:00,85.624,1466.2335,1015.679
145,1.44,01:28:39:00,85.6385,1466.2020000000002,1015.6815
146,1.45,01:28:39:00,85.64299999999999,1466.181,1015.6865
147,1.46,01:28:39:00,85.6635,1466.155,1015.7080000000001
148,1.47,01:28:39:01,85.675,1466.1205,1015.7225
149,1.48,01:28:39:01,85.685,1466.067,1015.7275
150,1.49,01:28:39:01,85.704,1466.0305,1015.7325
151,1.5,01:28:39:01,85.7145,1465.976,1015.742
152,1.51,01:28:39:02,85.71799999999999,1465.934,1015.742
153,1.52,01:28:39:02,85.736,1465.8885,1015.7305
154,1.53,01:28:39:02,85.738,1465.855,1015.7339999999999
155,1.54,01:28:39:02,85.7225,1465.8195,1015.745
156,1.55,01:28:39:03,85.74799999999999,1465.795,1015.7389999999999
157,1.56,01:28:39:03,85.734,1465.7525,1015.7575
158,1.57,01:28:39:03,85.7425,1465.75,1015.753
159,1.58,01:28:39:03,85.7375,1465.7415,1015.7775
160,1.59,01:28:39:04,85.7455,1465.729,1015.779
161,1.6,01:28:39:04,85.73899999999999,1465.7175,1015.7805
162,1.61,01:28:39:04,85.73700000000001,1465.7115,1015.783
163,1.62,01:28:39:04,85.73899999999999,1465.693,1015.7895
164,1.63,01:28:39:05,85.7455,1465.6785,1015.7810000000001
165,1.64,01:28:39:05,85.7335,1465.6675,1015.778
166,1.65,01:28:39:05,85.7345,1465.648,1015.7795
167,1.66,01:28:39:05,85.7365,1465.624,1015.7775
168,1.67,01:28:39:06,85.729,1465.6015,1015.7715
169,1.68,01:28:39:06,85.7365,1465.5615,1015.7625
170,1.69,01:28:39:06,85.736,1465.5485,1015.7510000000001
171,1.7,01:28:39:06,85.7295,1465.505,1015.7415
172,1.71,01:28:39:07,85.7215,1465.4775,1015.7285
173,1.72,01:28:39:07,85.729,1465.4355,1015.722
174,1.73,01:28:39:07,85.729,1465.401,1015.7155
175,1.74,01:28:39:07,85.7215,1465.382,1015.684
176,1.75,01:28:39:08,85.7295,1465.348,1015.6695
177,1.76,01:28:39:08,85.7005,1465.3339999999998,1015.654
178,1.77,01:28:39:08,85.7025,1465.2995,1015.6405
179,1.78,01:28:39:08,85.6895,1465.2815,1015.6260000000001
180,1.79,01:28:39:09,85.68,1465.2675,1015.61
181,1.8,01:28:39:09,85.675,1465.2579999999998,1015.602
182,1.81,01:28:39:09,85.6645,1465.2325,1015.591
183,1.82,01:28:39:09,85.6465,1465.224,1015.5905
184,1.83,01:28:39:10,85.6465,1465.215,1015.5765
185,1.84,01:28:39:10,85.6265,1465.2179999999998,1015.5725
186,1.85,01:28:39:10,85.626,1465.2055,1015.554
187,1.86,01:28:39:10,85.62299999999999,1465.213,1015.53
188,1.87,01:28:39:11,85.6055,1465.215,1015.53
189,1.88,01:28:39:11,85.6015,1465.2125,1015.5145
190,1.89,01:28:39:11,85.602,1465.2165,1015.508
191,1.9,01:28:39:11,85.60700000000001,1465.214,1015.4780000000001
192,1.91,01:28:39:12,85.5975,1465.2125,1015.4735
193,1.92,01:28:39:12,85.595,1465.2195,1015.4585
194,1.93,01:28:39:12,85.603,1465.2385,1015.445
195,1.94,01:28:39:12,85.61399999999999,1465.2535,1015.415
196,1.95,01:28:39:13,85.6075,1465.2555,1015.4145
197,1.96,01:28:39:13,85.62899999999999,1465.2745,1015.4035
198,1.97,01:28:39:13,85.6165,1465.2715,1015.3975
199,1.98,01:28:39:13,85.62299999999999,1465.29,1015.383
200,1.99,01:28:39:14,85.66,1465.2885,1015.3605
201,2.0,01:28:39:14,85.677,1465.2925,1015.3525
202,2.01,01:28:39:14,85.7015,1465.2925,1015.33
203,2.02,01:28:39:14,85.72399999999999,1465.277,1015.316
204,2.03,01:28:39:15,85.76,1465.28,1015.2855
205,2.04,01:28:39:15,85.78299999999999,1465.2715,1015.2395
206,2.05,01:28:39:15,85.8295,1465.25,1015.1925
207,2.06,01:28:39:15,85.8735,1465.2545,1015.1305
208,2.07,01:28:39:16,85.9265,1465.239,1015.0485
209,2.08,01:28:39:16,85.9775,1465.2425,1014.9575
210,2.09,01:28:39:16,86.052,1465.2465,1014.837
211,2.1,01:28:39:16,86.14200000000001,1465.2425,1014.6995
212,2.11,01:28:39:17,86.2355,1465.26,1014.5405
213,2.12,01:28:39:17,86.3605,1465.283,1014.3365
214,2.13,01:28:39:17,86.509,1465.305,1014.1089999999999
215,2.14,01:28:39:17,86.679,1465.3785,1013.8615
216,2.15,01:28:39:18,86.876,1465.434,1013.5865
217,2.16,01:28:39:18,87.1115,1465.5279999999998,1013.297
218,2.17,01:28:39:18,87.34700000000001,1465.6305,1012.9815
219,2.18,01:28:39:18,87.587,1465.7385,1012.655
220,2.19,01:28:39:19,87.802,1465.866,1012.357
221,2.2,01:28:39:19,88.012,1466.0079999999998,1012.0465
222,2.21,01:28:39:19,88.205,1466.203,1011.76
223,2.22,01:28:39:19,88.3735,1466.3985,1011.5065
224,2.23,01:28:39:20,88.5215,1466.6335,1011.2775
225,2.24,01:28:39:20,88.685,1466.888,1011.0685
226,2.25,01:28:39:20,88.8175,1467.1675,1010.85
227,2.26,01:28:39:20,88.944,1467.4865,1010.6435
228,2.27,01:28:39:21,89.061,1467.8425,1010.4575
229,2.28,01:28:39:21,89.15,1468.2505,1010.2505
230,2.29,01:28:39:21,89.2195,1468.7675,1009.9265
231,2.3,01:28:39:21,89.3075,1469.5179999999998,1009.5005
232,2.31,01:28:39:22,89.2735,1469.5865,1009.655
233,2.32,01:28:39:22,89.29299999999999,1469.9915,1009.4895
234,2.33,01:28:39:22,89.301,1470.6085,1009.3825
235,2.34,01:28:39:22,89.275,1470.7060000000001,1009.3825
236,2.35,01:28:39:23,89.29700000000001,1471.1685,1009.454
237,2.36,01:28:39:23,89.287,1471.7035,1009.2085
238,2.37,01:28:39:23,89.295,1472.1825,1009.1425
239,2.38,01:28:39:23,89.321,1472.652,1009.1225
240,2.39,01:28:39:24,89.345,1473.144,1008.998
241,2.4,01:28:39:24,89.4705,1473.8485,1008.7605
242,2.41,01:28:39:24,89.4605,1473.881,1008.8960000000001
243,2.42,01:28:39:24,89.57799999999999,1474.2075,1008.8685
244,2.43,01:28:40:00,89.728,1474.493,1008.8575
245,2.44,01:28:40:00,89.7265,1474.408,1009.074
246,2.45,01:28:40:00,89.943,1474.7515,1008.982
247,2.46,01:28:40:00,90.2415,1475.078,1008.8835
248,2.47,01:28:40:01,90.5315,1475.3365,1008.7495
249,2.48,01:28:40:01,90.9365,1475.634,1008.495
250,2.49,01:28:40:01,90.867,1475.1195,1008.7339999999999
251,2.5,01:28:40:01,91.1635,1475.2079999999999,1008.6295
252,2.51,01:28:40:02,91.5565,1475.646,1008.456
253,2.52,01:28:40:02,91.9415,1475.7865,1008.5089999999999
254,2.53,01:28:40:02,92.649,1476.378,1008.2785
255,2.54,01:28:40:02,92.7355,1476.0870000000002,1008.5345
256,2.55,01:28:40:03,93.1375,1476.307,1008.547
257,2.56,01:28:40:03,93.508,1476.5975,1008.4915
258,2.57,01:28:40:03,93.8755,1476.9715,1008.4115
259,2.58,01:28:40:03,94.2475,1477.4065,1008.3375
260,2.59,01:28:40:04,94.63799999999999,1477.888,1008.2345
261,2.6,01:28:40:04,95.0755,1478.3995,1008.1469999999999
262,2.61,01:28:40:04,95.626,1479.013,1008.0815
263,2.62,01:28:40:04,96.264,1479.7265,1008.0105
264,2.63,01:28:40:05,96.5505,1480.0085,1008.0805
265,2.64,01:28:40:05,97.21,1480.6145,1008.0089999999999
266,2.65,01:28:40:05,97.917,1481.2910000000002,1007.945
267,2.66,01:28:40:05,98.712,1482.055,1007.8365
268,2.67,01:28:40:06,99.4855,1482.78,1007.7280000000001
269,2.68,01:28:40:06,100.2175,1483.5345,1007.637
270,2.69,01:28:40:06,100.67200000000001,1484.2465,1007.6619999999999
271,2.7,01:28:40:06,101.4265,1485.014,1007.615
272,2.71,01:28:40:07,102.2055,1485.785,1007.568
273,2.72,01:28:40:07,103.066,1486.5785,1007.5145
274,2.73,01:28:40:07,103.9035,1487.3175,1007.548
275,2.74,01:28:40:07,104.81299999999999,1488.11,1007.5935
276,2.75,01:28:40:08,105.735,1488.921,1007.6289999999999
277,2.76,01:28:40:08,106.633,1489.685,1007.6555
278,2.77,01:28:40:08,107.525,1490.5695,1007.686
279,2.78,01:28:40:08,108.3855,1491.4375,1007.6935
280,2.79,01:28:40:09,109.2095,1492.329,1007.691
281,2.8,01:28:40:09,109.9785,1493.296,1007.707
282,2.81,01:28:40:09,110.73299999999999,1494.1765,1007.7295
283,2.82,01:28:40:09,111.4735,1495.0320000000002,1007.7555
284,2.83,01:28:40:10,112.197,1495.8655,1007.7195
285,2.84,01:28:40:10,113.443,1496.9205,1007.383
286,2.85,01:28:40:10,113.5815,1497.547,1007.5239999999999
287,2.86,01:28:40:10,114.117,1498.336,1007.443
288,2.87,01:28:40:11,114.926,1499.2415,1007.2539999999999
289,2.88,01:28:40:11,115.4105,1500.1195,1007.1615
290,2.89,01:28:40:11,115.805,1500.9795,1007.06
291,2.9,01:28:40:11,116.1005,1501.892,1006.913
292,2.91,01:28:40:12,116.49,1503.277,1006.672
293,2.92,01:28:40:12,116.7115,1504.1875,1006.64
294,2.93,01:28:40:12,116.8745,1505.045,1006.632
295,2.94,01:28:40:12,117.169,1506.0365,1006.5665
296,2.95,01:28:40:13,117.275,1506.8785,1006.582
297,2.96,01:28:40:13,117.316,1507.6955,1006.6135
298,2.97,01:28:40:13,117.3075,1508.4785,1006.6415
299,2.98,01:28:40:13,117.23700000000001,1509.1979999999999,1006.6619999999999
300,2.99,01:28:40:14,117.182,1509.9089999999999,1006.6115
301,3.0,01:28:40:14,117.095,1510.6605,1006.4939999999999
302,3.01,01:28:40:14,117.00200000000001,1512.345,1006.2585
303,3.02,01:28:40:14,116.87299999999999,1513.0825,1006.115
304,3.03,01:28:40:15,117.1295,1514.257,1005.8425
305,3.04,01:28:40:15,116.99799999999999,1514.7325,1005.704
306,3.05,01:28:40:15,116.7965,1515.0695,1005.6545
307,3.06,01:28:40:15,116.68299999999999,1515.098,1005.671
308,3.07,01:28:40:16,116.4835,1519.0120000000002,1005.045
309,3.08,01:28:40:16,116.0185,1518.8825,1004.8815
310,3.09,01:28:40:16,115.361,1518.4675,1004.8580000000001
311,3.1,01:28:40:16,114.6615,1519.3705,1004.627
312,3.11,01:28:40:17,114.139,1520.0835,1004.39
313,3.12,01:28:40:17,113.512,1521.749,1004.052
314,3.13,01:28:40:17,113.0555,1521.325,1003.836
315,3.14,01:28:40:17,112.8755,1522.4779999999998,1003.075
316,3.15,01:28:40:18,111.9425,1523.3565,1002.9185
317,3.16,01:28:40:18,111.3525,1523.668,1002.817
318,3.17,01:28:40:18,110.775,1524.3955,1002.48
319,3.18,01:28:40:18,109.9545,1525.585,1002.159
320,3.19,01:28:40:19,109.43799999999999,1525.9685,1001.681
321,3.2,01:28:40:19,108.709,1526.915,1001.1995
322,3.21,01:28:40:19,108.1065,1528.142,1000.6905
323,3.22,01:28:40:19,106.999,1528.707,1000.445
324,3.23,01:28:40:20,106.1845,1529.487,999.9
325,3.24,01:28:40:20,105.65700000000001,1529.932,999.2605
326,3.25,01:28:40:20,104.838,1530.868,998.4475
327,3.26,01:28:40:20,104.307,1531.1245,997.9815
328,3.27,01:28:40:21,103.8405,1531.379,997.2455
329,3.28,01:28:40:21,102.71,1532.395,996.393
330,3.29,01:28:40:21,101.961,1532.967,995.804
331,3.3,01:28:40:21,101.2725,1533.533,995.0980000000001
332,3.31,01:28:40:22,100.2985,1534.4635,994.3910000000001
333,3.32,01:28:40:22,99.8925,1534.4935,993.7345
334,3.33,01:28:40:22,98.9505,1535.086,993.102
335,3.34,01:28:40:22,98.1715,1535.649,992.375
336,3.35,01:28:40:23,97.4505,1536.0555,991.5395
337,3.36,01:28:40:23,96.679,1536.4425,990.6335
338,3.37,01:28:40:23,95.90799999999999,1536.7720000000002,989.6925
339,3.38,01:28:40:23,94.759,1537.4175,988.715
340,3.39,01:28:40:24,93.9505,1537.664,987.655
341,3.4,01:28:40:24,93.78,1537.53,986.5455
342,3.41,01:28:40:24,93.182,1537.7095,985.3705
343,3.42,01:28:40:24,92.6925,1537.808,984.2775
344,3.43,01:28:41:00,92.166,1537.845,983.1445
345,3.44,01:28:41:00,91.615,1537.859,981.9285
346,3.45,01:28:41:00,91.02799999999999,1537.848,980.6705
347,3.46,01:28:41:00,90.4355,1537.7655,979.4505
348,3.47,01:28:41:01,89.94,1537.6645,978.078
349,3.48,01:28:41:01,89.4465,1537.524,976.8489999999999
350,3.49,01:28:41:01,88.978,1537.3129999999999,975.5725
351,3.5,01:28:41:01,88.5935,1537.0415,974.2505
352,3.51,01:28:41:02,88.1875,1536.749,973.043
353,3.52,01:28:41:02,87.837,1536.418,971.791
354,3.53,01:28:41:02,87.51,1536.047,970.6325
355,3.54,01:28:41:02,87.2305,1535.6779999999999,969.408
356,3.55,01:28:41:03,86.9215,1535.3035,968.363
357,3.56,01:28:41:03,86.6385,1534.981,967.4465
358,3.57,01:28:41:03,86.34299999999999,1534.7005,966.5355
359,3.58,01:28:41:03,85.99700000000001,1534.4675,965.7239999999999
360,3.59,01:28:41:04,85.6135,1534.2485,964.9305
361,3.6,01:28:41:04,85.1795,1534.1265,964.2315
362,3.61,01:28:41:04,84.713,1534.0005,963.573
363,3.62,01:28:41:04,84.2045,1533.8635,962.9395
364,3.63,01:28:41:05,83.6975,1533.759,962.383
365,3.64,01:28:41:05,83.2105,1533.61,961.9345
366,3.65,01:28:41:05,82.7645,1533.469,961.6635
367,3.66,01:28:41:05,82.3665,1533.3415,961.3685
368,3.67,01:28:41:06,81.9795,1533.2205,961.1755
369,3.68,01:28:41:06,81.6055,1533.131,961.0060000000001
370,3.69,01:28:41:06,81.2375,1533.047,960.89
371,3.7,01:28:41:06,80.935,1533.016,960.7565
372,3.71,01:28:41:07,80.626,1532.969,960.632
373,3.72,01:28:41:07,80.3395,1532.9479999999999,960.4989999999999
374,3.73,01:28:41:07,80.047,1532.9229999999998,960.4119999999999
375,3.74,01:28:41:07,79.808,1532.8915,960.337
376,3.75,01:28:41:08,79.596,1532.8605,960.3505
377,3.76,01:28:41:08,79.4275,1532.7905,960.4175
378,3.77,01:28:41:08,79.3035,1532.731,960.4639999999999
379,3.78,01:28:41:08,79.2205,1532.6555,960.5095
380,3.79,01:28:41:09,79.157,1532.5675,960.4975
381,3.8,01:28:41:09,79.152,1532.51,960.436
382,3.81,01:28:41:09,79.1645,1532.4345,960.3639999999999
383,3.82,01:28:41:09,79.204,1532.375,960.303
384,3.83,01:28:41:10,79.289,1532.3,960.2625
385,3.84,01:28:41:10,79.3725,1532.224,960.279
386,3.85,01:28:41:10,79.4795,1532.1345,960.3510000000001
387,3.86,01:28:41:10,79.569,1532.0435,960.4745
388,3.87,01:28:41:11,79.711,1531.9389999999999,960.6255
389,3.88,01:28:41:11,79.8585,1531.808,960.8125
390,3.89,01:28:41:11,80.012,1531.649,961.0039999999999
391,3.9,01:28:41:11,80.18,1531.5205,961.19
392,3.91,01:28:41:12,80.387,1531.3545,961.3635
393,3.92,01:28:41:12,80.62,1531.21,961.56
394,3.93,01:28:41:12,80.8945,1531.0520000000001,961.745
395,3.94,01:28:41:12,81.2225,1530.87,961.9775
396,3.95,01:28:41:13,81.586,1530.6895,962.2125
397,3.96,01:28:41:13,82.0145,1530.4915,962.466
398,3.97,01:28:41:13,82.4515,1530.2679999999998,962.704
399,3.98,01:28:41:13,82.9165,1530.0445,962.923
400,3.99,01:28:41:14,83.381,1529.8145,963.1389999999999
401,4.0,01:28:41:14,83.84200000000001,1529.566,963.3639999999999
402,4.01,01:28:41:14,84.3375,1529.2985,963.5485
403,4.02,01:28:41:14,84.8545,1528.9895,963.747
404,4.03,01:28:41:15,85.40100000000001,1528.6665,963.9335
405,4.04,01:28:41:15,85.986,1528.3315,964.1455
406,4.05,01:28:41:15,86.5995,1527.9985,964.3530000000001
407,4.06,01:28:41:15,87.23299999999999,1527.6625,964.602
408,4.07,01:28:41:16,87.941,1527.3045,964.8510000000001
409,4.08,01:28:41:16,88.6765,1526.95,965.1045
410,4.09,01:28:41:16,89.40700000000001,1526.6155,965.3205
411,4.1,01:28:41:16,90.1505,1526.2595,965.5215
412,4.11,01:28:41:17,90.927,1525.8635,965.691
413,4.12,01:28:41:17,91.6955,1525.4405,965.865
414,4.13,01:28:41:17,92.53200000000001,1525.0145,965.9865
415,4.14,01:28:41:17,93.331,1524.5655,966.1195
416,4.15,01:28:41:18,94.1515,1524.1515,966.2689999999999
417,4.16,01:28:41:18,95.007,1523.731,966.432
418,4.17,01:28:41:18,95.881,1523.3129999999999,966.6089999999999
419,4.18,01:28:41:18,96.7405,1522.9145,966.7705
420,4.19,01:28:41:19,97.5835,1522.5045,966.8715
421,4.2,01:28:41:19,98.3105,1522.046,966.9365
422,4.21,01:28:41:19,99.1355,1521.6329999999998,966.988
423,4.22,01:28:41:19,99.883,1521.2620000000002,967.0805
424,4.23,01:28:41:20,100.58200000000001,1520.9265,967.2225
425,4.24,01:28:41:20,101.2665,1520.6029999999998,967.3785
426,4.25,01:28:41:20,102.02799999999999,1520.2515,967.554
427,4.26,01:28:41:20,102.8015,1519.9189999999999,967.7439999999999
428,4.27,01:28:41:21,103.2145,1519.7265,968.0375
429,4.28,01:28:41:21,103.8,1519.505,968.3475
430,4.29,01:28:41:21,104.4025,1519.306,968.6615
431,4.3,01:28:41:21,105.03200000000001,1519.1115,968.9645
432,4.31,01:28:41:22,105.4755,1518.976,969.34
433,4.32,01:28:41:22,106.345,1518.7575,969.5795
434,4.33,01:28:41:22,106.9765,1518.5995,969.918
435,4.34,01:28:41:22,107.6095,1518.442,970.242
436,4.35,01:28:41:23,108.3335,1518.245,970.579
437,4.36,01:28:41:23,109.09299999999999,1518.0225,970.8785
438,4.37,01:28:41:23,109.7915,1517.8165,971.2135
439,4.38,01:28:41:23,110.21,1517.7265,971.556
440,4.39,01:28:41:24,110.794,1517.5875,971.91
441,4.4,01:28:41:24,111.38600000000001,1517.4379999999999,972.2860000000001
442,4.41,01:28:41:24,111.9365,1517.2815,972.628
443,4.42,01:28:41:24,112.52,1517.1465,972.9735
444,4.43,01:28:42:00,113.137,1516.9725,973.323
445,4.44,01:28:42:00,113.7425,1516.8435,973.6535
446,4.45,01:28:42:00,114.375,1516.6670000000001,973.957
447,4.46,01:28:42:00,115.0565,1516.4545,974.2625
448,4.47,01:28:42:01,115.775,1516.1905,974.4855
449,4.48,01:28:42:01,116.5695,1515.8575,974.6885
450,4.49,01:28:42:01,117.3645,1515.5520000000001,974.9295
451,4.5,01:28:42:01,118.213,1515.1685,975.1985
452,4.51,01:28:42:02,119.068,1514.754,975.4315
