Frame,Time,SMPTE,bar_left_hand_x,bar_left_hand_y,bar_left_hand_z
79,0.78,01:28:38:08,976.54,1592.2820000000004,1487.172
80,0.79,01:28:38:09,976.529,1592.111,1487.236
81,0.8,01:28:38:09,976.519,1591.966,1487.261
82,0.81,01:28:38:09,976.518,1591.822,1487.2879999999998
83,0.82,01:28:38:09,976.532,1591.671,1487.276
84,0.83,01:28:38:10,976.558,1591.5410000000004,1487.2720000000004
85,0.84,01:28:38:10,976.597,1591.389,1487.224
86,0.85,01:28:38:10,976.651,1591.193,1487.141
87,0.86,01:28:38:10,976.704,1590.9879999999996,1487.1029999999996
88,0.87,01:28:38:11,976.73,1590.792,1487.033
89,0.88,01:28:38:11,976.724,1590.573,1486.889
90,0.89,01:28:38:11,976.751,1590.374,1486.75
91,0.9,01:28:38:11,976.795,1590.15,1486.544
92,0.91,01:28:38:12,976.815,1589.934,1486.37
93,0.92,01:28:38:12,976.843,1589.779,1486.208
94,0.93,01:28:38:12,976.84,1589.626,1486.061
95,0.94,01:28:38:12,976.875,1589.5410000000004,1485.944
96,0.95,01:28:38:13,976.901,1589.476,1485.831
97,0.96,01:28:38:13,976.924,1589.471,1485.726
98,0.97,01:28:38:13,976.976,1589.507,1485.616
99,0.98,01:28:38:13,977.022,1589.561,1485.477
100,0.99,01:28:38:14,977.061,1589.634,1485.3670000000004
101,1.0,01:28:38:14,977.123,1589.744,1485.2879999999998
102,1.01,01:28:38:14,977.161,1589.841,1485.231
103,1.02,01:28:38:14,977.188,1589.9260000000004,1485.182
104,1.03,01:28:38:15,977.194,1590.0,1485.158
105,1.04,01:28:38:15,977.192,1590.0970000000002,1485.184
106,1.05,01:28:38:15,977.176,1590.191,1485.18
107,1.06,01:28:38:15,977.169,1590.2779999999998,1485.165
108,1.07,01:28:38:16,977.175,1590.344,1485.171
109,1.08,01:28:38:16,977.161,1590.419,1485.196
110,1.09,01:28:38:16,977.16,1590.491,1485.239
111,1.1,01:28:38:16,977.159,1590.558,1485.2910000000004
112,1.11,01:28:38:17,977.161,1590.59,1485.342
113,1.12,01:28:38:17,977.156,1590.6229999999996,1485.3770000000004
114,1.13,01:28:38:17,977.171,1590.6129999999996,1485.421
115,1.14,01:28:38:17,977.169,1590.585,1485.439
116,1.15,01:28:38:18,977.174,1590.539,1485.4520000000002
117,1.16,01:28:38:18,977.201,1590.447,1485.4620000000002
118,1.17,01:28:38:18,977.212,1590.317,1485.461
119,1.18,01:28:38:18,977.197,1590.183,1485.463
120,1.19,01:28:38:19,977.209,1590.029,1485.475
121,1.2,01:28:38:19,977.221,1589.8470000000002,1485.44
122,1.21,01:28:38:19,977.236,1589.648,1485.427
123,1.22,01:28:38:19,977.269,1589.412,1485.39
124,1.23,01:28:38:20,977.304,1589.2020000000002,1485.355
125,1.24,01:28:38:20,977.341,1588.985,1485.229
126,1.25,01:28:38:20,977.417,1588.761,1485.1370000000004
127,1.26,01:28:38:20,977.455,1588.542,1485.04
128,1.27,01:28:38:21,977.509,1588.3529999999996,1484.9620000000002
129,1.28,01:28:38:21,977.548,1588.138,1484.89
130,1.29,01:28:38:21,977.577,1587.946,1484.862
131,1.3,01:28:38:21,977.591,1587.777,1484.792
132,1.31,01:28:38:22,977.614,1587.648,1484.726
133,1.32,01:28:38:22,977.657,1587.489,1484.6270000000004
134,1.33,01:28:38:22,977.704,1587.319,1484.527
135,1.34,01:28:38:22,977.709,1587.169,1484.429
136,1.35,01:28:38:23,977.716,1587.026,1484.359
137,1.36,01:28:38:23,977.739,1586.874,1484.2879999999998
138,1.37,01:28:38:23,977.761,1586.73,1484.191
139,1.38,01:28:38:23,977.794,1586.56,1484.082
140,1.39,01:28:38:24,977.811,1586.546,1484.06
141,1.4,01:28:38:24,977.843,1586.475,1484.0
142,1.41,01:28:38:24,977.865,1586.412,1483.918
143,1.42,01:28:38:24,977.903,1586.3729999999996,1483.8770000000004
144,1.43,01:28:39:00,977.938,1586.362,1483.832
145,1.44,01:28:39:00,977.967,1586.354,1483.811
146,1.45,01:28:39:00,978.005,1586.354,1483.766
147,1.46,01:28:39:00,978.006,1586.32,1483.754
148,1.47,01:28:39:01,978.035,1586.285,1483.7320000000002
149,1.48,01:28:39:01,978.035,1586.244,1483.706
150,1.49,01:28:39:01,978.071,1586.098,1483.651
151,1.5,01:28:39:01,978.035,1586.14,1483.729
152,1.51,01:28:39:02,978.088,1586.029,1483.679
153,1.52,01:28:39:02,978.069,1586.014,1483.717
154,1.53,01:28:39:02,978.073,1586.011,1483.746
155,1.54,01:28:39:02,978.083,1585.991,1483.805
156,1.55,01:28:39:03,978.084,1585.9620000000002,1483.825
157,1.56,01:28:39:03,978.088,1585.979,1483.908
158,1.57,01:28:39:03,978.106,1585.816,1483.881
159,1.58,01:28:39:03,978.107,1585.698,1483.891
160,1.59,01:28:39:04,978.09,1585.588,1483.89
161,1.6,01:28:39:04,978.069,1585.46,1483.906
162,1.61,01:28:39:04,978.049,1585.335,1483.924
163,1.62,01:28:39:04,978.047,1585.2089999999996,1483.941
164,1.63,01:28:39:05,978.039,1585.094,1483.929
165,1.64,01:28:39:05,978.051,1584.942,1483.911
166,1.65,01:28:39:05,978.066,1584.805,1483.8729999999996
167,1.66,01:28:39:05,978.094,1584.685,1483.7979999999998
168,1.67,01:28:39:06,978.109,1584.523,1483.724
169,1.68,01:28:39:06,978.122,1584.438,1483.6660000000004
170,1.69,01:28:39:06,978.157,1584.201,1483.494
171,1.7,01:28:39:06,978.181,1584.057,1483.3870000000004
172,1.71,01:28:39:07,978.191,1583.927,1483.311
173,1.72,01:28:39:07,978.218,1583.777,1483.229
174,1.73,01:28:39:07,978.255,1583.648,1483.179
175,1.74,01:28:39:07,978.284,1583.524,1483.131
176,1.75,01:28:39:08,978.295,1583.399,1483.1129999999996
177,1.76,01:28:39:08,978.315,1583.2879999999998,1483.116
178,1.77,01:28:39:08,978.332,1583.183,1483.142
179,1.78,01:28:39:08,978.339,1583.0739999999996,1483.191
180,1.79,01:28:39:09,978.35,1582.97,1483.243
181,1.8,01:28:39:09,978.37,1582.864,1483.305
182,1.81,01:28:39:09,978.405,1582.74,1483.348
183,1.82,01:28:39:09,978.44,1582.638,1483.4129999999998
184,1.83,01:28:39:10,978.459,1582.54,1483.495
185,1.84,01:28:39:10,978.456,1582.447,1483.582
186,1.85,01:28:39:10,978.473,1582.3670000000004,1483.656
187,1.86,01:28:39:10,978.466,1582.2879999999998,1483.703
188,1.87,01:28:39:11,978.489,1582.2379999999996,1483.693
189,1.88,01:28:39:11,978.543,1582.22,1483.661
190,1.89,01:28:39:11,978.62,1582.196,1483.5770000000002
191,1.9,01:28:39:11,978.694,1582.1760000000004,1483.447
192,1.91,01:28:39:12,978.809,1582.1529999999998,1483.2879999999998
193,1.92,01:28:39:12,978.925,1582.1329999999996,1483.108
194,1.93,01:28:39:12,979.045,1582.109,1482.892
195,1.94,01:28:39:12,979.162,1582.072,1482.683
196,1.95,01:28:39:13,979.259,1581.9979999999996,1482.463
197,1.96,01:28:39:13,979.37,1581.898,1482.206
198,1.97,01:28:39:13,979.474,1581.799,1481.912
199,1.98,01:28:39:13,979.587,1581.659,1481.606
200,1.99,01:28:39:14,979.727,1581.4879999999996,1481.251
201,2.0,01:28:39:14,979.89,1581.249,1480.8339999999996
202,2.01,01:28:39:14,980.07,1580.964,1480.312
203,2.02,01:28:39:14,980.282,1580.604,1479.697
204,2.03,01:28:39:15,980.455,1580.35,1478.865
205,2.04,01:28:39:15,980.664,1579.832,1478.126
206,2.05,01:28:39:15,980.918,1579.203,1477.354
207,2.06,01:28:39:15,981.234,1578.322,1476.312
208,2.07,01:28:39:16,981.549,1577.491,1475.0179999999998
209,2.08,01:28:39:16,982.075,1576.366,1473.6660000000004
210,2.09,01:28:39:16,982.494,1575.122,1471.614
211,2.1,01:28:39:16,982.93,1573.665,1469.187
212,2.11,01:28:39:17,983.288,1571.979,1465.954
213,2.12,01:28:39:17,983.579,1569.9820000000002,1462.035
214,2.13,01:28:39:17,983.842,1567.726,1457.083
215,2.14,01:28:39:17,984.009,1565.223,1451.118
216,2.15,01:28:39:18,984.295,1562.41,1444.1370000000004
217,2.16,01:28:39:18,984.755,1559.366,1436.2620000000004
218,2.17,01:28:39:18,985.111,1555.993,1427.169
219,2.18,01:28:39:18,985.18,1552.332,1417.105
220,2.19,01:28:39:19,985.183,1548.3670000000004,1405.8729999999996
221,2.2,01:28:39:19,984.989,1544.044,1393.586
222,2.21,01:28:39:19,984.558,1539.399,1380.193
223,2.22,01:28:39:19,983.867,1534.546,1365.793
224,2.23,01:28:39:20,982.82,1529.059,1350.198
225,2.24,01:28:39:20,981.329,1523.694,1333.6470000000004
226,2.25,01:28:39:20,979.189,1518.303,1316.254
227,2.26,01:28:39:20,976.413,1512.864,1297.83
228,2.27,01:28:39:21,972.82,1507.5410000000004,1278.72
229,2.28,01:28:39:21,968.779,1501.9879999999996,1258.765
230,2.29,01:28:39:21,963.601,1496.514,1237.965
231,2.3,01:28:39:21,957.898,1490.9129999999998,1216.752
232,2.31,01:28:39:22,951.35,1485.2420000000004,1195.25
233,2.32,01:28:39:22,943.545,1479.489,1173.067
234,2.33,01:28:39:22,934.437,1473.375,1150.603
235,2.34,01:28:39:22,924.243,1467.36,1128.107
236,2.35,01:28:39:23,913.143,1461.34,1105.718
237,2.36,01:28:39:23,901.131,1455.391,1083.57
238,2.37,01:28:39:23,888.035,1449.787,1061.754
239,2.38,01:28:39:23,873.85,1444.438,1040.364
240,2.39,01:28:39:24,858.426,1438.845,1019.255
241,2.4,01:28:39:24,842.765,1434.896,999.538
242,2.41,01:28:39:24,826.097,1431.042,980.432
243,2.42,01:28:39:24,808.83,1427.658,962.132
244,2.43,01:28:40:00,791.072,1424.687,944.816
245,2.44,01:28:40:00,772.868,1422.104,928.559
246,2.45,01:28:40:00,754.3330000000002,1419.868,913.413
247,2.46,01:28:40:00,735.6,1417.973,899.3639999999998
248,2.47,01:28:40:01,716.8439999999998,1416.473,886.448
249,2.48,01:28:40:01,698.0310000000002,1415.365,874.4889999999998
250,2.49,01:28:40:01,679.7230000000002,1414.409,863.8910000000002
251,2.5,01:28:40:01,661.815,1413.806,854.372
252,2.51,01:28:40:02,643.177,1413.7879999999998,845.446
253,2.52,01:28:40:02,625.844,1413.942,837.778
254,2.53,01:28:40:02,609.136,1414.6570000000004,831.232
255,2.54,01:28:40:02,593.203,1415.456,825.59
256,2.55,01:28:40:03,578.094,1416.4920000000004,820.822
257,2.56,01:28:40:03,563.9630000000002,1417.74,816.872
258,2.57,01:28:40:03,550.7080000000002,1419.189,813.383
259,2.58,01:28:40:03,538.512,1420.77,810.498
260,2.59,01:28:40:04,527.256,1422.624,807.966
261,2.6,01:28:40:04,517.281,1424.336,805.7460000000002
262,2.61,01:28:40:04,507.766,1426.544,803.679
263,2.62,01:28:40:04,499.215,1428.5970000000002,802.168
264,2.63,01:28:40:05,491.396,1430.642,801.06
265,2.64,01:28:40:05,484.199,1432.507,800.2360000000001
266,2.65,01:28:40:05,477.435,1434.287,799.697
267,2.66,01:28:40:05,471.047,1435.88,799.357
268,2.67,01:28:40:06,465.029,1437.3,799.2639999999999
269,2.68,01:28:40:06,459.495,1438.455,799.4069999999998
270,2.69,01:28:40:06,455.176,1439.04,800.039
271,2.7,01:28:40:06,453.085,1438.6270000000004,800.883
272,2.71,01:28:40:07,452.579,1438.081,801.675
273,2.72,01:28:40:07,453.089,1437.573,801.93
274,2.73,01:28:40:07,454.216,1437.027,801.862
275,2.74,01:28:40:07,455.972,1436.2320000000002,801.575
276,2.75,01:28:40:08,458.254,1435.526,801.15
277,2.76,01:28:40:08,460.752,1435.207,800.515
278,2.77,01:28:40:08,463.544,1434.746,799.7660000000002
279,2.78,01:28:40:08,466.251,1434.186,799.2189999999998
280,2.79,01:28:40:09,468.815,1433.535,798.72
281,2.8,01:28:40:09,471.108,1432.803,798.24
282,2.81,01:28:40:09,473.17800000000005,1431.98,797.85
283,2.82,01:28:40:09,475.055,1431.1270000000004,797.558
284,2.83,01:28:40:10,476.785,1430.241,797.2710000000002
285,2.84,01:28:40:10,478.43,1429.3270000000002,797.1010000000001
286,2.85,01:28:40:10,479.98,1428.428,796.954
287,2.86,01:28:40:10,481.612,1427.555,796.8639999999998
288,2.87,01:28:40:11,483.105,1426.7879999999998,796.815
289,2.88,01:28:40:11,484.705,1426.0839999999996,796.84
290,2.89,01:28:40:11,486.168,1425.46,796.9019999999998
291,2.9,01:28:40:11,487.664,1424.912,797.078
292,2.91,01:28:40:12,489.154,1424.404,797.25
293,2.92,01:28:40:12,490.557,1423.95,797.455
294,2.93,01:28:40:12,491.977,1423.543,797.745
295,2.94,01:28:40:12,493.199,1423.178,798.039
296,2.95,01:28:40:13,494.47,1422.806,798.435
297,2.96,01:28:40:13,495.617,1422.511,798.8589999999998
298,2.97,01:28:40:13,496.657,1422.267,799.342
299,2.98,01:28:40:13,497.547,1422.0770000000002,799.8919999999998
300,2.99,01:28:40:14,498.334,1421.974,800.575
301,3.0,01:28:40:14,498.955,1421.905,801.289
302,3.01,01:28:40:14,499.522,1421.273,802.199
303,3.02,01:28:40:14,499.901,1421.3429999999996,802.972
304,3.03,01:28:40:15,500.087,1421.507,803.826
305,3.04,01:28:40:15,500.184,1421.73,804.7280000000002
306,3.05,01:28:40:15,500.209,1422.053,805.659
307,3.06,01:28:40:15,500.119,1422.513,806.551
308,3.07,01:28:40:16,500.006,1422.746,807.6089999999998
309,3.08,01:28:40:16,499.85,1423.323,808.6010000000001
310,3.09,01:28:40:16,499.622,1424.1129999999996,809.393
311,3.1,01:28:40:16,499.406,1424.976,810.206
312,3.11,01:28:40:17,498.969,1426.891,810.635
313,3.12,01:28:40:17,498.667,1427.945,811.38
314,3.13,01:28:40:17,498.323,1429.135,811.933
315,3.14,01:28:40:17,498.083,1430.4129999999998,812.457
316,3.15,01:28:40:18,497.791,1431.846,812.95
317,3.16,01:28:40:18,497.588,1433.3829999999996,813.3539999999998
318,3.17,01:28:40:18,497.361,1435.013,813.7669999999998
319,3.18,01:28:40:18,497.074,1436.769,814.056
320,3.19,01:28:40:19,496.848,1438.645,814.29
321,3.2,01:28:40:19,496.646,1440.6070000000002,814.513
322,3.21,01:28:40:19,496.394,1442.219,814.9110000000002
323,3.22,01:28:40:19,496.13,1444.3270000000002,815.16
324,3.23,01:28:40:20,495.779,1446.57,815.305
325,3.24,01:28:40:20,495.5630000000001,1449.2720000000004,815.5219999999998
326,3.25,01:28:40:20,495.334,1451.642,815.68
327,3.26,01:28:40:20,495.108,1454.12,815.82
328,3.27,01:28:40:21,494.966,1456.696,816.005
329,3.28,01:28:40:21,494.843,1459.362,816.202
330,3.29,01:28:40:21,494.853,1462.0970000000002,816.382
331,3.3,01:28:40:21,494.845,1465.0079999999996,816.665
332,3.31,01:28:40:22,494.948,1468.011,816.8430000000002
333,3.32,01:28:40:22,495.101,1471.122,817.0260000000002
334,3.33,01:28:40:22,495.284,1474.305,817.283
335,3.34,01:28:40:22,495.622,1477.608,817.6110000000001
336,3.35,01:28:40:23,495.968,1480.997,818.003
337,3.36,01:28:40:23,496.325,1484.5,818.4
338,3.37,01:28:40:23,496.716,1487.997,818.834
339,3.38,01:28:40:23,497.119,1491.608,819.3439999999998
340,3.39,01:28:40:24,497.584,1495.197,819.9780000000002
341,3.4,01:28:40:24,498.004,1498.888,820.65
342,3.41,01:28:40:24,498.466,1502.655,821.2860000000002
343,3.42,01:28:40:24,498.996,1506.379,822.076
344,3.43,01:28:41:00,499.502,1510.225,822.828
345,3.44,01:28:41:00,499.987,1514.206,823.659
346,3.45,01:28:41:00,500.581,1518.16,824.7310000000001
347,3.46,01:28:41:00,501.098,1522.26,825.6360000000002
348,3.47,01:28:41:01,501.634,1526.406,826.595
349,3.48,01:28:41:01,502.167,1530.6429999999998,827.563
350,3.49,01:28:41:01,502.234,1533.784,827.8889999999999
351,3.5,01:28:41:01,502.892,1539.365,829.413
352,3.51,01:28:41:02,503.671,1543.4160000000004,830.643
353,3.52,01:28:41:02,504.042,1547.631,831.659
354,3.53,01:28:41:02,504.381,1551.882,832.7180000000002
355,3.54,01:28:41:02,504.699,1556.11,833.809
356,3.55,01:28:41:03,504.901,1560.521,835.044
357,3.56,01:28:41:03,505.023,1564.635,836.096
358,3.57,01:28:41:03,505.096,1568.723,837.253
359,3.58,01:28:41:03,505.127,1572.7120000000002,838.2239999999998
360,3.59,01:28:41:04,505.032,1576.644,839.211
361,3.6,01:28:41:04,504.855,1580.463,840.182
362,3.61,01:28:41:04,504.614,1584.185,841.005
363,3.62,01:28:41:04,504.26,1587.754,841.8710000000002
364,3.63,01:28:41:05,503.849,1591.219,842.653
365,3.64,01:28:41:05,503.375,1594.49,843.387
366,3.65,01:28:41:05,502.757,1597.582,844.1360000000002
367,3.66,01:28:41:05,502.186,1600.523,844.8910000000002
368,3.67,01:28:41:06,501.476,1603.2320000000002,845.6010000000001
369,3.68,01:28:41:06,500.81,1605.7910000000004,846.38
370,3.69,01:28:41:06,500.225,1608.155,847.205
371,3.7,01:28:41:06,499.555,1610.415,847.8889999999999
372,3.71,01:28:41:07,499.004,1612.535,848.578
373,3.72,01:28:41:07,498.632,1614.57,849.4119999999998
374,3.73,01:28:41:07,498.26,1616.451,849.998
375,3.74,01:28:41:07,497.946,1618.253,850.602
376,3.75,01:28:41:08,497.809,1619.905,851.201
377,3.76,01:28:41:08,497.735,1621.396,851.84
378,3.77,01:28:41:08,497.693,1622.7720000000004,852.37
379,3.78,01:28:41:08,497.716,1623.953,852.791
380,3.79,01:28:41:09,497.843,1624.9820000000002,853.2280000000002
381,3.8,01:28:41:09,497.961,1625.882,853.618
382,3.81,01:28:41:09,498.098,1626.641,853.9
383,3.82,01:28:41:09,498.282,1627.293,854.122
384,3.83,01:28:41:10,498.476,1627.8429999999996,854.2439999999998
385,3.84,01:28:41:10,499.0630000000001,1628.111,854.5980000000002
386,3.85,01:28:41:10,499.36800000000005,1628.575,854.57
387,3.86,01:28:41:10,499.715,1628.9160000000004,854.405
388,3.87,01:28:41:11,500.068,1629.1170000000004,854.1360000000002
389,3.88,01:28:41:11,500.421,1629.2679999999998,853.811
390,3.89,01:28:41:11,500.817,1629.28,853.482
391,3.9,01:28:41:11,500.907,1629.328,852.7389999999998
392,3.91,01:28:41:12,501.271,1629.102,852.296
393,3.92,01:28:41:12,501.607,1628.7679999999998,851.7869999999998
394,3.93,01:28:41:12,501.885,1628.2979999999998,851.2639999999999
395,3.94,01:28:41:12,502.166,1627.7,850.7389999999998
396,3.95,01:28:41:13,502.42,1626.984,850.2180000000002
397,3.96,01:28:41:13,502.674,1626.124,849.706
398,3.97,01:28:41:13,502.981,1625.1760000000004,849.2760000000002
399,3.98,01:28:41:13,503.258,1624.115,848.807
400,3.99,01:28:41:14,503.634,1622.969,848.332
401,4.0,01:28:41:14,504.001,1621.7879999999998,847.86
402,4.01,01:28:41:14,504.427,1620.582,847.5060000000002
403,4.02,01:28:41:14,504.858,1619.321,847.2460000000002
404,4.03,01:28:41:15,505.446,1618.068,847.0939999999998
405,4.04,01:28:41:15,506.072,1616.858,846.971
406,4.05,01:28:41:15,506.709,1615.668,846.9689999999998
407,4.06,01:28:41:15,507.367,1614.552,846.9960000000002
408,4.07,01:28:41:16,508.116,1613.463,847.1439999999999
409,4.08,01:28:41:16,508.917,1612.4879999999996,847.398
410,4.09,01:28:41:16,509.654,1611.589,847.706
411,4.1,01:28:41:16,510.387,1610.767,848.085
412,4.11,01:28:41:17,511.191,1610.05,848.571
413,4.12,01:28:41:17,511.901,1609.516,849.074
414,4.13,01:28:41:17,512.686,1609.073,849.77
415,4.14,01:28:41:17,513.379,1608.764,850.4010000000002
416,4.15,01:28:41:18,514.111,1608.612,851.068
417,4.16,01:28:41:18,514.784,1608.625,851.6469999999998
418,4.17,01:28:41:18,515.456,1608.84,852.1669999999998
419,4.18,01:28:41:18,516.187,1609.261,852.738
420,4.19,01:28:41:19,516.913,1609.839,853.2539999999998
421,4.2,01:28:41:19,517.601,1610.569,853.671
422,4.21,01:28:41:19,518.2669999999998,1611.483,854.033
423,4.22,01:28:41:19,518.8580000000002,1612.503,854.3489999999998
424,4.23,01:28:41:20,519.435,1613.6329999999996,854.529
425,4.24,01:28:41:20,519.923,1614.882,854.625
426,4.25,01:28:41:20,520.36,1616.234,854.6110000000001
427,4.26,01:28:41:20,520.806,1617.682,854.525
428,4.27,01:28:41:21,521.156,1619.1760000000004,854.405
429,4.28,01:28:41:21,521.45,1620.706,854.179
430,4.29,01:28:41:21,521.7230000000002,1622.229,853.936
431,4.3,01:28:41:21,521.905,1623.734,853.5939999999998
432,4.31,01:28:41:22,522.11,1625.269,853.2610000000002
433,4.32,01:28:41:22,522.297,1626.701,852.852
434,4.33,01:28:41:22,522.4780000000002,1628.16,852.3919999999998
435,4.34,01:28:41:22,522.66,1629.561,851.935
436,4.35,01:28:41:23,522.869,1630.918,851.46
437,4.36,01:28:41:23,523.057,1632.208,850.9910000000001
438,4.37,01:28:41:23,523.328,1633.45,850.46
439,4.38,01:28:41:23,523.48,1634.687,849.623
440,4.39,01:28:41:24,523.985,1635.729,849.305
441,4.4,01:28:41:24,524.457,1636.713,848.95
442,4.41,01:28:41:24,525.058,1637.749,848.5419999999998
443,4.42,01:28:41:24,525.661,1638.46,848.067
444,4.43,01:28:42:00,526.261,1639.275,847.643
445,4.44,01:28:42:00,526.974,1640.082,847.24
446,4.45,01:28:42:00,527.754,1640.771,846.8919999999998
447,4.46,01:28:42:00,528.564,1641.38,846.582
448,4.47,01:28:42:01,529.435,1641.981,846.3480000000002
449,4.48,01:28:42:01,530.314,1642.51,846.166
450,4.49,01:28:42:01,531.2280000000002,1642.958,846.061
451,4.5,01:28:42:01,532.28,1643.3470000000002,846.035
452,4.51,01:28:42:02,533.8009999999998,1643.683,846.164
453,4.52,01:28:42:02,535.812,1643.6070000000002,846.73
454,4.53,01:28:42:02,535.475,1644.213,846.318
455,4.54,01:28:42:02,536.563,1644.503,846.5160000000002
456,4.55,01:28:42:03,537.6669999999998,1644.757,846.7919999999998
457,4.56,01:28:42:03,538.84,1645.025,847.174
458,4.57,01:28:42:03,540.7230000000002,1645.2679999999998,847.831
459,4.58,01:28:42:03,541.502,1645.733,848.212
460,4.59,01:28:42:04,542.534,1646.175,848.61
461,4.6,01:28:42:04,543.505,1646.6370000000004,848.9960000000002
462,4.61,01:28:42:04,544.515,1647.126,849.405
463,4.62,01:28:42:04,545.443,1647.689,849.804
464,4.63,01:28:42:05,546.356,1648.269,850.2510000000002
465,4.64,01:28:42:05,547.2040000000002,1648.964,850.6519999999998
466,4.65,01:28:42:05,547.969,1649.713,851.067
467,4.66,01:28:42:05,548.707,1650.542,851.46
468,4.67,01:28:42:06,549.347,1651.41,851.795
469,4.68,01:28:42:06,549.9830000000002,1652.394,852.133
470,4.69,01:28:42:06,550.533,1653.5279999999998,852.429
471,4.7,01:28:42:06,551.048,1654.726,852.682
