Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
115,1.14,01:34:12.00:03,791.6260000000001,1329.1070000000002,-51.043
116,1.15,01:34:12.01:00,791.5953,1329.0962,-51.049
117,1.16,01:34:12.01:01,791.623,1329.085,-51.0458
118,1.17,01:34:12.01:02,791.6575,1329.0428,-51.0387
119,1.18,01:34:12.01:03,791.6588,1328.9885,-51.05
120,1.19,01:34:12.02:00,791.6795,1328.9470000000001,-51.0608
121,1.2,01:34:12.02:01,791.7065,1328.8948,-51.0732
122,1.21,01:34:12.02:02,791.737,1328.8715,-51.0692
123,1.22,01:34:12.02:03,791.7765,1328.8475,-51.0563
124,1.23,01:34:12.03:00,791.7988,1328.8392,-51.062
125,1.24,01:34:12.03:01,791.8682,1328.8472,-51.0385
126,1.25,01:34:12.03:02,791.9458,1328.8368,-51.025
127,1.26,01:34:12.03:03,792.0160000000001,1328.8329999999999,-51.0222
128,1.27,01:34:12.04:00,792.102,1328.8302,-51.0077
129,1.28,01:34:12.04:01,792.1923,1328.8445,-50.9882
130,1.29,01:34:12.04:02,792.2195,1328.8597,-50.9798
131,1.3,01:34:12.04:03,792.2575,1328.8983,-50.9533
132,1.31,01:34:12.05:00,792.302,1328.935,-50.9287
133,1.32,01:34:12.05:01,792.3282,1328.9637,-50.9127
134,1.33,01:34:12.05:02,792.3655,1328.989,-50.8912
135,1.34,01:34:12.05:03,792.3842,1329.0172,-50.8843
136,1.35,01:34:12.06:00,792.3998,1329.0722,-50.8725
137,1.36,01:34:12.06:01,792.4432,1329.14,-50.8358
138,1.37,01:34:12.06:02,792.4912,1329.24,-50.7873
139,1.38,01:34:12.06:03,792.5418,1329.358,-50.7253
140,1.39,01:34:12.07:00,792.568,1329.4718,-50.6787
141,1.4,01:34:12.07:01,792.5662,1329.5732,-50.6305
142,1.41,01:34:12.07:02,792.5428,1329.6658,-50.5963
143,1.42,01:34:12.07:03,792.4865,1329.74,-50.586000000000006
144,1.43,01:34:12.08:00,792.4482,1329.8197,-50.5623
145,1.44,01:34:12.08:01,792.4198,1329.882,-50.5548
146,1.45,01:34:12.08:02,792.385,1329.9360000000001,-50.5275
147,1.46,01:34:12.08:03,792.363,1329.9775,-50.50899999999999
148,1.47,01:34:12.09:00,792.2998,1330.0182,-50.5038
149,1.48,01:34:12.09:01,792.2697,1330.055,-50.501999999999995
150,1.49,01:34:12.09:02,792.212,1330.0915,-50.4973
151,1.5,01:34:12.09:03,792.137,1330.1272,-50.5017
152,1.51,01:34:12.10:00,792.1098,1330.1795,-50.4673
153,1.52,01:34:12.10:01,792.0285,1330.213,-50.448
154,1.53,01:34:12.10:02,791.9668,1330.2462,-50.434
155,1.54,01:34:12.10:03,791.8982,1330.2795,-50.4248
156,1.55,01:34:12.11:00,791.8363,1330.2985,-50.4057
157,1.56,01:34:12.11:01,791.7732,1330.2905,-50.3958
158,1.57,01:34:12.11:02,791.683,1330.2617,-50.3945
159,1.58,01:34:12.11:03,791.6362,1330.2055,-50.401
160,1.59,01:34:12.12:00,791.5985,1330.1202,-50.4315
161,1.6,01:34:12.12:01,791.5563,1330.0212,-50.4715
162,1.61,01:34:12.12:02,791.5238,1329.9525,-50.4982
163,1.62,01:34:12.12:03,791.471,1329.924,-50.508
164,1.63,01:34:12.13:00,791.3478,1329.9208,-50.5163
165,1.64,01:34:12.13:01,791.2435,1329.9572,-50.5177
166,1.65,01:34:12.13:02,791.1597,1329.9762,-50.4973
167,1.66,01:34:12.13:03,791.133,1329.9588,-50.49
168,1.67,01:34:12.14:00,791.1323,1329.9232,-50.4887
169,1.68,01:34:12.14:01,791.1487,1329.8592,-50.4868
170,1.69,01:34:12.14:02,791.1848,1329.7655,-50.5002
171,1.7,01:34:12.14:03,791.1928,1329.68,-50.5115
172,1.71,01:34:12.15:00,791.2,1329.5925,-50.5593
173,1.72,01:34:12.15:01,791.2257,1329.5278,-50.5687
174,1.73,01:34:12.15:02,791.2742,1329.474,-50.5698
175,1.74,01:34:12.15:03,791.3188,1329.4379999999999,-50.5685
176,1.75,01:34:12.16:00,791.4062,1329.4023,-50.5517
177,1.76,01:34:12.16:01,791.4943,1329.3548,-50.5342
178,1.77,01:34:12.16:02,791.553,1329.2602,-50.558
179,1.78,01:34:12.17:00,791.6408,1329.1358,-50.571999999999996
180,1.79,01:34:12.17:01,791.7178,1328.9660000000001,-50.6128
181,1.8,01:34:12.17:02,791.78,1328.7875,-50.635
182,1.81,01:34:12.17:03,791.8165,1328.5797,-50.667
183,1.82,01:34:12.18:00,791.811,1328.3362,-50.718999999999994
184,1.83,01:34:12.18:01,791.8422,1328.0412,-50.7772
185,1.84,01:34:12.18:02,791.86,1327.6415,-50.875
186,1.85,01:34:12.18:03,791.8095,1327.2125,-50.9715
187,1.86,01:34:12.19:00,791.7389999999999,1326.7379999999998,-51.107
188,1.87,01:34:12.19:01,791.6088,1326.1618,-51.266000000000005
189,1.88,01:34:12.19:02,791.5168,1325.3387,-51.4325
190,1.89,01:34:12.19:03,791.1389999999999,1324.4485,-51.6875
191,1.9,01:34:12.20:00,790.8042,1323.299,-51.996
192,1.91,01:34:12.20:01,790.2775,1321.8748,-52.416000000000004
193,1.92,01:34:12.20:02,789.7032,1320.2378,-52.821000000000005
194,1.93,01:34:12.20:03,788.98,1318.25,-53.2975
195,1.94,01:34:12.21:00,788.2339999999999,1315.8292,-53.848
196,1.95,01:34:12.21:01,787.0928,1312.9772,-54.494
197,1.96,01:34:12.21:02,783.262,1309.5692,-56.0813
198,1.97,01:34:12.21:03,781.669,1305.895,-56.8502
199,1.98,01:34:12.22:00,780.1605,1301.767,-57.726000000000006
200,1.99,01:34:12.22:01,778.0788,1297.4372,-58.4265
201,2.0,01:34:12.22:02,776.5989999999999,1292.572,-59.3885
202,2.01,01:34:12.22:03,775.2260000000001,1287.2868,-60.3645
203,2.02,01:34:12.23:00,773.8710000000001,1281.6728,-61.398
204,2.03,01:34:12.23:01,772.659,1275.829,-62.3777
205,2.04,01:34:12.23:02,771.4552,1269.612,-63.3888
206,2.05,01:34:12.23:03,770.2432,1263.1132,-64.43
207,2.06,01:34:12.24:00,768.9722,1256.3418,-65.509
208,2.07,01:34:12.24:01,767.6478,1249.3677,-66.5718
209,2.08,01:34:12.24:02,766.7783,1242.282,-67.31
210,2.09,01:34:12.24:03,765.545,1235.0588,-68.233
211,2.1,01:34:12.24:04,763.9385,1227.826,-69.406
212,2.11,01:34:13.00:00,762.7202,1220.3403,-70.2568
213,2.12,01:34:13.00:01,761.3852,1212.7908,-71.0248
214,2.13,01:34:13.00:02,760.0595,1205.029,-71.7342
215,2.14,01:34:13.00:03,758.7230000000001,1197.2352,-72.4455
216,2.15,01:34:13.01:00,757.3905,1189.3575,-73.1105
217,2.16,01:34:13.01:01,756.1315,1181.441,-73.7465
218,2.17,01:34:13.01:02,754.9582,1173.515,-74.2455
219,2.18,01:34:13.01:03,754.3653,1165.5615,-74.555
220,2.19,01:34:13.02:00,753.2588,1157.6052,-74.87100000000001
221,2.2,01:34:13.02:01,752.053,1149.5158,-75.1412
222,2.21,01:34:13.02:02,750.7515,1141.4432,-75.344
223,2.22,01:34:13.02:03,749.3118,1133.2753,-75.494
224,2.23,01:34:13.03:00,747.8865,1125.0472,-75.6043
225,2.24,01:34:13.03:01,746.337,1116.9057,-75.541
226,2.25,01:34:13.03:02,744.9689999999999,1108.7112,-75.495
227,2.26,01:34:13.03:03,743.6948,1100.4995,-75.3587
228,2.27,01:34:13.04:00,742.3952,1092.2708,-75.0965
229,2.28,01:34:13.04:01,741.1533,1083.846,-74.8183
230,2.29,01:34:13.04:02,739.675,1075.3875,-74.2543
231,2.3,01:34:13.04:03,738.0405,1066.8352,-73.6302
232,2.31,01:34:13.05:00,736.3538,1058.1858,-72.9907
233,2.32,01:34:13.05:01,734.7045,1049.5315,-72.2772
234,2.33,01:34:13.05:02,733.179,1041.2285,-71.5772
235,2.34,01:34:13.05:03,731.7785,1032.4102,-70.548
236,2.35,01:34:13.06:00,730.4575,1023.9632,-69.525
237,2.36,01:34:13.06:01,729.0805,1015.7192,-68.3438
238,2.37,01:34:13.06:02,727.7452,1007.4208,-67.0795
239,2.38,01:34:13.06:03,726.3317,999.3835,-65.587
240,2.39,01:34:13.07:00,725.148,991.5632,-64.3733
241,2.4,01:34:13.07:01,723.9995,983.4645,-62.8503
242,2.41,01:34:13.07:02,722.8867,975.4118,-61.275
243,2.42,01:34:13.07:03,722.0360000000001,967.4132,-59.6125
244,2.43,01:34:13.08:00,721.2812,959.6302,-57.8692
245,2.44,01:34:13.08:01,720.685,952.0005,-56.0115
246,2.45,01:34:13.08:02,720.1662,944.5712,-54.0938
247,2.46,01:34:13.08:03,719.6535,937.1758,-52.11600000000001
248,2.47,01:34:13.09:00,719.1397,929.9178,-50.076
249,2.48,01:34:13.09:01,718.6855,922.8052,-47.9742
250,2.49,01:34:13.09:02,718.25,915.8935,-45.8185
251,2.5,01:34:13.09:03,717.7618,909.1108,-43.6
252,2.51,01:34:13.10:00,717.1125,902.1907,-41.3625
253,2.52,01:34:13.10:01,716.7113,895.6578,-38.8983
254,2.53,01:34:13.10:02,716.327,889.13,-36.3922
255,2.54,01:34:13.10:03,715.9388,882.6348,-33.795
256,2.55,01:34:13.11:00,715.5878,876.2288,-31.1347
257,2.56,01:34:13.11:01,715.372,869.8935,-28.4068
258,2.57,01:34:13.11:02,715.17,863.6078,-25.6218
259,2.58,01:34:13.11:03,715.0415,857.5055,-22.7748
260,2.59,01:34:13.12:00,714.8918,851.5360000000001,-19.8593
261,2.6,01:34:13.12:01,714.7668,845.7528,-16.8365
262,2.61,01:34:13.12:02,714.5447,840.1332,-13.7793
263,2.62,01:34:13.12:03,714.2977,834.6015,-10.6583
264,2.63,01:34:13.13:00,713.9715,829.1265,-7.5278
265,2.64,01:34:13.13:01,713.6228,823.7625,-4.3402
266,2.65,01:34:13.13:02,713.2015,818.492,-1.2412
267,2.66,01:34:13.13:03,712.7408,813.387,1.9175
268,2.67,01:34:13.14:00,712.2618,808.3765,5.0638
269,2.68,01:34:13.14:01,711.6768,803.4025,8.1875
270,2.69,01:34:13.14:02,711.0698,798.8825,11.6362
271,2.7,01:34:13.14:03,710.51,794.3480000000001,14.9125
272,2.71,01:34:13.15:00,709.8638,789.8948,18.225
273,2.72,01:34:13.15:01,709.1352,785.585,21.5315
274,2.73,01:34:13.15:02,708.456,781.3063,24.9467
275,2.74,01:34:13.15:03,707.7597,777.143,28.2558
276,2.75,01:34:13.16:00,707.1262,773.0422,31.5623
277,2.76,01:34:13.16:01,706.575,769.0297,34.8932
278,2.77,01:34:13.16:02,706.1185,765.1572,38.2828
279,2.78,01:34:13.16:03,705.6058,761.185,41.7388
280,2.79,01:34:13.17:00,705.1247,757.3658,45.236000000000004
281,2.8,01:34:13.17:01,704.6289999999999,753.6525,48.8267
282,2.81,01:34:13.17:02,704.117,750.0972,52.495
283,2.82,01:34:13.17:03,703.567,746.5483,56.1803
284,2.83,01:34:13.18:00,703.0235,743.0078,59.8738
285,2.84,01:34:13.18:01,702.5382,739.5508,63.6215
286,2.85,01:34:13.18:02,701.8812,736.0372,67.357
287,2.86,01:34:13.18:03,701.7408,732.8078,71.0832
288,2.87,01:34:13.19:00,701.6243,729.7267,74.7815
289,2.88,01:34:13.19:01,701.5892,726.7533,78.42699999999999
290,2.89,01:34:13.19:02,701.5315,723.9765,82.0232
291,2.9,01:34:13.19:03,701.4542,721.4178,85.5848
292,2.91,01:34:13.20:00,701.3273,718.972,89.1018
293,2.92,01:34:13.20:01,700.9548,716.7322,92.59100000000001
294,2.93,01:34:13.20:02,700.6842,714.4502,96.0695
295,2.94,01:34:13.20:03,700.424,712.2922,99.4882
296,2.95,01:34:13.21:00,700.2395,710.1708,102.8067
297,2.96,01:34:13.21:01,700.1278,708.1355,106.0588
298,2.97,01:34:13.21:02,700.1189999999999,706.1655,109.16
299,2.98,01:34:13.22:00,700.163,704.2383,112.2358
300,2.99,01:34:13.22:01,700.2933,702.4682,115.089
301,3.0,01:34:13.22:02,700.3935,700.8162,117.8182
302,3.01,01:34:13.22:03,700.4758,699.247,120.5022
303,3.02,01:34:13.23:00,700.5158,697.8123,123.0008
304,3.03,01:34:13.23:01,700.5582,696.4985,125.4112
305,3.04,01:34:13.23:02,700.5588,695.2962,127.7965
306,3.05,01:34:13.23:03,700.6072,694.1492,130.1368
307,3.06,01:34:13.24:00,700.6735,693.0415,132.442
308,3.07,01:34:13.24:01,700.8012,692.0112,134.7258
309,3.08,01:34:13.24:02,700.97,691.0007,136.9755
310,3.09,01:34:13.24:03,701.1145,690.0178,139.2158
311,3.1,01:34:14.00:00,701.2162,689.0455,141.4725
312,3.11,01:34:14.00:01,701.3739999999999,688.0905,143.6725
313,3.12,01:34:14.00:02,701.3803,687.0142,145.8325
314,3.13,01:34:14.00:03,701.5448,686.1175,147.9168
315,3.14,01:34:14.01:00,701.7225,685.2025,149.9325
316,3.15,01:34:14.01:01,701.8995,684.35,151.9217
317,3.16,01:34:14.01:02,702.087,683.4889999999999,153.8305
318,3.17,01:34:14.01:03,702.242,682.7302,155.77700000000002
319,3.18,01:34:14.02:00,702.2902,681.9492,157.555
320,3.19,01:34:14.02:01,702.398,681.2125,159.4098
321,3.2,01:34:14.02:02,702.4875,680.4632,161.2212
322,3.21,01:34:14.02:03,702.5555,679.8125,162.988
323,3.22,01:34:14.03:00,702.5068,679.163,164.748
324,3.23,01:34:14.03:01,702.421,678.587,166.4762
325,3.24,01:34:14.03:02,702.3923,678.013,168.1225
326,3.25,01:34:14.03:03,702.1905,677.5358,169.7062
327,3.26,01:34:14.03:04,702.0623,677.1355,171.2515
328,3.27,01:34:14.04:00,701.8832,676.7762,172.7565
329,3.28,01:34:14.04:01,701.7398,676.4632,174.2128
330,3.29,01:34:14.04:02,701.5945,676.1967,175.6205
331,3.3,01:34:14.04:03,701.3657,675.9905,177.0088
332,3.31,01:34:14.05:00,701.1415,675.9327,178.4002
333,3.32,01:34:14.05:01,700.7292,675.959,179.8805
334,3.33,01:34:14.05:02,700.4362,675.9685,181.29
335,3.34,01:34:14.05:03,700.1908,676.0252,182.7158
336,3.35,01:34:14.06:00,699.791,676.0867,184.0835
337,3.36,01:34:14.06:01,699.4145,676.3095,185.3545
338,3.37,01:34:14.06:02,698.8698,676.4642,186.637
339,3.38,01:34:14.06:03,698.2075,676.674,187.9072
340,3.39,01:34:14.07:00,697.4978,676.9605,189.1922
341,3.4,01:34:14.07:01,696.6605,677.3168,190.4698
342,3.41,01:34:14.07:02,695.705,677.7152,191.738
343,3.42,01:34:14.07:03,694.6665,678.1218,193.016
344,3.43,01:34:14.08:00,693.529,678.5905,194.3388
345,3.44,01:34:14.08:01,692.2805,679.082,195.646
346,3.45,01:34:14.08:02,691.0173,679.6232,196.9328
347,3.46,01:34:14.08:03,689.7858,680.1675,198.1425
348,3.47,01:34:14.09:00,688.5369999999999,680.658,199.3505
349,3.48,01:34:14.09:01,687.1805,681.1938,200.5967
350,3.49,01:34:14.09:02,686.4808,681.7878,201.5833
351,3.5,01:34:14.09:03,685.3845,682.1805,202.5955
352,3.51,01:34:14.10:00,684.2792,682.7015,203.5345
353,3.52,01:34:14.10:01,683.3288,683.166,204.403
354,3.53,01:34:14.10:02,682.3782,683.5975,205.206
355,3.54,01:34:14.10:03,681.454,684.0193,205.96099999999998
356,3.55,01:34:14.11:00,680.2645,684.5032,206.9233
357,3.56,01:34:14.11:01,679.8225,684.7815,207.2912
358,3.57,01:34:14.11:02,679.059,685.1045,207.8798
359,3.58,01:34:14.11:03,678.3662,685.367,208.368
360,3.59,01:34:14.12:00,677.7255,685.5845,208.7682
361,3.6,01:34:14.12:01,676.8263,685.6108,209.27200000000002
362,3.61,01:34:14.12:02,676.2919999999999,685.7602,209.5607
363,3.62,01:34:14.12:03,675.8027,685.8565,209.7988
364,3.63,01:34:14.13:00,675.4212,685.9103,209.9778
365,3.64,01:34:14.13:01,675.041,685.9427,210.1425
366,3.65,01:34:14.13:02,674.6912,685.944,210.273
367,3.66,01:34:14.13:03,674.3910000000001,685.9255,210.3432
368,3.67,01:34:14.14:00,674.132,685.86,210.3935
369,3.68,01:34:14.14:01,673.857,685.7817,210.4538
370,3.69,01:34:14.14:02,673.6215,685.695,210.5072
371,3.7,01:34:14.14:03,673.602,685.6628,210.5062
372,3.71,01:34:14.15:00,673.9432,685.6467,210.3968
373,3.72,01:34:14.15:01,673.7445,685.5335,210.4652
374,3.73,01:34:14.15:02,673.5648,685.4425,210.5145
375,3.74,01:34:14.15:03,673.3742,685.3538,210.5707
376,3.75,01:34:14.16:00,673.1842,685.2682,210.6412
377,3.76,01:34:14.16:01,672.7905,685.2325,210.7883
378,3.77,01:34:14.16:02,672.622,685.1855,210.9028
379,3.78,01:34:14.16:03,672.4748,685.1652,210.9958
380,3.79,01:34:14.17:00,672.3435,685.1595,211.10299999999998
381,3.8,01:34:14.17:01,672.2280000000001,685.1882,211.2442
382,3.81,01:34:14.17:02,672.1112,685.2002,211.3912
383,3.82,01:34:14.17:03,672.0015,685.2375,211.5722
384,3.83,01:34:14.18:00,671.9092,685.2753,211.75
385,3.84,01:34:14.18:01,671.8245,685.325,211.9275
386,3.85,01:34:14.18:02,671.7242,685.3802,212.1015
387,3.86,01:34:14.18:03,671.6478,685.4298,212.2802
388,3.87,01:34:14.19:00,671.5872,685.4902,212.4295
389,3.88,01:34:14.19:01,671.5205,685.5435,212.5825
390,3.89,01:34:14.19:02,671.4668,685.5853,212.7132
391,3.9,01:34:14.19:03,671.3657,685.6642,212.8548
392,3.91,01:34:14.20:00,671.3572,685.6782,212.9922
393,3.92,01:34:14.20:01,671.3710000000001,685.6895,213.093
394,3.93,01:34:14.20:02,671.4272,685.685,213.2007
395,3.94,01:34:14.20:03,671.4818,685.6610000000001,213.2915
396,3.95,01:34:14.21:00,671.5360000000001,685.6535,213.357
397,3.96,01:34:14.21:01,671.5958,685.6210000000001,213.4262
398,3.97,01:34:14.21:02,671.6425,685.5888,213.4768
399,3.98,01:34:14.21:03,671.672,685.5595,213.5285
400,3.99,01:34:14.22:00,671.7188,685.5363,213.5552
401,4.0,01:34:14.22:01,671.7272,685.512,213.5865
402,4.01,01:34:14.22:02,671.7635,685.4968,213.613
403,4.02,01:34:14.22:03,671.7885,685.4868,213.6362
404,4.03,01:34:14.23:00,671.8028,685.4942,213.6793
405,4.04,01:34:14.23:01,671.8142,685.5042,213.7362
406,4.05,01:34:14.23:02,671.8538,685.5212,213.7752
407,4.06,01:34:14.23:03,671.8668,685.5458,213.8528
408,4.07,01:34:14.24:00,671.9032,685.576,213.9258
409,4.08,01:34:14.24:01,671.9248,685.6038,214.0018
410,4.09,01:34:14.24:02,672.0072,685.7028,214.1005
411,4.1,01:34:14.24:03,672.0185,685.7639999999999,214.1955
412,4.11,01:34:15.00:00,672.0128,685.8185,214.2995
413,4.12,01:34:15.00:01,672.023,685.8939999999999,214.3965
414,4.13,01:34:15.00:02,672.0225,685.9812,214.4898
415,4.14,01:34:15.00:03,672.0155,686.0762,214.574
416,4.15,01:34:15.01:00,671.9952,686.1715,214.671
417,4.16,01:34:15.01:01,671.966,686.2822,214.77900000000002
418,4.17,01:34:15.01:02,671.9085,686.3793,214.8662
419,4.18,01:34:15.02:00,671.8425,686.4845,214.9462
420,4.19,01:34:15.02:01,671.758,686.5778,215.0332
421,4.2,01:34:15.02:02,671.6605,686.6637,215.102
422,4.21,01:34:15.02:03,671.541,686.7518,215.1772
423,4.22,01:34:15.03:00,671.4218,686.8308,215.2492
424,4.23,01:34:15.03:01,671.2975,686.9092,215.3068
425,4.24,01:34:15.03:02,671.1487,686.9943,215.3708
426,4.25,01:34:15.03:03,671.0208,687.0825,215.4215
427,4.26,01:34:15.04:00,670.8528,687.1808,215.4655
428,4.27,01:34:15.04:01,670.67,687.2855,215.6165
429,4.28,01:34:15.04:02,670.4832,687.3852,215.646
430,4.29,01:34:15.04:03,670.278,687.497,215.6625
431,4.3,01:34:15.05:00,670.0892,687.5880000000001,215.6642
432,4.31,01:34:15.05:01,669.8810000000001,687.68,215.641
