Frame,Time,SMPTE,bar_left_shoulder_x,bar_left_shoulder_y,bar_left_shoulder_z
55,0.54,01:34:11.11:00,816.1189999999999,1413.745,461.288
56,0.55,01:34:11.11:01,816.091,1413.747,461.315
57,0.56,01:34:11.11:02,816.061,1413.74,461.335
58,0.57,01:34:11.11:03,816.046,1413.717,461.371
59,0.58,01:34:11.12:00,816.034,1413.707,461.38
60,0.59,01:34:11.12:01,816.0310000000001,1413.692,461.414
61,0.6,01:34:11.12:02,816.02,1413.668,461.43199999999996
62,0.61,01:34:11.12:03,816.0239999999999,1413.646,461.45599999999996
63,0.62,01:34:11.13:00,816.0089999999999,1413.6170000000002,461.48400000000004
64,0.63,01:34:11.13:01,816.007,1413.602,461.49199999999996
65,0.64,01:34:11.13:02,816.0089999999999,1413.582,461.509
66,0.65,01:34:11.13:03,816.0189999999999,1413.567,461.529
67,0.66,01:34:11.14:00,816.0110000000001,1413.546,461.55300000000005
68,0.67,01:34:11.14:01,816.03,1413.52,461.559
69,0.68,01:34:11.14:02,816.0419999999999,1413.52,461.574
70,0.69,01:34:11.14:03,816.046,1413.5220000000002,461.597
71,0.7,01:34:11.14:04,816.044,1413.517,461.616
72,0.71,01:34:11.15:00,816.039,1413.519,461.62800000000004
73,0.72,01:34:11.15:01,816.0239999999999,1413.505,461.651
74,0.73,01:34:11.15:02,816.02,1413.504,461.658
75,0.74,01:34:11.15:03,815.982,1413.515,461.69300000000004
76,0.75,01:34:11.16:00,815.945,1413.51,461.713
77,0.76,01:34:11.16:01,815.9110000000001,1413.519,461.72900000000004
78,0.77,01:34:11.16:02,815.8760000000001,1413.5120000000002,461.74699999999996
79,0.78,01:34:11.16:03,815.832,1413.54,461.767
80,0.79,01:34:11.17:00,815.8,1413.5410000000002,461.791
81,0.8,01:34:11.17:01,815.7819999999999,1413.5629999999999,461.80199999999996
82,0.81,01:34:11.17:02,815.7489999999999,1413.5639999999999,461.82599999999996
83,0.82,01:34:11.18:00,815.7310000000001,1413.5839999999998,461.834
84,0.83,01:34:11.18:01,815.692,1413.592,461.835
85,0.84,01:34:11.18:02,815.696,1413.601,461.842
86,0.85,01:34:11.18:03,815.671,1413.602,461.841
87,0.86,01:34:11.18:04,815.671,1413.626,461.838
88,0.87,01:34:11.19:00,815.643,1413.619,461.86
89,0.88,01:34:11.19:01,815.6310000000001,1413.619,461.86199999999997
90,0.89,01:34:11.19:02,815.605,1413.6270000000002,461.87
91,0.9,01:34:11.19:03,815.587,1413.628,461.87199999999996
92,0.91,01:34:11.20:00,815.582,1413.64,461.87
93,0.92,01:34:11.20:01,815.568,1413.64,461.85699999999997
94,0.93,01:34:11.20:02,815.54,1413.639,461.86400000000003
95,0.94,01:34:11.20:03,815.508,1413.64,461.842
96,0.95,01:34:11.21:00,815.4789999999999,1413.6570000000002,461.856
97,0.96,01:34:11.21:01,815.453,1413.655,461.851
98,0.97,01:34:11.21:02,815.42,1413.665,461.855
99,0.98,01:34:11.21:03,815.4019999999999,1413.664,461.847
100,0.99,01:34:11.22:00,815.3610000000001,1413.6660000000002,461.84
101,1.0,01:34:11.22:01,815.318,1413.675,461.843
102,1.01,01:34:11.22:02,815.28,1413.685,461.843
103,1.02,01:34:11.22:03,815.2189999999999,1413.693,461.87300000000005
104,1.03,01:34:11.23:00,815.175,1413.713,461.889
105,1.04,01:34:11.23:01,815.113,1413.735,461.915
106,1.05,01:34:11.23:02,815.057,1413.74,461.94599999999997
107,1.06,01:34:11.23:03,814.9960000000001,1413.754,461.98
108,1.07,01:34:11.24:00,814.939,1413.763,462.01199999999994
109,1.08,01:34:11.24:01,814.8960000000001,1413.7720000000002,462.029
110,1.09,01:34:11.24:02,814.8510000000001,1413.781,462.06300000000005
111,1.1,01:34:11.24:03,814.81,1413.7720000000002,462.083
112,1.11,01:34:12.00:00,814.7760000000001,1413.771,462.101
113,1.12,01:34:12.00:01,814.732,1413.781,462.13800000000003
114,1.13,01:34:12.00:02,814.686,1413.769,462.17
115,1.14,01:34:12.00:03,814.6339999999999,1413.7779999999998,462.19699999999995
116,1.15,01:34:12.01:00,814.582,1413.7779999999998,462.214
117,1.16,01:34:12.01:01,814.5319999999999,1413.8,462.23900000000003
118,1.17,01:34:12.01:02,814.4780000000001,1413.777,462.27099999999996
119,1.18,01:34:12.01:03,814.428,1413.793,462.289
120,1.19,01:34:12.02:00,814.3710000000001,1413.806,462.309
121,1.2,01:34:12.02:01,814.305,1413.825,462.341
122,1.21,01:34:12.02:02,814.215,1413.8329999999999,462.36800000000005
123,1.22,01:34:12.02:03,814.1310000000001,1413.869,462.402
124,1.23,01:34:12.03:00,814.043,1413.869,462.408
125,1.24,01:34:12.03:01,813.94,1413.901,462.44199999999995
126,1.25,01:34:12.03:02,813.823,1413.933,462.45599999999996
127,1.26,01:34:12.03:03,813.7230000000001,1413.94,462.483
128,1.27,01:34:12.04:00,813.615,1413.9679999999998,462.522
129,1.28,01:34:12.04:01,813.5269999999999,1413.9979999999998,462.543
130,1.29,01:34:12.04:02,813.416,1414.035,462.582
131,1.3,01:34:12.04:03,813.302,1414.0710000000001,462.62
132,1.31,01:34:12.05:00,813.188,1414.125,462.63599999999997
133,1.32,01:34:12.05:01,813.069,1414.162,462.668
134,1.33,01:34:12.05:02,812.96,1414.1989999999998,462.686
135,1.34,01:34:12.05:03,812.8439999999999,1414.247,462.69300000000004
136,1.35,01:34:12.06:00,812.745,1414.2879999999998,462.726
137,1.36,01:34:12.06:01,812.654,1414.328,462.73900000000003
138,1.37,01:34:12.06:02,812.549,1414.384,462.75300000000004
139,1.38,01:34:12.06:03,812.472,1414.418,462.76099999999997
140,1.39,01:34:12.07:00,812.375,1414.484,462.787
141,1.4,01:34:12.07:01,812.29,1414.533,462.801
142,1.41,01:34:12.07:02,812.216,1414.5970000000002,462.80699999999996
143,1.42,01:34:12.07:03,812.159,1414.651,462.814
144,1.43,01:34:12.08:00,812.0880000000001,1414.713,462.81800000000004
145,1.44,01:34:12.08:01,812.028,1414.783,462.81699999999995
146,1.45,01:34:12.08:02,811.988,1414.8270000000002,462.79699999999997
147,1.46,01:34:12.08:03,811.921,1414.862,462.79699999999997
148,1.47,01:34:12.09:00,811.8710000000001,1414.92,462.798
149,1.48,01:34:12.09:01,811.82,1414.965,462.80800000000005
150,1.49,01:34:12.09:02,811.775,1415.01,462.811
151,1.5,01:34:12.09:03,811.7230000000001,1415.047,462.796
152,1.51,01:34:12.10:00,811.669,1415.095,462.78
153,1.52,01:34:12.10:01,811.615,1415.13,462.791
154,1.53,01:34:12.10:02,811.567,1415.184,462.785
155,1.54,01:34:12.10:03,811.5060000000001,1415.2279999999998,462.798
156,1.55,01:34:12.11:00,811.453,1415.2939999999999,462.81
157,1.56,01:34:12.11:01,811.4110000000001,1415.346,462.829
158,1.57,01:34:12.11:02,811.4010000000001,1415.396,462.839
159,1.58,01:34:12.11:03,811.4,1415.4460000000001,462.85400000000004
160,1.59,01:34:12.12:00,811.3989999999999,1415.501,462.866
161,1.6,01:34:12.12:01,811.427,1415.5410000000002,462.866
162,1.61,01:34:12.12:02,811.444,1415.569,462.87
163,1.62,01:34:12.12:03,811.456,1415.594,462.88699999999994
164,1.63,01:34:12.13:00,811.475,1415.615,462.889
165,1.64,01:34:12.13:01,811.4739999999999,1415.6429999999998,462.914
166,1.65,01:34:12.13:02,811.4780000000001,1415.648,462.917
167,1.66,01:34:12.13:03,811.4889999999999,1415.656,462.92800000000005
168,1.67,01:34:12.14:00,811.5039999999999,1415.6670000000001,462.94699999999995
169,1.68,01:34:12.14:01,811.51,1415.6770000000001,462.958
170,1.69,01:34:12.14:02,811.541,1415.695,462.971
171,1.7,01:34:12.14:03,811.543,1415.721,462.994
172,1.71,01:34:12.15:00,811.558,1415.78,463.022
173,1.72,01:34:12.15:01,811.575,1415.8210000000001,463.041
174,1.73,01:34:12.15:02,811.5889999999999,1415.876,463.06199999999995
175,1.74,01:34:12.15:03,811.607,1415.944,463.099
176,1.75,01:34:12.16:00,811.6060000000001,1415.986,463.129
177,1.76,01:34:12.16:01,811.61,1416.0439999999999,463.16900000000004
178,1.77,01:34:12.16:02,811.6289999999999,1416.082,463.202
179,1.78,01:34:12.17:00,811.625,1416.121,463.244
180,1.79,01:34:12.17:01,811.633,1416.162,463.275
181,1.8,01:34:12.17:02,811.658,1416.19,463.314
182,1.81,01:34:12.17:03,811.688,1416.223,463.36
183,1.82,01:34:12.18:00,811.737,1416.25,463.395
184,1.83,01:34:12.18:01,811.7810000000001,1416.2779999999998,463.455
185,1.84,01:34:12.18:02,811.8330000000001,1416.325,463.48199999999997
186,1.85,01:34:12.18:03,811.878,1416.38,463.527
187,1.86,01:34:12.19:00,811.939,1416.441,463.585
188,1.87,01:34:12.19:01,811.9989999999999,1416.506,463.62300000000005
189,1.88,01:34:12.19:02,812.057,1416.588,463.664
190,1.89,01:34:12.19:03,812.128,1416.6960000000001,463.713
191,1.9,01:34:12.20:00,812.24,1416.874,463.726
192,1.91,01:34:12.20:01,812.337,1417.0320000000002,463.785
193,1.92,01:34:12.20:02,812.426,1417.152,463.847
194,1.93,01:34:12.20:03,812.508,1417.183,463.966
195,1.94,01:34:12.21:00,812.556,1417.135,464.13
196,1.95,01:34:12.21:01,812.6110000000001,1417.017,464.274
197,1.96,01:34:12.21:02,812.689,1416.886,464.445
198,1.97,01:34:12.21:03,812.784,1416.7179999999998,464.634
199,1.98,01:34:12.22:00,812.909,1416.5629999999999,464.833
200,1.99,01:34:12.22:01,813.04,1416.401,465.03
201,2.0,01:34:12.22:02,813.18,1416.2060000000001,465.251
202,2.01,01:34:12.22:03,813.2669999999999,1415.931,465.504
203,2.02,01:34:12.23:00,813.3330000000001,1415.6529999999998,465.786
204,2.03,01:34:12.23:01,813.4019999999999,1415.4029999999998,466.051
205,2.04,01:34:12.23:02,813.4760000000001,1415.219,466.319
206,2.05,01:34:12.23:03,813.6160000000001,1415.089,466.54900000000004
207,2.06,01:34:12.24:00,813.76,1415.009,466.773
208,2.07,01:34:12.24:01,813.904,1414.8770000000002,467.024
209,2.08,01:34:12.24:02,814.0189999999999,1414.6470000000002,467.34
210,2.09,01:34:12.24:03,814.1239999999999,1414.359,467.64300000000003
211,2.1,01:34:12.24:04,814.2260000000001,1414.0620000000001,467.94
212,2.11,01:34:13.00:00,814.318,1413.767,468.267
213,2.12,01:34:13.00:01,814.4169999999999,1413.5629999999999,468.534
214,2.13,01:34:13.00:02,814.5260000000001,1413.46,468.833
215,2.14,01:34:13.00:03,814.62,1413.41,469.12199999999996
216,2.15,01:34:13.01:00,814.695,1413.36,469.416
217,2.16,01:34:13.01:01,814.7510000000001,1413.229,469.792
218,2.17,01:34:13.01:02,814.7769999999999,1412.9589999999998,470.13199999999995
219,2.18,01:34:13.01:03,814.85,1412.668,470.477
220,2.19,01:34:13.02:00,814.905,1412.4029999999998,470.81300000000005
221,2.2,01:34:13.02:01,814.918,1412.184,471.096
222,2.21,01:34:13.02:02,814.9960000000001,1412.039,471.455
223,2.22,01:34:13.02:03,815.211,1411.996,471.875
224,2.23,01:34:13.03:00,815.539,1411.924,472.43199999999996
225,2.24,01:34:13.03:01,815.841,1411.7779999999998,473.055
226,2.25,01:34:13.03:02,816.0260000000001,1411.662,473.36
227,2.26,01:34:13.03:03,816.002,1411.245,473.556
228,2.27,01:34:13.04:00,815.914,1410.774,473.681
229,2.28,01:34:13.04:01,815.875,1410.28,473.84
230,2.29,01:34:13.04:02,815.987,1410.043,474.219
231,2.3,01:34:13.04:03,816.1189999999999,1409.7720000000002,474.775
232,2.31,01:34:13.05:00,816.0369999999999,1409.4029999999998,475.161
233,2.32,01:34:13.05:01,815.68,1409.0020000000002,475.50300000000004
234,2.33,01:34:13.05:02,815.439,1408.6760000000002,475.81800000000004
235,2.34,01:34:13.05:03,815.222,1408.319,476.103
236,2.35,01:34:13.06:00,814.9889999999999,1407.933,476.332
237,2.36,01:34:13.06:01,814.824,1407.533,476.67400000000004
238,2.37,01:34:13.06:02,814.6310000000001,1407.098,477.11300000000006
239,2.38,01:34:13.06:03,814.393,1406.569,477.55199999999996
240,2.39,01:34:13.07:00,814.128,1406.057,477.961
241,2.4,01:34:13.07:01,813.834,1405.626,478.351
242,2.41,01:34:13.07:02,813.4939999999999,1405.183,478.741
243,2.42,01:34:13.07:03,813.1160000000001,1404.724,479.135
244,2.43,01:34:13.08:00,812.747,1404.33,479.56199999999995
245,2.44,01:34:13.08:01,812.436,1404.0629999999999,479.86300000000006
246,2.45,01:34:13.08:02,812.1360000000001,1403.725,480.30300000000005
247,2.46,01:34:13.08:03,811.8489999999999,1403.3870000000002,480.746
248,2.47,01:34:13.09:00,811.6310000000001,1402.995,481.181
249,2.48,01:34:13.09:01,811.44,1402.6029999999998,481.55699999999996
250,2.49,01:34:13.09:02,811.28,1402.23,481.926
251,2.5,01:34:13.09:03,811.257,1401.6689999999999,482.38599999999997
252,2.51,01:34:13.10:00,811.2080000000001,1401.271,482.69599999999997
253,2.52,01:34:13.10:01,811.1089999999999,1401.046,482.898
254,2.53,01:34:13.10:02,811.166,1400.631,483.18699999999995
255,2.54,01:34:13.10:03,811.659,1399.9089999999999,483.096
256,2.55,01:34:13.11:00,811.545,1399.629,483.463
257,2.56,01:34:13.11:01,811.368,1399.2879999999998,483.745
258,2.57,01:34:13.11:02,811.08,1398.98,484.042
259,2.58,01:34:13.11:03,810.747,1398.692,484.305
260,2.59,01:34:13.12:00,810.4860000000001,1398.405,484.529
261,2.6,01:34:13.12:01,810.217,1398.06,484.789
262,2.61,01:34:13.12:02,809.9860000000001,1397.726,485.055
263,2.62,01:34:13.12:03,809.7410000000001,1397.4160000000002,485.36800000000005
264,2.63,01:34:13.13:00,809.498,1397.125,485.675
265,2.64,01:34:13.13:01,809.2869999999999,1396.817,485.957
266,2.65,01:34:13.13:02,809.075,1396.4979999999998,486.186
267,2.66,01:34:13.13:03,808.9060000000001,1396.136,486.32199999999995
268,2.67,01:34:13.14:00,808.877,1395.5220000000002,486.281
269,2.68,01:34:13.14:01,808.6089999999999,1395.094,486.459
270,2.69,01:34:13.14:02,808.288,1394.72,486.631
271,2.7,01:34:13.14:03,807.9789999999999,1394.388,486.798
272,2.71,01:34:13.15:00,807.558,1393.8470000000002,487.218
273,2.72,01:34:13.15:01,807.2230000000001,1393.5870000000002,487.35400000000004
274,2.73,01:34:13.15:02,806.8660000000001,1393.3339999999998,487.471
275,2.74,01:34:13.15:03,806.5369999999999,1393.07,487.61800000000005
276,2.75,01:34:13.16:00,806.159,1392.8310000000001,487.79400000000004
277,2.76,01:34:13.16:01,805.791,1392.58,487.98699999999997
278,2.77,01:34:13.16:02,805.45,1392.3370000000002,488.13199999999995
279,2.78,01:34:13.16:03,805.18,1392.094,488.277
280,2.79,01:34:13.17:00,804.8810000000001,1391.8229999999999,488.36
281,2.8,01:34:13.17:01,804.554,1391.539,488.434
282,2.81,01:34:13.17:02,804.182,1391.181,488.494
283,2.82,01:34:13.17:03,803.81,1390.8239999999998,488.585
284,2.83,01:34:13.18:00,803.457,1390.431,488.671
285,2.84,01:34:13.18:01,803.145,1390.055,488.774
286,2.85,01:34:13.18:02,802.909,1389.685,488.871
287,2.86,01:34:13.18:03,802.7539999999999,1389.366,488.935
288,2.87,01:34:13.19:00,802.628,1389.1229999999998,489.009
289,2.88,01:34:13.19:01,802.523,1388.9129999999998,489.086
290,2.89,01:34:13.19:02,802.451,1388.769,489.12199999999996
291,2.9,01:34:13.19:03,802.3530000000001,1388.639,489.154
292,2.91,01:34:13.20:00,802.2760000000001,1388.511,489.149
293,2.92,01:34:13.20:01,802.201,1388.378,489.129
294,2.93,01:34:13.20:02,802.172,1388.236,489.092
295,2.94,01:34:13.20:03,802.169,1388.0770000000002,489.059
296,2.95,01:34:13.21:00,802.145,1387.896,489.02099999999996
297,2.96,01:34:13.21:01,802.1080000000001,1387.724,489.00800000000004
298,2.97,01:34:13.21:02,802.059,1387.578,488.967
299,2.98,01:34:13.22:00,801.951,1387.4470000000001,488.94599999999997
300,2.99,01:34:13.22:01,801.813,1387.3310000000001,488.913
301,3.0,01:34:13.22:02,801.637,1387.219,488.865
302,3.01,01:34:13.22:03,801.4010000000001,1387.121,488.832
303,3.02,01:34:13.23:00,801.182,1387.004,488.776
304,3.03,01:34:13.23:01,800.953,1386.88,488.719
305,3.04,01:34:13.23:02,800.77,1386.7279999999998,488.63800000000003
306,3.05,01:34:13.23:03,800.6469999999999,1386.575,488.56800000000004
307,3.06,01:34:13.24:00,800.557,1386.454,488.501
308,3.07,01:34:13.24:01,800.48,1386.295,488.44199999999995
309,3.08,01:34:13.24:02,800.3860000000001,1386.151,488.39300000000003
310,3.09,01:34:13.24:03,800.293,1386.045,488.352
311,3.1,01:34:14.00:00,800.1569999999999,1385.9479999999999,488.306
312,3.11,01:34:14.00:01,799.9989999999999,1385.882,488.25
313,3.12,01:34:14.00:02,799.825,1385.815,488.194
314,3.13,01:34:14.00:03,799.6469999999999,1385.7679999999998,488.153
315,3.14,01:34:14.01:00,799.455,1385.707,488.098
316,3.15,01:34:14.01:01,799.302,1385.6660000000002,488.05300000000005
317,3.16,01:34:14.01:02,799.154,1385.6229999999998,488.01599999999996
318,3.17,01:34:14.01:03,799.0010000000001,1385.5739999999998,487.955
319,3.18,01:34:14.02:00,798.89,1385.5120000000002,487.88599999999997
320,3.19,01:34:14.02:01,798.7710000000001,1385.457,487.81300000000005
321,3.2,01:34:14.02:02,798.63,1385.404,487.76199999999994
322,3.21,01:34:14.02:03,798.498,1385.346,487.713
323,3.22,01:34:14.03:00,798.3760000000001,1385.2910000000002,487.655
324,3.23,01:34:14.03:01,798.245,1385.243,487.594
325,3.24,01:34:14.03:02,798.133,1385.2060000000001,487.527
326,3.25,01:34:14.03:03,798.04,1385.174,487.473
327,3.26,01:34:14.03:04,797.948,1385.139,487.412
328,3.27,01:34:14.04:00,797.865,1385.132,487.361
329,3.28,01:34:14.04:01,797.7819999999999,1385.135,487.311
330,3.29,01:34:14.04:02,797.675,1385.152,487.26
331,3.3,01:34:14.04:03,797.569,1385.1960000000001,487.226
332,3.31,01:34:14.05:00,797.48,1385.236,487.19599999999997
333,3.32,01:34:14.05:01,797.341,1385.274,487.166
334,3.33,01:34:14.05:02,797.221,1385.35,487.154
335,3.34,01:34:14.05:03,797.076,1385.422,487.111
336,3.35,01:34:14.06:00,796.92,1385.5,487.09
337,3.36,01:34:14.06:01,796.7860000000001,1385.5810000000001,487.045
338,3.37,01:34:14.06:02,796.655,1385.674,487.00699999999995
339,3.38,01:34:14.06:03,796.54,1385.764,486.967
340,3.39,01:34:14.07:00,796.456,1385.875,486.94699999999995
341,3.4,01:34:14.07:01,796.377,1385.9620000000002,486.93800000000005
342,3.41,01:34:14.07:02,796.315,1386.065,486.93
343,3.42,01:34:14.07:03,796.27,1386.1670000000001,486.92
344,3.43,01:34:14.08:00,796.2389999999999,1386.255,486.89
345,3.44,01:34:14.08:01,796.18,1386.348,486.86699999999996
346,3.45,01:34:14.08:02,796.0980000000001,1386.4370000000001,486.82300000000004
347,3.46,01:34:14.08:03,796.0310000000001,1386.505,486.783
348,3.47,01:34:14.09:00,795.9580000000001,1386.582,486.707
349,3.48,01:34:14.09:01,795.8739999999999,1386.63,486.63599999999997
350,3.49,01:34:14.09:02,795.763,1386.675,486.57099999999997
351,3.5,01:34:14.09:03,795.655,1386.725,486.474
352,3.51,01:34:14.10:00,795.538,1386.7910000000002,486.402
353,3.52,01:34:14.10:01,795.424,1386.8570000000002,486.333
354,3.53,01:34:14.10:02,795.341,1386.915,486.23699999999997
355,3.54,01:34:14.10:03,795.2560000000001,1386.98,486.12800000000004
356,3.55,01:34:14.11:00,795.2130000000001,1387.0529999999999,486.01199999999994
357,3.56,01:34:14.11:01,795.158,1387.121,485.902
358,3.57,01:34:14.11:02,795.102,1387.1760000000002,485.76800000000003
359,3.58,01:34:14.11:03,795.072,1387.2379999999998,485.685
360,3.59,01:34:14.12:00,794.993,1387.3029999999999,485.57800000000003
361,3.6,01:34:14.12:01,794.934,1387.386,485.485
362,3.61,01:34:14.12:02,794.8789999999999,1387.484,485.376
363,3.62,01:34:14.12:03,794.837,1387.566,485.267
364,3.63,01:34:14.13:00,794.808,1387.652,485.166
365,3.64,01:34:14.13:01,794.789,1387.733,485.036
366,3.65,01:34:14.13:02,794.77,1387.81,484.881
367,3.66,01:34:14.13:03,794.763,1387.9029999999998,484.73800000000006
368,3.67,01:34:14.14:00,794.7439999999999,1387.9779999999998,484.592
369,3.68,01:34:14.14:01,794.735,1388.045,484.439
370,3.69,01:34:14.14:02,794.7260000000001,1388.12,484.274
371,3.7,01:34:14.14:03,794.705,1388.193,484.111
372,3.71,01:34:14.15:00,794.699,1388.247,483.92900000000003
373,3.72,01:34:14.15:01,794.707,1388.3010000000002,483.76099999999997
374,3.73,01:34:14.15:02,794.748,1388.3870000000002,483.56
375,3.74,01:34:14.15:03,794.779,1388.463,483.37300000000005
376,3.75,01:34:14.16:00,794.82,1388.546,483.18800000000005
377,3.76,01:34:14.16:01,794.86,1388.6370000000002,482.971
378,3.77,01:34:14.16:02,794.935,1388.76,482.764
379,3.78,01:34:14.16:03,794.995,1388.878,482.575
380,3.79,01:34:14.17:00,795.079,1388.9979999999998,482.35400000000004
381,3.8,01:34:14.17:01,795.1289999999999,1389.124,482.149
382,3.81,01:34:14.17:02,795.203,1389.26,481.941
383,3.82,01:34:14.17:03,795.2760000000001,1389.38,481.74300000000005
384,3.83,01:34:14.18:00,795.309,1389.4820000000002,481.545
385,3.84,01:34:14.18:01,795.346,1389.6129999999998,481.37699999999995
386,3.85,01:34:14.18:02,795.4019999999999,1389.6960000000001,481.189
387,3.86,01:34:14.18:03,795.4630000000001,1389.8010000000002,481.019
388,3.87,01:34:14.19:00,795.507,1389.876,480.825
389,3.88,01:34:14.19:01,795.573,1389.9489999999998,480.655
390,3.89,01:34:14.19:02,795.653,1389.989,480.471
391,3.9,01:34:14.19:03,795.7539999999999,1390.043,480.276
392,3.91,01:34:14.20:00,795.826,1390.105,480.09
393,3.92,01:34:14.20:01,795.918,1390.162,479.912
394,3.93,01:34:14.20:02,795.962,1390.234,479.767
395,3.94,01:34:14.20:03,795.9939999999999,1390.2920000000001,479.598
396,3.95,01:34:14.21:00,796.044,1390.37,479.439
397,3.96,01:34:14.21:01,796.04,1390.431,479.29400000000004
398,3.97,01:34:14.21:02,796.057,1390.484,479.158
399,3.98,01:34:14.21:03,796.063,1390.5320000000002,479.033
400,3.99,01:34:14.22:00,796.059,1390.579,478.894
401,4.0,01:34:14.22:01,796.045,1390.62,478.73699999999997
402,4.01,01:34:14.22:02,796.0319999999999,1390.668,478.605
403,4.02,01:34:14.22:03,796.0,1390.6960000000001,478.465
404,4.03,01:34:14.23:00,795.971,1390.751,478.33099999999996
405,4.04,01:34:14.23:01,795.9580000000001,1390.793,478.157
406,4.05,01:34:14.23:02,795.94,1390.829,478.00300000000004
407,4.06,01:34:14.23:03,795.932,1390.8370000000002,477.847
408,4.07,01:34:14.24:00,795.8839999999999,1390.8729999999998,477.708
409,4.08,01:34:14.24:01,795.8510000000001,1390.908,477.579
410,4.09,01:34:14.24:02,795.7689999999999,1390.944,477.45599999999996
411,4.1,01:34:14.24:03,795.675,1390.965,477.36199999999997
412,4.11,01:34:15.00:00,795.6010000000001,1390.984,477.256
413,4.12,01:34:15.00:01,795.548,1391.004,477.157
414,4.13,01:34:15.00:02,795.492,1391.005,477.04699999999997
415,4.14,01:34:15.00:03,795.4889999999999,1390.994,476.907
416,4.15,01:34:15.01:00,795.444,1390.991,476.793
417,4.16,01:34:15.01:01,795.387,1390.993,476.671
418,4.17,01:34:15.01:02,795.3389999999999,1390.983,476.559
419,4.18,01:34:15.02:00,795.293,1390.964,476.41900000000004
420,4.19,01:34:15.02:01,795.24,1390.973,476.329
421,4.2,01:34:15.02:02,795.197,1390.953,476.17900000000003
422,4.21,01:34:15.02:03,795.153,1390.934,476.04400000000004
423,4.22,01:34:15.03:00,795.084,1390.924,475.88599999999997
