Frame,Time,SMPTE,bar_left_hand_x,bar_left_hand_y,bar_left_hand_z
99,0.98,00:38:24:11:03,906.9957,1351.374,670.2810000000001
100,0.99,00:38:24:12:00,907.221,1351.4767,670.7713
101,1.0,00:38:24:12:01,907.4487,1351.6187,671.3277
102,1.01,00:38:24:12:02,907.4487,1351.6187,671.3277
103,1.02,00:38:24:12:03,907.6443,1351.7227,671.8580000000001
104,1.03,00:38:24:13:00,907.8287,1351.8473,672.3313
105,1.04,00:38:24:13:01,908.0453,1351.964,672.7947
106,1.05,00:38:24:13:02,908.2610000000001,1352.0883,673.1813
107,1.06,00:38:24:13:03,908.4887,1352.3243,673.6189999999999
108,1.07,00:38:24:14:00,908.6627,1352.65,674.0193
109,1.08,00:38:24:14:01,908.7967,1353.0287,674.4203
110,1.09,00:38:24:14:02,908.9797,1353.4157,674.76
111,1.1,00:38:24:14:03,909.117,1353.8757,675.1173
112,1.11,00:38:24:15:00,909.342,1354.3527,675.4083
113,1.12,00:38:24:15:01,909.55,1354.7653,675.752
114,1.13,00:38:24:15:02,909.757,1355.1803,676.0563
115,1.14,00:38:24:15:03,909.72,1355.8207,675.6247
116,1.15,00:38:24:16:00,909.87,1356.2137,675.8363
117,1.16,00:38:24:16:00,910.0210000000001,1356.6573,676.0363
118,1.17,00:38:24:16:01,910.1080000000001,1357.0487,676.2503
119,1.18,00:38:24:16:02,910.186,1357.4293,676.4347
120,1.19,00:38:24:16:03,910.2510000000001,1357.7967,676.688
121,1.2,00:38:24:17:00,910.3017,1358.1287,676.8853
122,1.21,00:38:24:17:01,910.3153,1358.4643,677.0207
123,1.22,00:38:24:17:02,910.302,1358.7447,677.1683
124,1.23,00:38:24:18:00,910.2817,1359.0363,677.3233
125,1.24,00:38:24:18:01,910.2260000000001,1359.269,677.4789999999999
126,1.25,00:38:24:18:02,910.1637,1359.505,677.6163
127,1.26,00:38:24:18:03,910.1637,1359.505,677.6163
128,1.27,00:38:24:19:00,910.1260000000001,1359.6987,677.7497
129,1.28,00:38:24:19:01,910.067,1359.9093,677.8947
130,1.29,00:38:24:19:02,910.0253,1360.151,678.0477
131,1.3,00:38:24:19:03,909.995,1360.4087,678.1643
132,1.31,00:38:24:20:00,909.9993,1360.6813,678.3133
133,1.32,00:38:24:20:01,909.9993,1360.918,678.4533
134,1.33,00:38:24:20:02,910.0593,1361.0837,678.5533
135,1.34,00:38:24:20:03,910.1083,1361.195,678.6603
136,1.35,00:38:24:21:00,910.1553,1361.2673,678.742
137,1.36,00:38:24:21:01,910.179,1361.265,678.8447
138,1.37,00:38:24:21:02,910.1647,1361.2667,678.9630000000001
139,1.38,00:38:24:21:03,910.076,1361.2573,679.0787
140,1.39,00:38:24:22:00,909.9807,1361.2647,679.1997
141,1.4,00:38:24:22:01,909.89,1361.2897,679.304
142,1.41,00:38:24:22:01,909.8083,1361.3487,679.4057
143,1.42,00:38:24:22:02,909.7487,1361.3663,679.505
144,1.43,00:38:24:22:03,909.6883,1361.396,679.6360000000001
145,1.44,00:38:24:23:00,909.6637,1361.4273,679.7457
146,1.45,00:38:24:23:02,909.66,1361.444,679.8287
147,1.46,00:38:24:23:03,909.6677,1361.4893,679.9363
148,1.47,00:38:24:24:00,909.682,1361.5333,680.034
149,1.48,00:38:24:24:01,909.6767,1361.6333,680.1463
150,1.49,00:38:24:24:02,909.705,1361.751,680.2513
151,1.5,00:38:24:24:03,909.7673,1361.8953,680.3363
152,1.51,00:38:25:00:00,909.7673,1361.8953,680.3363
153,1.52,00:38:25:00:01,909.7773,1362.0393,680.45
154,1.53,00:38:25:00:02,909.775,1362.205,680.5803
155,1.54,00:38:25:00:03,909.7333,1362.3493,680.706
156,1.55,00:38:25:01:00,909.6560000000001,1362.4627,680.835
157,1.56,00:38:25:01:01,909.566,1362.5907,680.9303
158,1.57,00:38:25:01:02,909.4897,1362.7437,681.0493
159,1.58,00:38:25:01:03,909.388,1362.9127,681.1577
160,1.59,00:38:25:02:00,909.3367,1363.1307,681.215
161,1.6,00:38:25:02:01,909.2797,1363.3533,681.29
162,1.61,00:38:25:02:02,909.2307,1363.578,681.3643
163,1.62,00:38:25:02:03,909.1893,1363.8573,681.4739999999999
164,1.63,00:38:25:03:00,909.1547,1364.1927,681.5913
165,1.64,00:38:25:03:01,909.1163,1364.5667,681.7397
166,1.65,00:38:25:03:02,909.052,1364.9260000000002,681.8237
167,1.66,00:38:25:03:03,909.002,1365.3743,681.9527
168,1.67,00:38:25:03:03,908.8760000000001,1365.8113,682.0833
169,1.68,00:38:25:04:00,908.7610000000001,1366.2137,682.18
170,1.69,00:38:25:04:01,908.6669999999999,1366.5957,682.3207
171,1.7,00:38:25:04:03,908.612,1367.0663,682.4533
172,1.71,00:38:25:05:00,908.579,1367.509,682.552
173,1.72,00:38:25:05:01,908.5307,1367.9603,682.6753
174,1.73,00:38:25:05:02,908.569,1368.432,682.7617
175,1.74,00:38:25:05:03,908.6167,1368.8827,682.8097
176,1.75,00:38:25:06:00,908.694,1369.34,682.8907
177,1.76,00:38:25:06:01,908.694,1369.34,682.8907
178,1.77,00:38:25:06:02,908.7713,1369.8003,682.956
179,1.78,00:38:25:06:03,908.7963,1370.2873,683.0503
180,1.79,00:38:25:07:00,908.8663,1370.7933,683.0607
181,1.8,00:38:25:07:01,908.953,1371.2867,683.087
182,1.81,00:38:25:07:02,909.0563,1371.764,683.1260000000001
183,1.82,00:38:25:07:03,909.1617,1372.2357,683.1497
184,1.83,00:38:25:08:00,909.2917,1372.654,683.158
185,1.84,00:38:25:08:01,909.433,1373.175,683.1757
186,1.85,00:38:25:08:02,909.545,1373.6353,683.1903
187,1.86,00:38:25:08:03,909.6473,1374.0683,683.2283
188,1.87,00:38:25:09:00,909.7797,1374.5093,683.2313
189,1.88,00:38:25:09:01,909.9243,1374.9367,683.2063
190,1.89,00:38:25:09:02,910.0857,1375.362,683.1937
191,1.9,00:38:25:09:03,910.2297,1375.7337,683.212
192,1.91,00:38:25:10:00,910.37,1376.0567,683.193
193,1.92,00:38:25:10:01,910.5173,1376.3010000000002,683.187
194,1.93,00:38:25:10:02,910.6923,1376.5123,683.194
195,1.94,00:38:25:10:03,910.8580000000001,1376.7523,683.1560000000001
196,1.95,00:38:25:11:00,911.0923,1376.9737,683.1273
197,1.96,00:38:25:11:01,911.3993,1377.2053,683.113
198,1.97,00:38:25:11:02,911.7017,1377.4443,683.07
199,1.98,00:38:25:11:03,911.9773,1377.6747,683.0413
200,1.99,00:38:25:12:00,912.2543,1377.9177,683.0263
201,2.0,00:38:25:12:01,912.562,1378.144,682.9877
202,2.01,00:38:25:12:02,912.562,1378.144,682.9877
203,2.02,00:38:25:12:03,912.8689999999999,1378.3383,682.9613
204,2.03,00:38:25:13:00,913.2289999999999,1378.5527,682.9437
205,2.04,00:38:25:13:01,913.5817,1378.8483,682.913
206,2.05,00:38:25:13:01,913.8989999999999,1379.0927,682.8767
207,2.06,00:38:25:13:03,914.2003,1379.3113,682.867
208,2.07,00:38:25:13:03,914.4633,1379.519,682.8689999999999
209,2.08,00:38:25:14:01,914.7260000000001,1379.6993,682.9033
210,2.09,00:38:25:14:01,914.9910000000001,1379.8873,682.8889999999999
211,2.1,00:38:25:14:03,915.2433,1380.0339999999999,682.8657
212,2.11,00:38:25:14:03,915.5310000000001,1380.2093,682.8293
213,2.12,00:38:25:15:01,915.8153,1380.376,682.8303
214,2.13,00:38:25:15:01,916.072,1380.5293,682.8307
215,2.14,00:38:25:15:03,916.3277,1380.6287,682.8353
216,2.15,00:38:25:15:03,916.5523,1380.6897,682.8157
217,2.16,00:38:25:16:01,916.7987,1380.7797,682.8237
218,2.17,00:38:25:16:01,917.0203,1380.8703,682.8107
219,2.18,00:38:25:16:03,917.248,1380.9973,682.828
220,2.19,00:38:25:16:03,917.4553,1381.1557,682.847
221,2.2,00:38:25:17:01,917.6697,1381.3543,682.8707
222,2.21,00:38:25:17:01,917.8623,1381.503,682.8967
223,2.22,00:38:25:17:03,918.0667,1381.6143,682.9013
224,2.23,00:38:25:18:00,918.2897,1381.7523,682.89
225,2.24,00:38:25:18:01,918.5013,1381.894,682.9069999999999
226,2.25,00:38:25:18:02,918.7080000000001,1381.9897,682.9223
227,2.26,00:38:25:18:03,918.7080000000001,1381.9897,682.9223
228,2.27,00:38:25:19:00,918.875,1382.0770000000002,682.9583
229,2.28,00:38:25:19:01,919.043,1382.1623,682.9860000000001
230,2.29,00:38:25:19:02,919.2273,1382.2787,683.0083
231,2.3,00:38:25:19:03,919.4473,1382.4353,683.0337
232,2.31,00:38:25:20:00,919.7097,1382.5997,683.0473
233,2.32,00:38:25:20:00,920.0193,1382.8463,683.0477
234,2.33,00:38:25:20:02,920.3617,1383.1627,683.0557
235,2.34,00:38:25:20:02,920.6857,1383.496,683.0553
236,2.35,00:38:25:21:00,921.0213,1383.818,683.0587
237,2.36,00:38:25:21:00,921.362,1384.1203,683.0807
238,2.37,00:38:25:21:02,921.7203,1384.4037,683.1033
239,2.38,00:38:25:21:02,922.11,1384.6783,683.168
240,2.39,00:38:25:22:00,922.5160000000001,1384.9177,683.2137
241,2.4,00:38:25:22:00,922.9347,1385.1863,683.2987
242,2.41,00:38:25:22:02,923.3743,1385.4507,683.3613
243,2.42,00:38:25:22:02,923.7963,1385.7353,683.4407
244,2.43,00:38:25:23:00,924.2273,1386.105,683.505
245,2.44,00:38:25:23:00,924.6437,1386.493,683.596
246,2.45,00:38:25:23:02,925.0437,1386.866,683.7313
247,2.46,00:38:25:23:03,925.4307,1387.286,683.888
248,2.47,00:38:25:24:00,925.7460000000001,1387.73,684.08
249,2.48,00:38:25:24:01,925.9787,1388.164,684.3367
250,2.49,00:38:25:24:02,926.1857,1388.5163,684.6183
251,2.5,00:38:25:24:03,926.3323,1388.902,684.94
252,2.51,00:38:26:00:00,926.3323,1388.902,684.94
253,2.52,00:38:26:00:01,926.4717,1389.2563,685.3589999999999
254,2.53,00:38:26:00:02,926.5823,1389.4177,685.7473
255,2.54,00:38:26:00:03,926.6519999999999,1389.516,686.24
256,2.55,00:38:26:01:00,926.71,1389.4267,686.7957
257,2.56,00:38:26:01:01,926.7460000000001,1389.1757,687.3647
258,2.57,00:38:26:01:01,926.6643,1388.694,688.0413
259,2.58,00:38:26:01:03,926.5989999999999,1387.9793,688.8167
260,2.59,00:38:26:01:03,926.5333,1387.0020000000002,689.6387
261,2.6,00:38:26:02:01,926.4103,1385.7757,690.5783
262,2.61,00:38:26:02:01,926.2567,1384.316,691.5989999999999
263,2.62,00:38:26:02:03,926.1097,1382.4170000000001,692.68
264,2.63,00:38:26:02:03,925.9087,1380.3877,693.687
265,2.64,00:38:26:03:01,925.706,1378.0223,694.5307
266,2.65,00:38:26:03:01,925.4939999999999,1375.0793,695.5980000000001
267,2.66,00:38:26:03:03,926.367,1372.7137,697.1207
268,2.67,00:38:26:03:03,925.9853,1368.404,698.717
269,2.68,00:38:26:04:01,925.6423,1363.2520000000002,700.4077
270,2.69,00:38:26:04:01,925.1427,1357.1803,702.2167
271,2.7,00:38:26:04:03,925.044,1350.1287,703.8467
272,2.71,00:38:26:05:00,924.5047,1342.0313,705.7493
273,2.72,00:38:26:05:01,924.091,1332.9257,707.419
274,2.73,00:38:26:05:02,923.368,1323.1597,709.2887
275,2.74,00:38:26:05:03,919.688,1311.5523,712.7263
276,2.75,00:38:26:06:00,918.3587,1300.131,714.6303
277,2.76,00:38:26:06:01,918.3587,1300.131,714.6303
278,2.77,00:38:26:06:02,917.4427,1288.3039999999999,716.822
279,2.78,00:38:26:06:03,916.7410000000001,1275.358,717.9837
280,2.79,00:38:26:07:00,916.1013,1261.9397,718.8789999999999
281,2.8,00:38:26:07:01,915.4989999999999,1248.2273,719.681
282,2.81,00:38:26:07:02,914.7377,1234.2730000000001,720.2543
283,2.82,00:38:26:07:02,916.7189999999999,1220.403,719.497
284,2.83,00:38:26:08:00,913.245,1206.1717,720.472
285,2.84,00:38:26:08:00,912.5647,1192.1047,719.8037
286,2.85,00:38:26:08:02,909.6873,1178.016,719.7353
287,2.86,00:38:26:08:02,908.372,1163.3213,719.415
288,2.87,00:38:26:09:00,907.0917,1148.6187,718.6103
289,2.88,00:38:26:09:00,905.3330000000001,1134.2113,718.2937
290,2.89,00:38:26:09:02,904.0337,1119.755,716.7047
291,2.9,00:38:26:09:03,902.5277,1105.45,714.959
292,2.91,00:38:26:10:00,900.948,1091.1627,712.8937
293,2.92,00:38:26:10:01,899.0097,1076.8980000000001,710.4760000000001
294,2.93,00:38:26:10:02,897.8827,1062.6753,707.8789999999999
295,2.94,00:38:26:10:03,895.2317,1049.0,706.4
296,2.95,00:38:26:11:00,893.189,1035.1217,703.9789999999999
297,2.96,00:38:26:11:01,891.51,1020.845,699.982
298,2.97,00:38:26:11:02,889.8557,1006.541,695.4987
299,2.98,00:38:26:11:03,888.8073,992.1197,689.6733
300,2.99,00:38:26:12:00,886.799,977.6217,684.6667
301,3.0,00:38:26:12:01,884.7893,963.8493,679.5347
302,3.01,00:38:26:12:02,884.7893,963.8493,679.5347
303,3.02,00:38:26:12:03,882.9563,950.427,673.9007
304,3.03,00:38:26:13:00,880.9403,937.3839999999999,668.183
305,3.04,00:38:26:13:01,878.785,924.618,662.2647
306,3.05,00:38:26:13:02,876.5269999999999,912.3947,656.2293
307,3.06,00:38:26:13:03,874.2487,900.1023,649.7303
308,3.07,00:38:26:14:00,871.924,888.0287,642.989
309,3.08,00:38:26:14:01,869.5467,876.0947,635.9987
310,3.09,00:38:26:14:01,866.9353,864.4107,628.8063
311,3.1,00:38:26:14:03,864.2683,852.9567,621.2823
312,3.11,00:38:26:14:03,861.33,842.1133,613.672
313,3.12,00:38:26:15:01,858.0933,831.3233,605.5863
314,3.13,00:38:26:15:01,854.7233,820.785,597.4067
315,3.14,00:38:26:15:03,851.3203,810.4167,588.7567
316,3.15,00:38:26:15:03,848.0683,800.3257,579.8073
317,3.16,00:38:26:16:01,845.0269999999999,790.6717,570.8263
318,3.17,00:38:26:16:01,842.1117,781.5007,561.8223
319,3.18,00:38:26:16:03,839.3713,772.775,552.855
320,3.19,00:38:26:16:03,836.5913,764.4683,543.9883
321,3.2,00:38:26:17:01,833.7587,756.387,535.0547
322,3.21,00:38:26:17:01,830.9617,748.9207,526.5333
323,3.22,00:38:26:17:03,828.015,741.6413,517.46
324,3.23,00:38:26:18:00,825.4817,734.6623,508.6157
325,3.24,00:38:26:18:01,823.14,728.0027,499.809
326,3.25,00:38:26:18:02,820.9893,721.6937,491.1227
327,3.26,00:38:26:18:03,820.9893,721.6937,491.1227
328,3.27,00:38:26:19:00,818.9027,715.602,482.4407
329,3.28,00:38:26:19:01,816.7293,709.921,474.3613
330,3.29,00:38:26:19:02,814.4133,704.4903,466.5493
331,3.3,00:38:26:19:03,811.7827,699.2757,458.8617
332,3.31,00:38:26:20:00,808.6823,694.429,450.7443
333,3.32,00:38:26:20:01,805.6437,689.495,443.2227
334,3.33,00:38:26:20:02,802.8560000000001,684.7227,435.6453
335,3.34,00:38:26:20:02,800.1607,680.2827,427.973
336,3.35,00:38:26:21:00,797.4673,675.9307,419.9367
337,3.36,00:38:26:21:00,795.1617,671.9739999999999,411.7057
338,3.37,00:38:26:21:02,792.9573,668.1403,403.401
339,3.38,00:38:26:21:02,791.0103,664.2710000000001,395.3727
340,3.39,00:38:26:22:00,788.6510000000001,660.7289999999999,386.798
341,3.4,00:38:26:22:00,786.2543,657.3633,378.041
342,3.41,00:38:26:22:02,783.91,654.0567,369.2913
343,3.42,00:38:26:22:02,781.668,650.837,360.409
344,3.43,00:38:26:23:00,779.4007,648.0790000000001,351.282
345,3.44,00:38:26:23:00,777.5303,645.1057,342.0933
346,3.45,00:38:26:23:02,775.846,642.346,332.80300000000005
347,3.46,00:38:26:23:03,774.3307,639.75,323.237
348,3.47,00:38:26:24:00,772.6977,637.4013,313.5147
349,3.48,00:38:26:24:01,771.1460000000001,635.0867,303.9517
350,3.49,00:38:26:24:02,769.7093,632.7667,294.48
351,3.5,00:38:26:24:03,768.0527,630.6627,285.1067
352,3.51,00:38:27:00:00,768.0527,630.6627,285.1067
353,3.52,00:38:27:00:01,766.5877,628.9087,276.065
354,3.53,00:38:27:00:02,765.1467,627.238,267.0387
355,3.54,00:38:27:00:03,763.6560000000001,625.7853,258.2437
356,3.55,00:38:27:01:00,762.8673,624.5567,250.09
357,3.56,00:38:27:01:01,761.5233,623.315,241.9257
358,3.57,00:38:27:01:02,759.9717,622.451,233.9177
359,3.58,00:38:27:01:03,758.1797,621.7117,226.3177
360,3.59,00:38:27:01:03,756.2997,621.1917,218.8907
361,3.6,00:38:27:02:01,754.255,620.7033,211.8013
362,3.61,00:38:27:02:01,752.079,620.3057,204.7977
363,3.62,00:38:27:02:03,749.66,620.1027,198.1437
364,3.63,00:38:27:02:03,747.0593,620.045,191.8987
365,3.64,00:38:27:03:01,744.3877,620.0877,185.9657
366,3.65,00:38:27:03:01,741.6233,620.2607,180.2907
367,3.66,00:38:27:03:03,738.8807,620.6373,174.76
368,3.67,00:38:27:03:03,736.0583,620.9133,169.4803
369,3.68,00:38:27:04:01,733.2227,621.3043,164.282
370,3.69,00:38:27:04:01,730.5247,621.7983,159.3347
371,3.7,00:38:27:04:03,727.893,622.3127,154.5083
372,3.71,00:38:27:05:00,725.4223,622.8897,149.7763
373,3.72,00:38:27:05:01,723.0963,623.521,145.19799999999998
374,3.73,00:38:27:05:02,720.8797,624.186,140.5697
375,3.74,00:38:27:05:03,718.9087,624.8423,136.1133
376,3.75,00:38:27:06:00,716.8293,625.427,131.933
377,3.76,00:38:27:06:01,716.8293,625.427,131.933
378,3.77,00:38:27:06:02,715.5073,625.873,128.065
379,3.78,00:38:27:06:03,714.2043,626.309,124.1613
380,3.79,00:38:27:07:00,713.0387,626.6523,120.2893
381,3.8,00:38:27:07:01,712.086,626.96,116.6693
382,3.81,00:38:27:07:02,711.2330000000001,627.1787,113.1157
383,3.82,00:38:27:07:03,710.3577,626.9747,109.6623
384,3.83,00:38:27:08:00,709.9060000000001,627.499,106.5957
385,3.84,00:38:27:08:00,709.321,627.5987,103.5993
386,3.85,00:38:27:08:02,708.7483,627.2507,100.6933
387,3.86,00:38:27:08:02,708.34,627.256,98.1353
388,3.87,00:38:27:09:00,707.9167,627.2280000000001,95.6553
389,3.88,00:38:27:09:00,707.6037,627.122,93.40799999999999
390,3.89,00:38:27:09:02,707.5597,627.4137,91.4217
391,3.9,00:38:27:09:03,707.2280000000001,626.7813,89.34100000000001
392,3.91,00:38:27:10:00,707.137,626.628,87.4333
393,3.92,00:38:27:10:01,707.1333,626.3777,85.6503
394,3.93,00:38:27:10:02,707.0947,626.168,83.85600000000001
395,3.94,00:38:27:10:03,707.2057,625.8887,82.2117
396,3.95,00:38:27:11:00,707.3343,625.9003,80.7177
397,3.96,00:38:27:11:01,707.5303,625.4957,79.2163
398,3.97,00:38:27:11:02,707.4867,624.6863,77.596
399,3.98,00:38:27:11:03,707.7307,624.246,76.1573
400,3.99,00:38:27:12:00,707.9863,623.8327,74.78399999999999
401,4.0,00:38:27:12:01,709.2643,623.5740000000001,74.006
402,4.01,00:38:27:12:01,709.2643,623.5740000000001,74.006
403,4.02,00:38:27:12:03,708.7453,623.56,72.182
404,4.03,00:38:27:13:00,709.034,623.0783,70.923
405,4.04,00:38:27:13:01,709.1077,622.5653,69.376
406,4.05,00:38:27:13:01,709.6317,621.982,68.3323
407,4.06,00:38:27:13:03,710.1763,621.6537,67.1207
408,4.07,00:38:27:14:00,710.8483,621.7663,65.9973
409,4.08,00:38:27:14:01,711.7287,621.5343,64.744
410,4.09,00:38:27:14:01,712.2927,620.9457,63.4653
411,4.1,00:38:27:14:02,713.0123,621.2693,62.5327
412,4.11,00:38:27:15:00,713.658,621.219,61.3937
413,4.12,00:38:27:15:01,714.427,621.2217,60.378
414,4.13,00:38:27:15:01,715.2603,621.2013,59.288999999999994
415,4.14,00:38:27:15:02,715.8733,621.2377,58.2693
416,4.15,00:38:27:16:00,716.6563,621.1543,57.108999999999995
417,4.16,00:38:27:16:01,717.3033,621.153,56.08
418,4.17,00:38:27:16:01,717.9987,620.606,54.6367
419,4.18,00:38:27:16:02,718.6677,620.9603,53.692
420,4.19,00:38:27:17:00,719.4613,620.759,52.428999999999995
421,4.2,00:38:27:17:01,720.0417,620.555,51.1353
422,4.21,00:38:27:17:01,720.6560000000001,620.3283,49.8843
423,4.22,00:38:27:17:02,721.2130000000001,620.0627,48.613
424,4.23,00:38:27:18:00,721.7203,619.819,47.3783
425,4.24,00:38:27:18:01,721.9863,619.4753,45.867
426,4.25,00:38:27:18:02,722.1560000000001,619.194,44.5743
427,4.26,00:38:27:18:02,722.1560000000001,619.194,44.5743
428,4.27,00:38:27:19:00,722.3897,619.0367,43.3443
429,4.28,00:38:27:19:01,722.4873,618.924,42.1357
430,4.29,00:38:27:19:02,722.8547,619.048,41.253
431,4.3,00:38:27:19:02,722.3867,618.8417,39.7177
432,4.31,00:38:27:20:00,722.173,618.9073,38.477
433,4.32,00:38:27:20:01,721.9169999999999,619.0617,37.245
434,4.33,00:38:27:20:02,721.4857,619.234,35.907
435,4.34,00:38:27:20:02,721.1853,619.638,34.7853
436,4.35,00:38:27:21:00,720.6030000000001,619.8843,33.332
437,4.36,00:38:27:21:01,719.9613,620.1877,31.866999999999997
438,4.37,00:38:27:21:02,719.2953,620.4797,30.3933
